"time","biomass","schedule","regime"
688,0.0986058907796002,"Constant","Oscillating (resource_decrease=0.005)"
688.2,0.0993909008978899,"Constant","Oscillating (resource_decrease=0.005)"
688.4,0.10126495621533,"Constant","Oscillating (resource_decrease=0.005)"
688.6,0.103452404563977,"Constant","Oscillating (resource_decrease=0.005)"
688.8,0.104937462290072,"Constant","Oscillating (resource_decrease=0.005)"
689,0.105071205939649,"Constant","Oscillating (resource_decrease=0.005)"
689.2,0.103689026842508,"Constant","Oscillating (resource_decrease=0.005)"
689.4,0.100865094255756,"Constant","Oscillating (resource_decrease=0.005)"
689.6,0.0968108936018011,"Constant","Oscillating (resource_decrease=0.005)"
689.8,0.0919010340591568,"Constant","Oscillating (resource_decrease=0.005)"
690,0.0865858759702414,"Constant","Oscillating (resource_decrease=0.005)"
690.2,0.0812115426886013,"Constant","Oscillating (resource_decrease=0.005)"
690.4,0.0759027222465264,"Constant","Oscillating (resource_decrease=0.005)"
690.6,0.0706095643221916,"Constant","Oscillating (resource_decrease=0.005)"
690.8,0.0652968163243176,"Constant","Oscillating (resource_decrease=0.005)"
691,0.0601288551623679,"Constant","Oscillating (resource_decrease=0.005)"
691.2,0.0555070088535432,"Constant","Oscillating (resource_decrease=0.005)"
691.4,0.0519668965127907,"Constant","Oscillating (resource_decrease=0.005)"
691.6,0.0500456033575813,"Constant","Oscillating (resource_decrease=0.005)"
691.8,0.0501900256121414,"Constant","Oscillating (resource_decrease=0.005)"
692,0.0526948529644068,"Constant","Oscillating (resource_decrease=0.005)"
692.2,0.0576211323629894,"Constant","Oscillating (resource_decrease=0.005)"
692.4,0.0646784408809953,"Constant","Oscillating (resource_decrease=0.005)"
692.6,0.0731319186407682,"Constant","Oscillating (resource_decrease=0.005)"
692.8,0.0818494727305365,"Constant","Oscillating (resource_decrease=0.005)"
693,0.089554305746943,"Constant","Oscillating (resource_decrease=0.005)"
693.2,0.0952063535346227,"Constant","Oscillating (resource_decrease=0.005)"
693.4,0.0983404909049784,"Constant","Oscillating (resource_decrease=0.005)"
693.6,0.0992387598046559,"Constant","Oscillating (resource_decrease=0.005)"
693.8,0.0988864721033926,"Constant","Oscillating (resource_decrease=0.005)"
694,0.0986006585964877,"Constant","Oscillating (resource_decrease=0.005)"
694.2,0.099343287591878,"Constant","Oscillating (resource_decrease=0.005)"
694.4,0.101189318790912,"Constant","Oscillating (resource_decrease=0.005)"
694.6,0.103383516402672,"Constant","Oscillating (resource_decrease=0.005)"
694.8,0.104906673148615,"Constant","Oscillating (resource_decrease=0.005)"
695,0.105091798743888,"Constant","Oscillating (resource_decrease=0.005)"
695.2,0.10376131196721,"Constant","Oscillating (resource_decrease=0.005)"
695.4,0.100984371149441,"Constant","Oscillating (resource_decrease=0.005)"
695.6,0.0969671526237362,"Constant","Oscillating (resource_decrease=0.005)"
695.8,0.0920791994763875,"Constant","Oscillating (resource_decrease=0.005)"
696,0.0867711556418115,"Constant","Oscillating (resource_decrease=0.005)"
696.2,0.0813954402981603,"Constant","Oscillating (resource_decrease=0.005)"
696.4,0.0760846224872381,"Constant","Oscillating (resource_decrease=0.005)"
696.6,0.0707922276222351,"Constant","Oscillating (resource_decrease=0.005)"
696.8,0.0654788801839096,"Constant","Oscillating (resource_decrease=0.005)"
697,0.060300442017297,"Constant","Oscillating (resource_decrease=0.005)"
697.2,0.0556512749388906,"Constant","Oscillating (resource_decrease=0.005)"
697.4,0.0520647123695144,"Constant","Oscillating (resource_decrease=0.005)"
697.6,0.0500795970074166,"Constant","Oscillating (resource_decrease=0.005)"
697.8,0.0501469935200596,"Constant","Oscillating (resource_decrease=0.005)"
698,0.0525679483334428,"Constant","Oscillating (resource_decrease=0.005)"
698.2,0.0574133702256123,"Constant","Oscillating (resource_decrease=0.005)"
698.4,0.0644069232923594,"Constant","Oscillating (resource_decrease=0.005)"
698.6,0.0728293728784902,"Constant","Oscillating (resource_decrease=0.005)"
698.8,0.0815592389334062,"Constant","Oscillating (resource_decrease=0.005)"
699,0.08931865071434,"Constant","Oscillating (resource_decrease=0.005)"
699.2,0.0950530567792545,"Constant","Oscillating (resource_decrease=0.005)"
699.4,0.0982735842489803,"Constant","Oscillating (resource_decrease=0.005)"
699.6,0.0992358640440463,"Constant","Oscillating (resource_decrease=0.005)"
699.8,0.0989048947928525,"Constant","Oscillating (resource_decrease=0.005)"
700,0.098596740637819,"Constant","Oscillating (resource_decrease=0.005)"
700.2,0.099297069729375,"Constant","Oscillating (resource_decrease=0.005)"
700.4,0.101114120867322,"Constant","Oscillating (resource_decrease=0.005)"
700.6,0.103313790958252,"Constant","Oscillating (resource_decrease=0.005)"
700.8,0.104874245217366,"Constant","Oscillating (resource_decrease=0.005)"
701,0.105110576683601,"Constant","Oscillating (resource_decrease=0.005)"
701.2,0.103831873366202,"Constant","Oscillating (resource_decrease=0.005)"
701.4,0.101102161238541,"Constant","Oscillating (resource_decrease=0.005)"
701.6,0.0971223712542282,"Constant","Oscillating (resource_decrease=0.005)"
701.8,0.0922568781401681,"Constant","Oscillating (resource_decrease=0.005)"
702,0.0869563792510145,"Constant","Oscillating (resource_decrease=0.005)"
702.2,0.0815794346187737,"Constant","Oscillating (resource_decrease=0.005)"
702.4,0.0762665439055352,"Constant","Oscillating (resource_decrease=0.005)"
702.6,0.0709748445321084,"Constant","Oscillating (resource_decrease=0.005)"
702.8,0.0656610781123815,"Constant","Oscillating (resource_decrease=0.005)"
703,0.0604726414631565,"Constant","Oscillating (resource_decrease=0.005)"
703.2,0.0557967992375903,"Constant","Oscillating (resource_decrease=0.005)"
703.4,0.0521644333349321,"Constant","Oscillating (resource_decrease=0.005)"
703.6,0.0501160351170687,"Constant","Oscillating (resource_decrease=0.005)"
703.8,0.0501067698261109,"Constant","Oscillating (resource_decrease=0.005)"
704,0.0524439483932055,"Constant","Oscillating (resource_decrease=0.005)"
704.2,0.0572081968140958,"Constant","Oscillating (resource_decrease=0.005)"
704.4,0.0641371400896621,"Constant","Oscillating (resource_decrease=0.005)"
704.6,0.0725272085176865,"Constant","Oscillating (resource_decrease=0.005)"
704.8,0.0812678335754919,"Constant","Oscillating (resource_decrease=0.005)"
705,0.0890805400906209,"Constant","Oscillating (resource_decrease=0.005)"
705.2,0.0948967078994803,"Constant","Oscillating (resource_decrease=0.005)"
705.4,0.0982039299367067,"Constant","Oscillating (resource_decrease=0.005)"
705.6,0.0992313967715879,"Constant","Oscillating (resource_decrease=0.005)"
705.8,0.0989233788787831,"Constant","Oscillating (resource_decrease=0.005)"
706,0.0985941122637959,"Constant","Oscillating (resource_decrease=0.005)"
706.2,0.0992522644144232,"Constant","Oscillating (resource_decrease=0.005)"
706.4,0.101039405864599,"Constant","Oscillating (resource_decrease=0.005)"
706.6,0.103243267657117,"Constant","Oscillating (resource_decrease=0.005)"
706.8,0.104840194166633,"Constant","Oscillating (resource_decrease=0.005)"
707,0.10512753943222,"Constant","Oscillating (resource_decrease=0.005)"
707.2,0.103900705860943,"Constant","Oscillating (resource_decrease=0.005)"
707.4,0.101218452973715,"Constant","Oscillating (resource_decrease=0.005)"
707.6,0.0972765311761557,"Constant","Oscillating (resource_decrease=0.005)"
707.8,0.092434051718865,"Constant","Oscillating (resource_decrease=0.005)"
708,0.0871415362077853,"Constant","Oscillating (resource_decrease=0.005)"
708.2,0.0817635251176683,"Constant","Oscillating (resource_decrease=0.005)"
708.4,0.0764484906175702,"Constant","Oscillating (resource_decrease=0.005)"
708.6,0.0711574142339284,"Constant","Oscillating (resource_decrease=0.005)"
708.8,0.0658433985863927,"Constant","Oscillating (resource_decrease=0.005)"
709,0.0606454332428124,"Constant","Oscillating (resource_decrease=0.005)"
709.2,0.0559435586907953,"Constant","Oscillating (resource_decrease=0.005)"
709.4,0.0522660385003696,"Constant","Oscillating (resource_decrease=0.005)"
709.6,0.050154901663414,"Constant","Oscillating (resource_decrease=0.005)"
709.8,0.0500693457657134,"Constant","Oscillating (resource_decrease=0.005)"
710,0.0523228557597631,"Constant","Oscillating (resource_decrease=0.005)"
710.2,0.0570056315078519,"Constant","Oscillating (resource_decrease=0.005)"
710.4,0.0638691298867391,"Constant","Oscillating (resource_decrease=0.005)"
710.6,0.0722254778383009,"Constant","Oscillating (resource_decrease=0.005)"
710.8,0.0809753084305939,"Constant","Oscillating (resource_decrease=0.005)"
711,0.0888400085339355,"Constant","Oscillating (resource_decrease=0.005)"
711.2,0.0947373130244246,"Constant","Oscillating (resource_decrease=0.005)"
711.4,0.0981315020460022,"Constant","Oscillating (resource_decrease=0.005)"
711.6,0.099225306050202,"Constant","Oscillating (resource_decrease=0.005)"
711.8,0.0989418693744058,"Constant","Oscillating (resource_decrease=0.005)"
712,0.0985927474392102,"Constant","Oscillating (resource_decrease=0.005)"
712.2,0.0992088874385271,"Constant","Oscillating (resource_decrease=0.005)"
712.4,0.100965216770991,"Constant","Oscillating (resource_decrease=0.005)"
712.6,0.103171986542796,"Constant","Oscillating (resource_decrease=0.005)"
712.8,0.104804536485061,"Constant","Oscillating (resource_decrease=0.005)"
713,0.105142686953425,"Constant","Oscillating (resource_decrease=0.005)"
713.2,0.103967804421706,"Constant","Oscillating (resource_decrease=0.005)"
713.4,0.101333235077464,"Constant","Oscillating (resource_decrease=0.005)"
713.6,0.0974296142225396,"Constant","Oscillating (resource_decrease=0.005)"
713.8,0.0926107017363288,"Constant","Oscillating (resource_decrease=0.005)"
714,0.0873266155736934,"Constant","Oscillating (resource_decrease=0.005)"
714.2,0.0819477109635706,"Constant","Oscillating (resource_decrease=0.005)"
714.4,0.0766304667351684,"Constant","Oscillating (resource_decrease=0.005)"
714.6,0.0713399362177847,"Constant","Oscillating (resource_decrease=0.005)"
714.8,0.0660258304572034,"Constant","Oscillating (resource_decrease=0.005)"
715,0.0608187973055598,"Constant","Oscillating (resource_decrease=0.005)"
715.2,0.0560915302384701,"Constant","Oscillating (resource_decrease=0.005)"
715.4,0.0523695068266879,"Constant","Oscillating (resource_decrease=0.005)"
715.6,0.0501961804198469,"Constant","Oscillating (resource_decrease=0.005)"
715.8,0.0500347122679527,"Constant","Oscillating (resource_decrease=0.005)"
716,0.0522046725668207,"Constant","Oscillating (resource_decrease=0.005)"
716.2,0.0568056930353487,"Constant","Oscillating (resource_decrease=0.005)"
716.4,0.063602930672689,"Constant","Oscillating (resource_decrease=0.005)"
716.6,0.0719242328480474,"Constant","Oscillating (resource_decrease=0.005)"
716.8,0.0806817155777631,"Constant","Oscillating (resource_decrease=0.005)"
717,0.088597091526656,"Constant","Oscillating (resource_decrease=0.005)"
717.2,0.0945748793686692,"Constant","Oscillating (resource_decrease=0.005)"
717.4,0.0980562757296279,"Constant","Oscillating (resource_decrease=0.005)"
717.6,0.0992175405696777,"Constant","Oscillating (resource_decrease=0.005)"
717.8,0.0989603108389006,"Constant","Oscillating (resource_decrease=0.005)"
718,0.0985926187491374,"Constant","Oscillating (resource_decrease=0.005)"
718.2,0.099166953261834,"Constant","Oscillating (resource_decrease=0.005)"
718.4,0.100891596104233,"Constant","Oscillating (resource_decrease=0.005)"
718.6,0.103099988248179,"Constant","Oscillating (resource_decrease=0.005)"
718.8,0.104767289490806,"Constant","Oscillating (resource_decrease=0.005)"
719,0.105156019516414,"Constant","Oscillating (resource_decrease=0.005)"
719.2,0.104033164163531,"Constant","Oscillating (resource_decrease=0.005)"
719.4,0.101446496542561,"Constant","Oscillating (resource_decrease=0.005)"
719.6,0.0975816023850268,"Constant","Oscillating (resource_decrease=0.005)"
719.8,0.0927868095818863,"Constant","Oscillating (resource_decrease=0.005)"
720,0.0875116060653477,"Constant","Oscillating (resource_decrease=0.005)"
720.2,0.0821319910204328,"Constant","Oscillating (resource_decrease=0.005)"
720.4,0.076812476353779,"Constant","Oscillating (resource_decrease=0.005)"
720.6,0.0715224102744061,"Constant","Oscillating (resource_decrease=0.005)"
720.8,0.0662083629535828,"Constant","Oscillating (resource_decrease=0.005)"
721,0.0609927138151209,"Constant","Oscillating (resource_decrease=0.005)"
721.2,0.056240690825983,"Constant","Oscillating (resource_decrease=0.005)"
721.4,0.0524748171479011,"Constant","Oscillating (resource_decrease=0.005)"
721.6,0.0502398549592818,"Constant","Oscillating (resource_decrease=0.005)"
721.8,0.0500028599607641,"Constant","Oscillating (resource_decrease=0.005)"
722,0.0520894004727516,"Constant","Oscillating (resource_decrease=0.005)"
722.2,0.0566083994778886,"Constant","Oscillating (resource_decrease=0.005)"
722.4,0.0633385798056136,"Constant","Oscillating (resource_decrease=0.005)"
722.6,0.0716235252648785,"Constant","Oscillating (resource_decrease=0.005)"
722.8,0.0803871073802349,"Constant","Oscillating (resource_decrease=0.005)"
723,0.0883518253608528,"Constant","Oscillating (resource_decrease=0.005)"
723.2,0.0944094152274488,"Constant","Oscillating (resource_decrease=0.005)"
723.4,0.0979782272205947,"Constant","Oscillating (resource_decrease=0.005)"
723.6,0.099208049673345,"Constant","Oscillating (resource_decrease=0.005)"
723.8,0.0989786474192291,"Constant","Oscillating (resource_decrease=0.005)"
724,0.0985936974159565,"Constant","Oscillating (resource_decrease=0.005)"
724.2,0.0991264749953968,"Constant","Oscillating (resource_decrease=0.005)"
724.4,0.100818585873329,"Constant","Oscillating (resource_decrease=0.005)"
724.6,0.103027313966877,"Constant","Oscillating (resource_decrease=0.005)"
724.8,0.104728471341829,"Constant","Oscillating (resource_decrease=0.005)"
725,0.105167537711983,"Constant","Oscillating (resource_decrease=0.005)"
725.2,0.104096780342689,"Constant","Oscillating (resource_decrease=0.005)"
725.4,0.101558226630203,"Constant","Oscillating (resource_decrease=0.005)"
725.6,0.0977324778221723,"Constant","Oscillating (resource_decrease=0.005)"
725.8,0.0929623565204338,"Constant","Oscillating (resource_decrease=0.005)"
726,0.0876964960580733,"Constant","Oscillating (resource_decrease=0.005)"
726.2,0.0823163638414173,"Constant","Oscillating (resource_decrease=0.005)"
726.4,0.0769945235403893,"Constant","Oscillating (resource_decrease=0.005)"
726.6,0.0717048364874008,"Constant","Oscillating (resource_decrease=0.005)"
726.8,0.0663909856842737,"Constant","Oscillating (resource_decrease=0.005)"
727,0.0611671631574258,"Constant","Oscillating (resource_decrease=0.005)"
727.2,0.0563910174106113,"Constant","Oscillating (resource_decrease=0.005)"
727.4,0.0525819481746728,"Constant","Oscillating (resource_decrease=0.005)"
727.6,0.0502859086569402,"Constant","Oscillating (resource_decrease=0.005)"
727.8,0.049973779175877,"Constant","Oscillating (resource_decrease=0.005)"
728,0.051977040667542,"Constant","Oscillating (resource_decrease=0.005)"
728.2,0.0564137682736098,"Constant","Oscillating (resource_decrease=0.005)"
728.4,0.0630761140068406,"Constant","Oscillating (resource_decrease=0.005)"
728.6,0.0713234064998853,"Constant","Oscillating (resource_decrease=0.005)"
728.8,0.0800915364644676,"Constant","Oscillating (resource_decrease=0.005)"
729,0.0881042471236143,"Constant","Oscillating (resource_decrease=0.005)"
729.2,0.0942409299716782,"Constant","Oscillating (resource_decrease=0.005)"
729.4,0.0978973338371096,"Constant","Oscillating (resource_decrease=0.005)"
729.6,0.0991967833838791,"Constant","Oscillating (resource_decrease=0.005)"
729.8,0.0989968228920885,"Constant","Oscillating (resource_decrease=0.005)"
730,0.0985959533176702,"Constant","Oscillating (resource_decrease=0.005)"
730.2,0.0990874643844938,"Constant","Oscillating (resource_decrease=0.005)"
730.4,0.10074622754079,"Constant","Oscillating (resource_decrease=0.005)"
730.6,0.102954005423662,"Constant","Oscillating (resource_decrease=0.005)"
730.8,0.104688101045205,"Constant","Oscillating (resource_decrease=0.005)"
731,0.105177242469328,"Constant","Oscillating (resource_decrease=0.005)"
731.2,0.104158648353625,"Constant","Oscillating (resource_decrease=0.005)"
731.4,0.101668414867862,"Constant","Oscillating (resource_decrease=0.005)"
731.6,0.097882222867505,"Constant","Oscillating (resource_decrease=0.005)"
731.8,0.0931373237026249,"Constant","Oscillating (resource_decrease=0.005)"
732,0.0878812735898738,"Constant","Oscillating (resource_decrease=0.005)"
732.2,0.0825008276631684,"Constant","Oscillating (resource_decrease=0.005)"
732.4,0.0771766123214499,"Constant","Oscillating (resource_decrease=0.005)"
732.6,0.0718872152251206,"Constant","Oscillating (resource_decrease=0.005)"
732.8,0.0665736886400564,"Constant","Oscillating (resource_decrease=0.005)"
733,0.061342125948236,"Constant","Oscillating (resource_decrease=0.005)"
733.2,0.056542486968029,"Constant","Oscillating (resource_decrease=0.005)"
733.4,0.0526908784977681,"Constant","Oscillating (resource_decrease=0.005)"
733.6,0.0503343246929944,"Constant","Oscillating (resource_decrease=0.005)"
733.8,0.0499474599535734,"Constant","Oscillating (resource_decrease=0.005)"
734,0.0518675938796697,"Constant","Oscillating (resource_decrease=0.005)"
734.2,0.0562218162217,"Constant","Oscillating (resource_decrease=0.005)"
734.4,0.0628155693555969,"Constant","Oscillating (resource_decrease=0.005)"
734.6,0.0710239276405862,"Constant","Oscillating (resource_decrease=0.005)"
734.8,0.0797950556992332,"Constant","Oscillating (resource_decrease=0.005)"
735,0.0878543946821488,"Constant","Oscillating (resource_decrease=0.005)"
735.2,0.0940694340427579,"Constant","Oscillating (resource_decrease=0.005)"
735.4,0.0978135739871243,"Constant","Oscillating (resource_decrease=0.005)"
735.6,0.0991836924282286,"Constant","Oscillating (resource_decrease=0.005)"
735.8,0.0990147807059359,"Constant","Oscillating (resource_decrease=0.005)"
736,0.0985993550075113,"Constant","Oscillating (resource_decrease=0.005)"
736.2,0.0990499317929984,"Constant","Oscillating (resource_decrease=0.005)"
736.4,0.100674561985331,"Constant","Oscillating (resource_decrease=0.005)"
736.6,0.102880104843986,"Constant","Oscillating (resource_decrease=0.005)"
736.8,0.104646198465339,"Constant","Oscillating (resource_decrease=0.005)"
737,0.105185135073475,"Constant","Oscillating (resource_decrease=0.005)"
737.2,0.1042187637264,"Constant","Oscillating (resource_decrease=0.005)"
737.4,0.10177705104683,"Constant","Oscillating (resource_decrease=0.005)"
737.6,0.0980308200373542,"Constant","Oscillating (resource_decrease=0.005)"
737.8,0.0933116921751453,"Constant","Oscillating (resource_decrease=0.005)"
738,0.088065926365684,"Constant","Oscillating (resource_decrease=0.005)"
738.2,0.0826853804003871,"Constant","Oscillating (resource_decrease=0.005)"
738.4,0.077358746670839,"Constant","Oscillating (resource_decrease=0.005)"
738.6,0.0720695471321813,"Constant","Oscillating (resource_decrease=0.005)"
738.8,0.0667564621954425,"Constant","Oscillating (resource_decrease=0.005)"
739,0.0615175830406413,"Constant","Oscillating (resource_decrease=0.005)"
739.2,0.0566950764988231,"Constant","Oscillating (resource_decrease=0.005)"
739.4,0.0528015865915122,"Constant","Oscillating (resource_decrease=0.005)"
739.6,0.0503850860551121,"Constant","Oscillating (resource_decrease=0.005)"
739.8,0.0499238920472904,"Constant","Oscillating (resource_decrease=0.005)"
740,0.0517610603829266,"Constant","Oscillating (resource_decrease=0.005)"
740.2,0.056032559486814,"Constant","Oscillating (resource_decrease=0.005)"
740.4,0.0625569812841109,"Constant","Oscillating (resource_decrease=0.005)"
740.6,0.0707251394345822,"Constant","Oscillating (resource_decrease=0.005)"
740.8,0.0794977181747317,"Constant","Oscillating (resource_decrease=0.005)"
741,0.0876023066686339,"Constant","Oscillating (resource_decrease=0.005)"
741.2,0.0938949389471253,"Constant","Oscillating (resource_decrease=0.005)"
741.4,0.0977269271724818,"Constant","Oscillating (resource_decrease=0.005)"
741.6,0.0991687282616628,"Constant","Oscillating (resource_decrease=0.005)"
741.8,0.099032464023023,"Constant","Oscillating (resource_decrease=0.005)"
742,0.0986038697348133,"Constant","Oscillating (resource_decrease=0.005)"
742.2,0.099013886188799,"Constant","Oscillating (resource_decrease=0.005)"
742.4,0.100603629465032,"Constant","Oscillating (resource_decrease=0.005)"
742.6,0.10280565492261,"Constant","Oscillating (resource_decrease=0.005)"
742.8,0.104602784331005,"Constant","Oscillating (resource_decrease=0.005)"
743,0.105191217183277,"Constant","Oscillating (resource_decrease=0.005)"
743.2,0.104277122124632,"Constant","Oscillating (resource_decrease=0.005)"
743.4,0.101884125219455,"Constant","Oscillating (resource_decrease=0.005)"
743.6,0.0981782520384242,"Constant","Oscillating (resource_decrease=0.005)"
743.8,0.0934854428910696,"Constant","Oscillating (resource_decrease=0.005)"
744,0.088250441761915,"Constant","Oscillating (resource_decrease=0.005)"
744.2,0.0828700196407226,"Constant","Oscillating (resource_decrease=0.005)"
744.4,0.0775409304978939,"Constant","Oscillating (resource_decrease=0.005)"
744.6,0.0722518331206647,"Constant","Oscillating (resource_decrease=0.005)"
744.8,0.0669392971100091,"Constant","Oscillating (resource_decrease=0.005)"
745,0.0616935155324466,"Constant","Oscillating (resource_decrease=0.005)"
745.2,0.0568487630350631,"Constant","Oscillating (resource_decrease=0.005)"
745.4,0.0529140508172853,"Constant","Oscillating (resource_decrease=0.005)"
745.6,0.0504381755409318,"Constant","Oscillating (resource_decrease=0.005)"
745.8,0.0499030649280879,"Constant","Oscillating (resource_decrease=0.005)"
746,0.0516574400031927,"Constant","Oscillating (resource_decrease=0.005)"
746.2,0.0558460136036872,"Constant","Oscillating (resource_decrease=0.005)"
746.4,0.0623003845731327,"Constant","Oscillating (resource_decrease=0.005)"
746.6,0.0704270922735673,"Constant","Oscillating (resource_decrease=0.005)"
746.8,0.0791995771817202,"Constant","Oscillating (resource_decrease=0.005)"
747,0.0873480224647922,"Constant","Oscillating (resource_decrease=0.005)"
747.2,0.0937174572505278,"Constant","Oscillating (resource_decrease=0.005)"
747.4,0.0976373739926609,"Constant","Oscillating (resource_decrease=0.005)"
747.6,0.0991518430909354,"Constant","Oscillating (resource_decrease=0.005)"
747.8,0.099049815761385,"Constant","Oscillating (resource_decrease=0.005)"
748,0.0986094634671303,"Constant","Oscillating (resource_decrease=0.005)"
748.2,0.0989793351302778,"Constant","Oscillating (resource_decrease=0.005)"
748.4,0.100533469580963,"Constant","Oscillating (resource_decrease=0.005)"
748.6,0.102730698791352,"Constant","Oscillating (resource_decrease=0.005)"
748.8,0.104557880241164,"Constant","Oscillating (resource_decrease=0.005)"
749,0.105195490849918,"Constant","Oscillating (resource_decrease=0.005)"
749.2,0.104333719343975,"Constant","Oscillating (resource_decrease=0.005)"
749.4,0.101989627696068,"Constant","Oscillating (resource_decrease=0.005)"
749.6,0.0983245017750995,"Constant","Oscillating (resource_decrease=0.005)"
749.8,0.0936585567202851,"Constant","Oscillating (resource_decrease=0.005)"
750,0.0884348068312892,"Constant","Oscillating (resource_decrease=0.005)"
750.2,0.0830547426399877,"Constant","Oscillating (resource_decrease=0.005)"
750.4,0.0777231676355281,"Constant","Oscillating (resource_decrease=0.005)"
750.6,0.0724340743610189,"Constant","Oscillating (resource_decrease=0.005)"
750.8,0.0671221845293802,"Constant","Oscillating (resource_decrease=0.005)"
751,0.0618699047734548,"Constant","Oscillating (resource_decrease=0.005)"
751.2,0.0570035236469384,"Constant","Oscillating (resource_decrease=0.005)"
751.4,0.0530282494270758,"Constant","Oscillating (resource_decrease=0.005)"
751.6,0.0504935757604898,"Constant","Oscillating (resource_decrease=0.005)"
751.8,0.0498849677889961,"Constant","Oscillating (resource_decrease=0.005)"
752,0.0515567321251637,"Constant","Oscillating (resource_decrease=0.005)"
752.2,0.0556621934819376,"Constant","Oscillating (resource_decrease=0.005)"
752.4,0.062045813347863,"Constant","Oscillating (resource_decrease=0.005)"
752.6,0.0701298361776933,"Constant","Oscillating (resource_decrease=0.005)"
752.8,0.0789006861906541,"Constant","Oscillating (resource_decrease=0.005)"
753,0.0870915821861831,"Constant","Oscillating (resource_decrease=0.005)"
753.2,0.0935370025720027,"Constant","Oscillating (resource_decrease=0.005)"
753.4,0.0975448961481273,"Constant","Oscillating (resource_decrease=0.005)"
753.6,0.0991329898965685,"Constant","Oscillating (resource_decrease=0.005)"
753.8,0.0990667786367227,"Constant","Oscillating (resource_decrease=0.005)"
754,0.098616100913587,"Constant","Oscillating (resource_decrease=0.005)"
754.2,0.09894628475386,"Constant","Oscillating (resource_decrease=0.005)"
754.4,0.100464121241319,"Constant","Oscillating (resource_decrease=0.005)"
754.6,0.102655279986018,"Constant","Oscillating (resource_decrease=0.005)"
754.8,0.104511508669497,"Constant","Oscillating (resource_decrease=0.005)"
755,0.105197958535866,"Constant","Oscillating (resource_decrease=0.005)"
755.2,0.104388551311132,"Constant","Oscillating (resource_decrease=0.005)"
755.4,0.102093549041625,"Constant","Oscillating (resource_decrease=0.005)"
755.6,0.0984695523564697,"Constant","Oscillating (resource_decrease=0.005)"
755.8,0.0938310144599744,"Constant","Oscillating (resource_decrease=0.005)"
756,0.0886190083079616,"Constant","Oscillating (resource_decrease=0.005)"
756.2,0.0832395463177032,"Constant","Oscillating (resource_decrease=0.005)"
756.4,0.0779054618284508,"Constant","Oscillating (resource_decrease=0.005)"
756.6,0.0726162722726745,"Constant","Oscillating (resource_decrease=0.005)"
756.8,0.0673051159858581,"Constant","Oscillating (resource_decrease=0.005)"
757,0.0620467323726467,"Constant","Oscillating (resource_decrease=0.005)"
757.2,0.0571593354494728,"Constant","Oscillating (resource_decrease=0.005)"
757.4,0.053144160567105,"Constant","Oscillating (resource_decrease=0.005)"
757.6,0.0505512691386132,"Constant","Oscillating (resource_decrease=0.005)"
757.8,0.0498695895492496,"Constant","Oscillating (resource_decrease=0.005)"
758,0.0514589356990289,"Constant","Oscillating (resource_decrease=0.005)"
758.2,0.0554811134110461,"Constant","Oscillating (resource_decrease=0.005)"
758.4,0.0617933010742822,"Constant","Oscillating (resource_decrease=0.005)"
758.6,0.0698334207802875,"Constant","Oscillating (resource_decrease=0.005)"
758.8,0.0786010988308437,"Constant","Oscillating (resource_decrease=0.005)"
759,0.0868330266662059,"Constant","Oscillating (resource_decrease=0.005)"
759.2,0.0933535895775533,"Constant","Oscillating (resource_decrease=0.005)"
759.4,0.0974494764432946,"Constant","Oscillating (resource_decrease=0.005)"
759.6,0.0991121224542618,"Constant","Oscillating (resource_decrease=0.005)"
759.8,0.0990832952041248,"Constant","Oscillating (resource_decrease=0.005)"
760,0.0986237455494358,"Constant","Oscillating (resource_decrease=0.005)"
760.2,0.0989147397626467,"Constant","Oscillating (resource_decrease=0.005)"
760.4,0.100395622626063,"Constant","Oscillating (resource_decrease=0.005)"
760.6,0.102579442412539,"Constant","Oscillating (resource_decrease=0.005)"
760.8,0.104463692967616,"Constant","Oscillating (resource_decrease=0.005)"
761,0.105198623134213,"Constant","Oscillating (resource_decrease=0.005)"
761.2,0.104441614083459,"Constant","Oscillating (resource_decrease=0.005)"
761.4,0.10219588007205,"Constant","Oscillating (resource_decrease=0.005)"
761.6,0.098613387103062,"Constant","Oscillating (resource_decrease=0.005)"
761.8,0.0940027968451478,"Constant","Oscillating (resource_decrease=0.005)"
762,0.0888030326129274,"Constant","Oscillating (resource_decrease=0.005)"
762.2,0.0834244272529775,"Constant","Oscillating (resource_decrease=0.005)"
762.4,0.0780878167215061,"Constant","Oscillating (resource_decrease=0.005)"
762.6,0.0727984285143898,"Constant","Oscillating (resource_decrease=0.005)"
762.8,0.0674880833987039,"Constant","Oscillating (resource_decrease=0.005)"
763,0.0622239802052539,"Constant","Oscillating (resource_decrease=0.005)"
763.2,0.0573161756093172,"Constant","Oscillating (resource_decrease=0.005)"
763.4,0.0532617622815322,"Constant","Oscillating (resource_decrease=0.005)"
763.6,0.0506112379172877,"Constant","Oscillating (resource_decrease=0.005)"
763.8,0.0498569188584155,"Constant","Oscillating (resource_decrease=0.005)"
764,0.0513640492471017,"Constant","Oscillating (resource_decrease=0.005)"
764.2,0.0553027870655103,"Constant","Oscillating (resource_decrease=0.005)"
764.4,0.0615428805558748,"Constant","Oscillating (resource_decrease=0.005)"
764.6,0.0695378953129281,"Constant","Oscillating (resource_decrease=0.005)"
764.8,0.0783008688696352,"Constant","Oscillating (resource_decrease=0.005)"
