"value","metric","direction","branch"
0.00946678543508134,422450.904732894,"Forward","min"
0.0100908043766784,450296.805768244,"Forward","min"
0.0107559565669524,479978.630294882,"Forward","min"
0.0114649533725525,511617.134022021,"Forward","min"
0.01222068488438,545341.198179898,"Forward","min"
0.0130262316984953,581288.260578323,"Forward","min"
0.0138848774735829,619604.840927093,"Forward","min"
0.0148001223161631,660447.125240287,"Forward","min"
0.0157756970481112,703981.597788669,"Forward","min"
0.0168155784146454,750385.718021746,"Forward","min"
0.0179240052947736,799848.643321412,"Forward","min"
0.0191054959802789,852571.999838385,"Forward","min"
0.0203648665936786,908770.7043001,"Forward","min"
0.0217072507202334,968673.840047725,"Forward","min"
0.0231381203340335,1032525.5908399,"Forward","min"
0.024663308103462,1100586.23621736,"Forward","min"
0.0262890311669608,1173133.21248168,"Forward","min"
0.0280219164760149,1250462.24361103,"Forward","min"
0.0298690278086629,1332888.54672266,"Forward","min"
0.0318378945636467,1420748.11699561,"Forward","min"
0.0339365424525768,1514399.09729122,"Forward","min"
0.0361735262152219,1614223.23805447,"Forward","min"
0.0385579644912822,1720627.4534473,"Forward","min"
0.0410995769907929,1834045.48005685,"Forward","min"
0.0438087241146775,1954939.64494039,"Forward","min"
0.0466964491869556,2083802.7502138,"Forward","min"
0.0497745234707567,2221160.08186588,"Forward","min"
0.0530554941516408,2367571.55098686,"Forward","min"
0.0565527354838179,2523633.97613988,"Forward","min"
0.0602805033077572,2689983.5161784,"Forward","min"
0.0642539931614146,2867298.2634271,"Forward","min"
0.0684894022219591,3056301.00779651,"Forward","min"
0.0730039953304907,3257762.18309891,"Forward","min"
0.0778161753688885,3472503.00757548,"Forward","min"
0.0829455582756652,3701398.83143664,"Forward","min"
0.0884130530066174,3945382.70506097,"Forward","min"
0.0942409467662148,4205449.18239803,"Forward","min"
0.100452995857159,4482658.37507869,"Forward","min"
0.107074522518443,4778140.27375907,"Forward","min"
0.11413251814665,5093099.35431289,"Forward","min"
0.121655753321259,5428819.48764866,"Forward","min"
0.129674895082454,5786669.17316599,"Forward","min"
0.138222631939487,6168107.11718339,"Forward","min"
0.147333807119186,6574688.17907778,"Forward","min"
0.157045560597752,7008069.70937371,"Forward","min"
0.167397480494824,7470018.30561797,"Forward","min"
0.178431764446936,7962417.0135794,"Forward","min"
0.190193391618168,8487273.00312736,"Forward","min"
0.202730306049177,9046725.75007888,"Forward","min"
0.216093612091972,9643055.75736546,"Forward","min"
0.230337782727109,10278693.8510708,"Forward","min"
0.245520881612455,10956231.0892315,"Forward","min"
0.261704799768669,11678429.3237937,"Forward","min"
0.278955507866198,12448232.458778,"Forward","min"
0.297343325142195,13268778.4505456,"Forward","min"
0.316943206043542,14143412.0990819,"Forward","min"
0.337835045764423,15075698.6824383,"Forward","min"
0.360104005923919,16069438.4899117,"Forward","min"
0.383840861711186,17128682.313203,"Forward","min"
0.409142371913279,18257747.9586995,"Forward","min"
0.436111673333985,19461237.8481939,"Forward","min"
0.464858701211424,20744057.7797827,"Forward","min"
0.495500637348183,22111436.9254216,"Forward","min"
0.528162387780688,23568949.1466514,"Forward","min"
0.562977091934958,25122535.7153873,"Forward","min"
0.600086665344198,26778529.5323862,"Forward","min"
0.639642378140535,28543680.942114,"Forward","min"
0.681805471679,30425185.249244,"Forward","min"
0.726747815807305,32430712.0489505,"Forward","min"
0.774652609460652,34568436.4905577,"Forward","min"
0.825715127437423,36847072.6019842,"Forward","min"
0.880143516399827,39275908.8108236,"Forward","min"
0.938159643344259,41864845.8068568,"Forward","min"
1,44624436.9003348,"Forward","min"
0.005,253186.956846714,"Backward","max"
0.00532958333421431,268086.351047872,"Backward","max"
0.00568089170326698,288785.522824674,"Backward","max"
0.0060553571490416,306627.489837173,"Backward","max"
0.00645450610884952,324671.720475648,"Backward","max"
