"time","yield","schedule","regime"
558.8,1.05787011284102e-05,"Constant","Oscillating (resource_decrease=0.005)"
559,9.40470404375653e-06,"Constant","Oscillating (resource_decrease=0.005)"
559.2,8.55475752750333e-06,"Constant","Oscillating (resource_decrease=0.005)"
559.4,8.07681185431306e-06,"Constant","Oscillating (resource_decrease=0.005)"
559.6,8.01221774581481e-06,"Constant","Oscillating (resource_decrease=0.005)"
559.8,8.38818875725533e-06,"Constant","Oscillating (resource_decrease=0.005)"
560,9.20492310313151e-06,"Constant","Oscillating (resource_decrease=0.005)"
560.2,1.04127139557018e-05,"Constant","Oscillating (resource_decrease=0.005)"
560.4,1.18898602125461e-05,"Constant","Oscillating (resource_decrease=0.005)"
560.6,1.34460626624678e-05,"Constant","Oscillating (resource_decrease=0.005)"
560.8,1.48685929798973e-05,"Constant","Oscillating (resource_decrease=0.005)"
561,1.59967913669791e-05,"Constant","Oscillating (resource_decrease=0.005)"
561.2,1.6783382480077e-05,"Constant","Oscillating (resource_decrease=0.005)"
561.4,1.73084127006379e-05,"Constant","Oscillating (resource_decrease=0.005)"
561.6,1.77437378359267e-05,"Constant","Oscillating (resource_decrease=0.005)"
561.8,1.82897865866119e-05,"Constant","Oscillating (resource_decrease=0.005)"
562,1.91077628983709e-05,"Constant","Oscillating (resource_decrease=0.005)"
562.2,2.02616951630066e-05,"Constant","Oscillating (resource_decrease=0.005)"
562.4,2.16808384262781e-05,"Constant","Oscillating (resource_decrease=0.005)"
562.6,2.31554356488874e-05,"Constant","Oscillating (resource_decrease=0.005)"
562.8,2.43780477178903e-05,"Constant","Oscillating (resource_decrease=0.005)"
563,2.50296232187612e-05,"Constant","Oscillating (resource_decrease=0.005)"
563.2,2.48861143386501e-05,"Constant","Oscillating (resource_decrease=0.005)"
563.4,2.39012647848993e-05,"Constant","Oscillating (resource_decrease=0.005)"
563.6,2.22217611828266e-05,"Constant","Oscillating (resource_decrease=0.005)"
563.8,2.01218401764139e-05,"Constant","Oscillating (resource_decrease=0.005)"
564,1.7892456894222e-05,"Constant","Oscillating (resource_decrease=0.005)"
564.2,1.57487271281916e-05,"Constant","Oscillating (resource_decrease=0.005)"
564.4,1.38012666644355e-05,"Constant","Oscillating (resource_decrease=0.005)"
564.6,1.20878302698184e-05,"Constant","Oscillating (resource_decrease=0.005)"
564.8,1.06249016064899e-05,"Constant","Oscillating (resource_decrease=0.005)"
565,9.44061452583216e-06,"Constant","Oscillating (resource_decrease=0.005)"
565.2,8.57866930600578e-06,"Constant","Oscillating (resource_decrease=0.005)"
565.4,8.08708095093509e-06,"Constant","Oscillating (resource_decrease=0.005)"
565.6,8.00755951377634e-06,"Constant","Oscillating (resource_decrease=0.005)"
565.8,8.36797793638869e-06,"Constant","Oscillating (resource_decrease=0.005)"
566,9.16981544389889e-06,"Constant","Oscillating (resource_decrease=0.005)"
566.2,1.03655403517148e-05,"Constant","Oscillating (resource_decrease=0.005)"
566.4,1.18361237424924e-05,"Constant","Oscillating (resource_decrease=0.005)"
566.6,1.33931385696321e-05,"Constant","Oscillating (resource_decrease=0.005)"
566.8,1.48234677792457e-05,"Constant","Oscillating (resource_decrease=0.005)"
567,1.59634291646275e-05,"Constant","Oscillating (resource_decrease=0.005)"
567.2,1.6761258470853e-05,"Constant","Oscillating (resource_decrease=0.005)"
567.4,1.72929196491346e-05,"Constant","Oscillating (resource_decrease=0.005)"
567.6,1.77280240800196e-05,"Constant","Oscillating (resource_decrease=0.005)"
567.8,1.82671386755849e-05,"Constant","Oscillating (resource_decrease=0.005)"
568,1.90738672151373e-05,"Constant","Oscillating (resource_decrease=0.005)"
568.2,2.02163884882083e-05,"Constant","Oscillating (resource_decrease=0.005)"
568.4,2.16289530561259e-05,"Constant","Oscillating (resource_decrease=0.005)"
568.6,2.31062456116276e-05,"Constant","Oscillating (resource_decrease=0.005)"
568.8,2.4343027018204e-05,"Constant","Oscillating (resource_decrease=0.005)"
569,2.50189012102395e-05,"Constant","Oscillating (resource_decrease=0.005)"
569.2,2.49048741419944e-05,"Constant","Oscillating (resource_decrease=0.005)"
569.4,2.39477843283782e-05,"Constant","Oscillating (resource_decrease=0.005)"
569.6,2.22882804936417e-05,"Constant","Oscillating (resource_decrease=0.005)"
569.8,2.0197918115863e-05,"Constant","Oscillating (resource_decrease=0.005)"
570,1.79688928353255e-05,"Constant","Oscillating (resource_decrease=0.005)"
570.2,1.58198503515432e-05,"Constant","Oscillating (resource_decrease=0.005)"
570.4,1.38647631100424e-05,"Constant","Oscillating (resource_decrease=0.005)"
570.6,1.21430331327996e-05,"Constant","Oscillating (resource_decrease=0.005)"
570.8,1.06711500792717e-05,"Constant","Oscillating (resource_decrease=0.005)"
571,9.47662276464553e-06,"Constant","Oscillating (resource_decrease=0.005)"
571.2,8.6027587673803e-06,"Constant","Oscillating (resource_decrease=0.005)"
571.4,8.09762642097199e-06,"Constant","Oscillating (resource_decrease=0.005)"
571.6,8.00328254171792e-06,"Constant","Oscillating (resource_decrease=0.005)"
571.8,8.34823775223221e-06,"Constant","Oscillating (resource_decrease=0.005)"
572,9.1352150443028e-06,"Constant","Oscillating (resource_decrease=0.005)"
572.2,1.03188163933285e-05,"Constant","Oscillating (resource_decrease=0.005)"
572.4,1.17826708000986e-05,"Constant","Oscillating (resource_decrease=0.005)"
572.6,1.3340264133876e-05,"Constant","Oscillating (resource_decrease=0.005)"
572.8,1.47781768303205e-05,"Constant","Oscillating (resource_decrease=0.005)"
573,1.59297888138806e-05,"Constant","Oscillating (resource_decrease=0.005)"
573.2,1.67388853995073e-05,"Constant","Oscillating (resource_decrease=0.005)"
573.4,1.72773312296863e-05,"Constant","Oscillating (resource_decrease=0.005)"
573.6,1.77124392145424e-05,"Constant","Oscillating (resource_decrease=0.005)"
573.8,1.82448441984377e-05,"Constant","Oscillating (resource_decrease=0.005)"
574,1.90404764978142e-05,"Constant","Oscillating (resource_decrease=0.005)"
574.2,2.01716013650738e-05,"Constant","Oscillating (resource_decrease=0.005)"
574.4,2.1577430120978e-05,"Constant","Oscillating (resource_decrease=0.005)"
574.6,2.30571069497688e-05,"Constant","Oscillating (resource_decrease=0.005)"
574.8,2.43076734761924e-05,"Constant","Oscillating (resource_decrease=0.005)"
575,2.50075139659395e-05,"Constant","Oscillating (resource_decrease=0.005)"
575.2,2.49228072129556e-05,"Constant","Oscillating (resource_decrease=0.005)"
575.4,2.3993538857544e-05,"Constant","Oscillating (resource_decrease=0.005)"
575.6,2.23542725231768e-05,"Constant","Oscillating (resource_decrease=0.005)"
575.8,2.02737627276436e-05,"Constant","Oscillating (resource_decrease=0.005)"
576,1.80453275705595e-05,"Constant","Oscillating (resource_decrease=0.005)"
576.2,1.58910918388043e-05,"Constant","Oscillating (resource_decrease=0.005)"
576.4,1.39284100456677e-05,"Constant","Oscillating (resource_decrease=0.005)"
576.6,1.21983909886117e-05,"Constant","Oscillating (resource_decrease=0.005)"
576.8,1.07175751260422e-05,"Constant","Oscillating (resource_decrease=0.005)"
577,9.51285763336599e-06,"Constant","Oscillating (resource_decrease=0.005)"
577.2,8.62714376340755e-06,"Constant","Oscillating (resource_decrease=0.005)"
577.4,8.10854307788817e-06,"Constant","Oscillating (resource_decrease=0.005)"
577.6,7.99944885476272e-06,"Constant","Oscillating (resource_decrease=0.005)"
577.8,8.32899168818566e-06,"Constant","Oscillating (resource_decrease=0.005)"
578,9.1011059979735e-06,"Constant","Oscillating (resource_decrease=0.005)"
578.2,1.02724912763946e-05,"Constant","Oscillating (resource_decrease=0.005)"
578.4,1.17294253780583e-05,"Constant","Oscillating (resource_decrease=0.005)"
578.6,1.32873520833387e-05,"Constant","Oscillating (resource_decrease=0.005)"
578.8,1.47326375104473e-05,"Constant","Oscillating (resource_decrease=0.005)"
579,1.58958061690547e-05,"Constant","Oscillating (resource_decrease=0.005)"
579.2,1.67162243726804e-05,"Constant","Oscillating (resource_decrease=0.005)"
579.4,1.72616302541955e-05,"Constant","Oscillating (resource_decrease=0.005)"
579.6,1.76969745575591e-05,"Constant","Oscillating (resource_decrease=0.005)"
579.8,1.82228846723329e-05,"Constant","Oscillating (resource_decrease=0.005)"
580,1.90075454630141e-05,"Constant","Oscillating (resource_decrease=0.005)"
580.2,2.01272519391583e-05,"Constant","Oscillating (resource_decrease=0.005)"
580.4,2.15261523299889e-05,"Constant","Oscillating (resource_decrease=0.005)"
580.6,2.30078793853714e-05,"Constant","Oscillating (resource_decrease=0.005)"
580.8,2.4271844388216e-05,"Constant","Oscillating (resource_decrease=0.005)"
581,2.49953388299315e-05,"Constant","Oscillating (resource_decrease=0.005)"
581.2,2.49398281379043e-05,"Constant","Oscillating (resource_decrease=0.005)"
581.4,2.40384870014931e-05,"Constant","Oscillating (resource_decrease=0.005)"
581.6,2.24197357886035e-05,"Constant","Oscillating (resource_decrease=0.005)"
581.8,2.03494013583608e-05,"Constant","Oscillating (resource_decrease=0.005)"
582,1.81218054038374e-05,"Constant","Oscillating (resource_decrease=0.005)"
582.2,1.59625047941892e-05,"Constant","Oscillating (resource_decrease=0.005)"
582.4,1.39922663389292e-05,"Constant","Oscillating (resource_decrease=0.005)"
582.6,1.22539677314985e-05,"Constant","Oscillating (resource_decrease=0.005)"
582.8,1.0764244472743e-05,"Constant","Oscillating (resource_decrease=0.005)"
583,9.54938710670891e-06,"Constant","Oscillating (resource_decrease=0.005)"
583.2,8.65188680377487e-06,"Constant","Oscillating (resource_decrease=0.005)"
583.4,8.11988169685084e-06,"Constant","Oscillating (resource_decrease=0.005)"
583.6,7.9960923573615e-06,"Constant","Oscillating (resource_decrease=0.005)"
583.8,8.31025391521262e-06,"Constant","Oscillating (resource_decrease=0.005)"
584,9.06748265367285e-06,"Constant","Oscillating (resource_decrease=0.005)"
584.2,1.02265420952256e-05,"Constant","Oscillating (resource_decrease=0.005)"
584.4,1.16763519435988e-05,"Constant","Oscillating (resource_decrease=0.005)"
584.6,1.32343603110538e-05,"Constant","Oscillating (resource_decrease=0.005)"
584.8,1.46868080590843e-05,"Constant","Oscillating (resource_decrease=0.005)"
585,1.58614464044355e-05,"Constant","Oscillating (resource_decrease=0.005)"
585.2,1.66932515390438e-05,"Constant","Oscillating (resource_decrease=0.005)"
585.4,1.72458032564411e-05,"Constant","Oscillating (resource_decrease=0.005)"
585.6,1.76816215328167e-05,"Constant","Oscillating (resource_decrease=0.005)"
585.8,1.82012479724305e-05,"Constant","Oscillating (resource_decrease=0.005)"
586,1.89750502518636e-05,"Constant","Oscillating (resource_decrease=0.005)"
586.2,2.00832996731462e-05,"Constant","Oscillating (resource_decrease=0.005)"
586.4,2.14750625184824e-05,"Constant","Oscillating (resource_decrease=0.005)"
586.6,2.29584942976859e-05,"Constant","Oscillating (resource_decrease=0.005)"
586.8,2.42354685362844e-05,"Constant","Oscillating (resource_decrease=0.005)"
587,2.49823119661298e-05,"Constant","Oscillating (resource_decrease=0.005)"
587.2,2.49558886878235e-05,"Constant","Oscillating (resource_decrease=0.005)"
587.4,2.40826005150144e-05,"Constant","Oscillating (resource_decrease=0.005)"
587.6,2.2484661998228e-05,"Constant","Oscillating (resource_decrease=0.005)"
587.8,2.04248422054428e-05,"Constant","Oscillating (resource_decrease=0.005)"
588,1.81983460444142e-05,"Constant","Oscillating (resource_decrease=0.005)"
588.2,1.60341159492075e-05,"Constant","Oscillating (resource_decrease=0.005)"
588.4,1.40563628961657e-05,"Constant","Oscillating (resource_decrease=0.005)"
588.6,1.23097970712313e-05,"Constant","Oscillating (resource_decrease=0.005)"
588.8,1.08111936306063e-05,"Constant","Oscillating (resource_decrease=0.005)"
589,9.58624676721138e-06,"Constant","Oscillating (resource_decrease=0.005)"
589.2,8.67702078103285e-06,"Constant","Oscillating (resource_decrease=0.005)"
589.4,8.1316692766285e-06,"Constant","Oscillating (resource_decrease=0.005)"
589.6,7.99323149668256e-06,"Constant","Oscillating (resource_decrease=0.005)"
589.8,8.29203303846558e-06,"Constant","Oscillating (resource_decrease=0.005)"
590,9.03434414896034e-06,"Constant","Oscillating (resource_decrease=0.005)"
590.2,1.01809601629766e-05,"Constant","Oscillating (resource_decrease=0.005)"
590.4,1.16234360439078e-05,"Constant","Oscillating (resource_decrease=0.005)"
590.6,1.31812705571788e-05,"Constant","Oscillating (resource_decrease=0.005)"
590.8,1.46406685589556e-05,"Constant","Oscillating (resource_decrease=0.005)"
591,1.58266905902725e-05,"Constant","Oscillating (resource_decrease=0.005)"
591.2,1.6669951384127e-05,"Constant","Oscillating (resource_decrease=0.005)"
591.4,1.72298389653844e-05,"Constant","Oscillating (resource_decrease=0.005)"
591.6,1.7666371610985e-05,"Constant","Oscillating (resource_decrease=0.005)"
591.8,1.81799250949641e-05,"Constant","Oscillating (resource_decrease=0.005)"
592,1.89429779477282e-05,"Constant","Oscillating (resource_decrease=0.005)"
592.2,2.00397254967337e-05,"Constant","Oscillating (resource_decrease=0.005)"
592.4,2.14241351230791e-05,"Constant","Oscillating (resource_decrease=0.005)"
592.6,2.29089211103384e-05,"Constant","Oscillating (resource_decrease=0.005)"
592.8,2.41985130676882e-05,"Constant","Oscillating (resource_decrease=0.005)"
593,2.49684015463085e-05,"Constant","Oscillating (resource_decrease=0.005)"
593.2,2.49709613412336e-05,"Constant","Oscillating (resource_decrease=0.005)"
593.4,2.41258590294091e-05,"Constant","Oscillating (resource_decrease=0.005)"
593.6,2.25490399063991e-05,"Constant","Oscillating (resource_decrease=0.005)"
593.8,2.05000836660359e-05,"Constant","Oscillating (resource_decrease=0.005)"
594,1.82749562999757e-05,"Constant","Oscillating (resource_decrease=0.005)"
594.2,1.61059380532421e-05,"Constant","Oscillating (resource_decrease=0.005)"
594.4,1.4120715845377e-05,"Constant","Oscillating (resource_decrease=0.005)"
594.6,1.2365896752738e-05,"Constant","Oscillating (resource_decrease=0.005)"
594.8,1.08584410178159e-05,"Constant","Oscillating (resource_decrease=0.005)"
595,9.62345492156284e-06,"Constant","Oscillating (resource_decrease=0.005)"
595.2,8.70256268728969e-06,"Constant","Oscillating (resource_decrease=0.005)"
595.4,8.14391993035651e-06,"Constant","Oscillating (resource_decrease=0.005)"
595.6,7.99087618250329e-06,"Constant","Oscillating (resource_decrease=0.005)"
595.8,8.27433432910587e-06,"Constant","Oscillating (resource_decrease=0.005)"
596,9.00169177093565e-06,"Constant","Oscillating (resource_decrease=0.005)"
596.2,1.0135743995735e-05,"Constant","Oscillating (resource_decrease=0.005)"
596.4,1.15706741979166e-05,"Constant","Oscillating (resource_decrease=0.005)"
596.6,1.31280771878242e-05,"Constant","Oscillating (resource_decrease=0.005)"
596.8,1.45942108350574e-05,"Constant","Oscillating (resource_decrease=0.005)"
597,1.57915284872081e-05,"Constant","Oscillating (resource_decrease=0.005)"
597.2,1.66463130690384e-05,"Constant","Oscillating (resource_decrease=0.005)"
597.4,1.72137274298806e-05,"Constant","Oscillating (resource_decrease=0.005)"
597.6,1.76512162956567e-05,"Constant","Oscillating (resource_decrease=0.005)"
597.8,1.81589085538531e-05,"Constant","Oscillating (resource_decrease=0.005)"
598,1.89113212052994e-05,"Constant","Oscillating (resource_decrease=0.005)"
598.2,1.99965214913742e-05,"Constant","Oscillating (resource_decrease=0.005)"
598.4,2.13733612214827e-05,"Constant","Oscillating (resource_decrease=0.005)"
598.6,2.28591495239387e-05,"Constant","Oscillating (resource_decrease=0.005)"
598.8,2.41609658433166e-05,"Constant","Oscillating (resource_decrease=0.005)"
599,2.49535933075709e-05,"Constant","Oscillating (resource_decrease=0.005)"
599.2,2.49850302407208e-05,"Constant","Oscillating (resource_decrease=0.005)"
599.4,2.4168246958385e-05,"Constant","Oscillating (resource_decrease=0.005)"
599.6,2.26128571054446e-05,"Constant","Oscillating (resource_decrease=0.005)"
599.8,2.05751191237426e-05,"Constant","Oscillating (resource_decrease=0.005)"
600,1.8351636172115e-05,"Constant","Oscillating (resource_decrease=0.005)"
600.2,1.6177976425973e-05,"Constant","Oscillating (resource_decrease=0.005)"
600.4,1.41853334677709e-05,"Constant","Oscillating (resource_decrease=0.005)"
600.6,1.24222760474112e-05,"Constant","Oscillating (resource_decrease=0.005)"
600.8,1.09059959511342e-05,"Constant","Oscillating (resource_decrease=0.005)"
601,9.6610206245483e-06,"Constant","Oscillating (resource_decrease=0.005)"
601.2,8.72852093723056e-06,"Constant","Oscillating (resource_decrease=0.005)"
601.4,8.15664074966128e-06,"Constant","Oscillating (resource_decrease=0.005)"
601.6,7.98903157840488e-06,"Constant","Oscillating (resource_decrease=0.005)"
601.8,8.2571610512872e-06,"Constant","Oscillating (resource_decrease=0.005)"
602,8.96952770600006e-06,"Constant","Oscillating (resource_decrease=0.005)"
602.2,1.00908957259601e-05,"Constant","Oscillating (resource_decrease=0.005)"
602.4,1.15180686315511e-05,"Constant","Oscillating (resource_decrease=0.005)"
