"t","total","selected","juvenile","fish_level"
14.8,0.254434250213315,0.0185028174084674,0.235931432804847,20
15,0.224038875297281,0.0287002860694577,0.195338589227823,20
15.2,0.1867875644215,0.0562285997007388,0.130558964720761,20
15.4,0.141393621850735,0.0944999375534267,0.0468936842973081,20
15.6,0.0999254981450036,0.0821046099414088,0.0178208882035948,20
15.8,0.109008124748699,0.0431549880233869,0.0658531367253125,20
16,0.215267709889814,0.0208500277635988,0.194417682126215,20
16.2,0.333031398381832,0.0141519033788128,0.318879495003019,20
16.4,0.405250863647417,0.0127810062657179,0.392469857381699,20
16.6,0.451700271738298,0.01279707449476,0.438903197243538,20
16.8,0.482600222960035,0.0129894686782976,0.469610754281737,20
17,0.503281419011877,0.0130123315774757,0.490269087434402,20
17.2,0.516966080069788,0.0128586496422406,0.504107430427547,20
17.4,0.525552175278462,0.0125886855661337,0.512963489712328,20
17.6,0.53019969946601,0.0122522896831221,0.517947409782888,20
17.8,0.531679945863293,0.0118790983824519,0.519800847480842,20
18,0.530544414254591,0.0114840325657371,0.519060381688854,20
18.2,0.527200400852509,0.0110735967287606,0.516126804123749,20
18.4,0.521953129442304,0.0106502598921505,0.511302869550154,20
18.6,0.515035423914259,0.0102151041243313,0.504820319789928,20
18.8,0.506628610835395,0.00976939670313453,0.496859214132261,20
19,0.496875306565071,0.00931553085639358,0.487559775708678,20
19.2,0.48588896598386,0.00885767318759654,0.477031292796263,20
19.4,0.473756634436235,0.00840208028265139,0.465354554153584,20
19.6,0.460543098440104,0.00795720028983138,0.452585898150273,20
19.8,0.446291149901231,0.00753347830922562,0.438757671592005,20
20,0.431021786219296,0.00714306441787082,0.423878721801426,20
20.2,0.409171854775483,0.00100275331307448,0.408169101462409,20
20.4,0.392373601756354,0.000932477048388474,0.391441124707966,20
20.6,0.374313675738587,0.000927594605404797,0.373386081133182,20
20.8,0.354836403007501,0.000948420737800553,0.353887982269701,20
21,0.333765775170012,0.00101584746811337,0.332749927701898,20
21.2,0.310762617761703,0.00117832600308585,0.309584291758617,20
21.4,0.285139296786573,0.00157069675509784,0.283568600031475,20
21.6,0.255291412027667,0.00264239796744454,0.252649014060222,20
21.8,0.216596233042697,0.00610471881369025,0.210491514229007,20
22,0.154435493271881,0.0171270566531597,0.137308436618722,20
22.2,0.0549447742190265,0.0242696553283894,0.030675118890637,20
22.4,0.0360673737383912,0.00228878231616963,0.0337785914222215,20
22.6,0.174128049142214,0.000314312903388956,0.173813736238825,20
22.8,0.331260500326988,0.000856409547050321,0.330404090779937,20
23,0.415245065820509,0.00129910760570493,0.413945958214804,20
23.2,0.465880422733388,0.00164904970417277,0.464231373029215,20
23.4,0.499175280876002,0.00187243978055153,0.49730284109545,20
23.6,0.521738617681405,0.00199181123304833,0.519746806448357,20
23.8,0.537221611272196,0.00204247660317542,0.53517913466902,20
24,0.547756070282248,0.0020499516255534,0.545706118656694,20
24.2,0.554602647726617,0.00203042525397124,0.552572222472645,20
24.4,0.558524358255808,0.00199369251038553,0.556530665745422,20
24.6,0.560017187913691,0.00194555536316951,0.558071632550522,20
24.8,0.559439101694032,0.00188943323225408,0.557549668461777,20
25,0.557066728366354,0.00182737739778784,0.555239350968566,20
