"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
43.4,0.00476145294561569,0.661901698704293,0.999988890887415,"Threshold (troughs)",15
43.6,0.00468367475055065,0.660786075477331,0.999989189384177,"Threshold (troughs)",15
43.8,0.00461333021409275,0.659523336916213,0.999989452438931,"Threshold (troughs)",15
44,0.00455191465666957,0.658126517025652,0.999989676864468,"Threshold (troughs)",15
20.2,0.0271563023985689,0.711215208526633,0.0275129249713623,"Threshold (peaks)",20
20.4,0.0250428289132608,0.706948452521848,0.0133167586170243,"Threshold (peaks)",20
20.6,0.0249378930168644,0.704236464614722,0.0128424489128336,"Threshold (peaks)",20
20.8,0.0250133164356264,0.701667739598608,0.013181642450382,"Threshold (peaks)",20
21,0.0250741564780088,0.699044625278298,0.0134616797629024,"Threshold (peaks)",20
21.2,0.0251265322003259,0.696339470256268,0.0137074516223539,"Threshold (peaks)",20
21.4,0.0251904272360114,0.693551839598593,0.0140132752048281,"Threshold (peaks)",20
21.6,0.0252805743425285,0.690631590924846,0.014456219083885,"Threshold (peaks)",20
21.8,0.025407422316794,0.687533350340204,0.0151029430796277,"Threshold (peaks)",20
22,0.0255782154316679,0.684236233199891,0.0160189090644995,"Threshold (peaks)",20
22.2,0.0257985023454212,0.680677996754814,0.0172813704643579,"Threshold (peaks)",20
22.4,0.0260729690446109,0.67678826063936,0.018991729539372,"Threshold (peaks)",20
22.6,0.0264039249605706,0.672522714238187,0.0212758199682482,"Threshold (peaks)",20
22.8,0.0267910867125685,0.667797806012949,0.0242900849044662,"Threshold (peaks)",20
23,0.0272334741430013,0.662499712834531,0.0282453135356338,"Threshold (peaks)",20
23.2,0.0277283744133916,0.656529428001004,0.0334117510448089,"Threshold (peaks)",20
23.4,0.0282696832320298,0.649744650526168,0.0401058020161113,"Threshold (peaks)",20
23.6,0.0288515719927996,0.641943915608387,0.0487288290052774,"Threshold (peaks)",20
23.8,0.0294711206121852,0.632911187748007,0.0598292756157088,"Threshold (peaks)",20
24,0.0301250672062435,0.62236159433125,0.0740857465452832,"Threshold (peaks)",20
24.2,0.0308104570955599,0.609899281027818,0.0923276901634351,"Threshold (peaks)",20
24.4,0.0315306976346542,0.595043514262346,0.115749123420262,"Threshold (peaks)",20
24.6,0.0322956046954662,0.577147811314349,0.146109060655734,"Threshold (peaks)",20
24.8,0.0331163393087582,0.555302336577802,0.185724534198906,"Threshold (peaks)",20
25,0.0340087135532752,0.528312599478247,0.23766383595227,"Threshold (peaks)",20
25.2,0.0350071254191939,0.494533318354672,0.306636165919203,"Threshold (peaks)",20
25.4,0.0361822491171442,0.451575411356217,0.400262334969748,"Threshold (peaks)",20
25.6,0.0376768574160139,0.395976159845245,0.529722437518752,"Threshold (peaks)",20
25.8,0.0397932488191662,0.323105437743146,0.702697591795427,"Threshold (peaks)",20
26,0.0424733307142018,0.232400858689272,0.857993575689496,"Threshold (peaks)",20
26.2,0.0391035244169005,0.168558705113241,0.649909113931821,"Threshold (peaks)",20
26.4,0.0344520569176769,0.228740549923765,0.266926155456757,"Threshold (peaks)",20
26.6,0.0327022780904296,0.341014858942007,0.164786631559404,"Threshold (peaks)",20
26.8,0.031378797164903,0.43008739247527,0.110414881799316,"Threshold (peaks)",20
27,0.0307105220194265,0.495772511053197,0.0894364035701054,"Threshold (peaks)",20
27.2,0.030375097936665,0.545757076679324,0.0803205773417293,"Threshold (peaks)",20
27.4,0.0301818274177451,0.58437407350032,0.0754608506218686,"Threshold (peaks)",20
27.6,0.0300481336071621,0.61464106153294,0.0722587041413509,"Threshold (peaks)",20
27.8,0.0299413813933277,0.638695304646821,0.0697923090189861,"Threshold (peaks)",20
28,0.0298481802972761,0.658040893135124,0.067702902000189,"Threshold (peaks)",20
28.2,0.0297623051221248,0.673751848926395,0.0658292216304302,"Threshold (peaks)",20
28.4,0.0296804777443447,0.686611564313736,0.064088807478819,"Threshold (peaks)",20
28.6,0.0296007713186351,0.697203219808856,0.0624347974419316,"Threshold (peaks)",20
28.8,0.0295219349420304,0.705968692489188,0.060838106667069,"Threshold (peaks)",20
29,0.0294430759445746,0.713248072268633,0.0592792256988303,"Threshold (peaks)",20
29.2,0.0293634966933601,0.719306246716125,0.0577441068852345,"Threshold (peaks)",20
29.4,0.0292826051647464,0.724351462444764,0.0562219759595703,"Threshold (peaks)",20
29.6,0.0291998590566299,0.728551825080026,0.0547040430924632,"Threshold (peaks)",20
29.8,0.0291147370337422,0.732039181724693,0.0531828695499598,"Threshold (peaks)",20
30,0.0290267189187905,0.734921476938516,0.0516519803832033,"Threshold (peaks)",20
30.2,0.0289352618307162,0.737293097030395,0.0501054738166313,"Threshold (peaks)",20
30.4,0.0288398120305173,0.739220114984665,0.0485382840489217,"Threshold (peaks)",20
30.6,0.0287397928955677,0.740766891173213,0.0469460401669851,"Threshold (peaks)",20
30.8,0.0286345928241276,0.741993264503767,0.0453249635722237,"Threshold (peaks)",20
31,0.0285236137034959,0.742929265372868,0.0436726914262981,"Threshold (peaks)",20
31.2,0.0284062584096503,0.743620868562163,0.0419880859923134,"Threshold (peaks)",20
31.4,0.0282819390760283,0.744110680650761,0.0402713559086916,"Threshold (peaks)",20
31.6,0.0281501666096463,0.744407548928929,0.0385251915534584,"Threshold (peaks)",20
31.8,0.0280105453427297,0.744547516266928,0.0367543994635582,"Threshold (peaks)",20
32,0.0278627940174584,0.744565429795861,0.0349658353662415,"Threshold (peaks)",20
32.2,0.0277068659989898,0.744455825974685,0.0331693515617196,"Threshold (peaks)",20
32.4,0.0275429444061674,0.744244289889793,0.031376969535189,"Threshold (peaks)",20
32.6,0.027371431782195,0.743963097195729,0.0296020117904205,"Threshold (peaks)",20
32.8,0.0271930565379497,0.743596448442801,0.0278594050049277,"Threshold (peaks)",20
