"r","D_max","D_r","window_open"
511.766909760701,0.0039003928014533,0.0106604787117141,FALSE
523.726072202486,0.00381149863589944,0.0104174163801582,FALSE
535.96470086919,0.00372462665494442,0.0101798877399964,FALSE
548.489326433112,0.00363973102979516,0.00994776717933356,FALSE
561.306632177765,0.00355676696246754,0.00972093192078653,FALSE
574.423457564159,0.00347569066295606,0.009499261958285,FALSE
587.846801880411,0.00339645932689291,0.00928263999524715,FALSE
601.583827976645,0.00331903111368661,0.00907095138410105,FALSE
615.641866087175,0.00324336512513077,0.00886408406712416,FALSE
630.028417741997,0.00316942138447342,0.00866192851857379,FALSE
644.751159769692,0.00309716081593778,0.00846437768808159,FALSE
659.817948393875,0.00302654522468527,0.008271326945286,FALSE
675.236823425357,0.00295753727721179,0.00808267402567664,FALSE
691.016012552288,0.00289010048216862,0.00789831897762553,FALSE
707.163935730542,0.00282419917159909,0.00771816411058013,FALSE
723.6892096767,0.00275979848258266,0.00754211394439396,FALSE
740.600652466031,0.00269686433927799,0.00737007515977073,FALSE
757.907288237921,0.00263536343535685,0.00720195654979865,FALSE
775.618352011248,0.00257526321682079,0.00703766897255184,FALSE
793.743294612305,0.0025165318651926,0.00687712530473624,FALSE
812.291787717859,0.00245913828107496,0.00672024039635796,FALSE
831.273729016073,0.00240305206806839,0.00656693102639218,FALSE
850.699247488029,0.00234824351704131,0.00641711585943158,FALSE
870.578708812661,0.00229468359074464,0.00627071540329316,FALSE
890.922720898005,0.0022423439087638,0.00612765196756307,FALSE
911.742139541698,0.00219119673280109,0.00598784962305956,FALSE
933.048074223757,0.00214121495228141,0.00585123416219401,FALSE
954.851894034722,0.00209237207027459,0.00571773306021115,FALSE
977.16523374234,0.00204464218972758,0.00558727543728936,FALSE
1000,0.001998,0.00545979202148252,FALSE
