"fish_level","mean_total","min_total","mean_selected","mean_juvenile","mean_yield","rel_amplitude","theta","interaction_resource","knife_edge_size"
30,0.302318450567639,0.25292864669041,0.00134304797777524,0.300975402589863,0.0402914393332573,0.419493972303615,0.7,3,10
50,0.272837159140825,0.230932673470205,0.000857929556193634,0.271979229584631,0.0428964778096817,0.440369484039092,0.7,3,10
100,0.249883935044827,0.214250137291683,0.000460694448096209,0.249423240596731,0.0460694448096209,0.45023491708211,0.7,3,10
1,0.642797852982461,0.607807751974753,0.0103461952450831,0.632451657737377,0.0209814799789825,0.102465315939529,0.7,5,3
3,0.690490194543629,0.647025305605277,0.00710967740075335,0.683380517142875,0.0480455203006434,0.115542795877348,0.7,5,3
5,0.713497642352247,0.662228033061393,0.00502331928334301,0.708474323068904,0.0641365522132163,0.129213124619506,0.7,5,3
9,0.679023389446601,0.628098636304115,0.00253013262384836,0.676493256822753,0.07834497898162,0.129730570386589,0.7,5,3
15,0.569773897185396,0.539359201011356,0.000868413997142112,0.568905483188254,0.079069913281396,0.0773588394826632,0.7,5,3
20,0.476768513341789,0.42864466573204,0.000345508172596257,0.476423005169193,0.0747044985186451,0.138801531989461,0.7,5,3
25,0.404700691386515,0.310710418134768,0.000139941513502796,0.404560749873012,0.0712885444343584,0.357881066003886,0.7,5,3
30,0.358450005705373,0.232869366314036,6.05863319308619e-05,0.358389419373443,0.0701261142715764,0.583178680963319,0.7,5,3
50,0.29904026880989,0.102222244034448,4.30052638937284e-06,0.299035968283501,0.0821371345449254,1.1827958988802,0.7,5,3
100,0.285161664318816,0.0223786299567699,4.96072492346597e-08,0.285161614711567,0.100724257962759,1.78408958290666,0.7,5,3
1,0.659179477773968,0.61948968717136,0.0107649576337226,0.648414520140245,0.0165455563911857,0.115650401879076,0.7,5,5
3,0.705838208255246,0.65763439157512,0.00789342293268232,0.697944785322564,0.0398470761202649,0.126314275755145,0.7,5,5
5,0.722320407961658,0.670594731551042,0.00595069676305647,0.716369711198601,0.0549961948021913,0.128826755720012,0.7,5,5
9,0.699754652137382,0.647182957423796,0.00352790934496325,0.696226742792419,0.0714978301843274,0.134743764609837,0.7,5,5
15,0.630373029914464,0.586374862308897,0.00170933371709208,0.628663696197372,0.0794655965395412,0.116129728830918,0.7,5,5
20,0.570962389660789,0.542008908052817,0.000969548595594236,0.569992841065194,0.079905702651128,0.0759444880397385,0.7,5,5
25,0.516256668653006,0.494383717578889,0.000565828462796166,0.515690840190209,0.0784547469513537,0.0609897311914358,0.7,5,5
30,0.469838262529146,0.420349303864493,0.000339770791682201,0.469498491737463,0.0765544240648925,0.145655124559487,0.7,5,5
50,0.368556554760033,0.254153192623564,5.9683755865142e-05,0.368496871004168,0.0715443232485127,0.521400923867385,0.7,5,5
100,0.322989043351912,0.177286611154452,3.27197194356482e-06,0.322985771379968,0.0697853144063834,0.799934416448485,0.7,5,5
1,0.423968891825745,0.0237647670245357,0.0136701715706444,0.410298720255101,0.0136701715706444,1.87243184490343,0.5,0.3,10
3,0.311917639919363,0.0166133235402965,0.0099452919878086,0.301972347931555,0.0298358759634258,1.88983185634982,0.5,0.3,10
5,0.277171251432226,0.0133236269341262,0.00761357224069838,0.269557679191528,0.0380678612034919,1.91287959441591,0.5,0.3,10
9,0.238864224293155,0.0111811767055564,0.00488160575169913,0.233982618541455,0.0439344517652922,1.91998961398657,0.5,0.3,10
15,0.192930986176292,0.0103985857799586,0.0033471557454129,0.189583830430879,0.0502073361811935,1.90345439751758,0.5,0.3,10
20,0.164616556756104,0.010211816003811,0.00286901078447901,0.161747545971625,0.0573802156895802,1.88807845548608,0.5,0.3,10
25,0.144092602935288,0.0108923454628181,0.00249175152100144,0.141600851414286,0.0622937880250359,1.86552513251973,0.5,0.3,10
30,0.129375237925235,0.0105963271075323,0.00214489472765458,0.12723034319758,0.0643468418296375,1.85578244549741,0.5,0.3,10
50,0.0997777557065059,0.0115525390652285,0.00125396688423713,0.0985237888222688,0.0626983442118564,1.80234497837112,0.5,0.3,10
100,0.0796280005489138,0.0114972409582366,0.000571555432581703,0.0790564451163321,0.0571555432581703,1.75733221845279,0.5,0.3,10
1,0.55370687558534,0.0780639170847928,0.0117882826593962,0.541918592925944,0.0394675364761832,1.63233952555784,0.5,0.7,5
3,0.552754788280034,0.0472090889072536,0.00502310191967536,0.547731686360359,0.0734984508176798,1.76592828642213,0.5,0.7,5
5,0.520068552207383,0.0354299045980765,0.00240008122250754,0.517668470984875,0.0846236634696968,1.81039821650433,0.5,0.7,5
9,0.395525868856311,0.0131019718163255,0.000739217109577274,0.394786651746734,0.106170028328392,1.910085906654,0.5,0.7,5
15,0.221908349670624,0.0044676226958692,0.000430042797807841,0.221478306872816,0.188267478519483,1.95212139605641,0.5,0.7,5
20,0.118832806501712,0.00255886110889507,0.000337865503301207,0.118494940998411,0.226257619654633,1.97227541303318,0.5,0.7,5
25,0.0834075970066474,0.00167479131705981,0.000222509163151311,0.0831850878434961,0.215873851051519,1.98173970400793,0.5,0.7,5
30,0.0602394852113884,0.00118434929670845,0.000105024195888226,0.0601344610155001,0.162211272015279,1.98703371072846,0.5,0.7,5
50,0.0345085980221037,0.000481867025743473,3.97779269086462e-06,0.0345046202294128,0.0805437931427467,1.99468202672975,0.5,0.7,5
100,0.03072516429307,1.49498310085168e-06,6.0314086154376e-08,0.0307251039789838,0.0693507658226824,1.99998339446145,0.5,0.7,5
1,0.549423462640107,0.0833516008702854,0.0133222087574939,0.536101253882613,0.026385405687868,1.60978691541884,0.5,0.7,7
3,0.550858550397381,0.0552364446675073,0.00709756098114664,0.543760989416234,0.0527299618350012,1.73132265600234,0.5,0.7,7
5,0.53349535988144,0.0470574027868845,0.00415152055892879,0.529343839322512,0.0637935452447426,1.76056196083546,0.5,0.7,7
9,0.471014983816648,0.0234481957648539,0.00172702927788691,0.469287954538761,0.0712512240882357,1.86142885429972,0.5,0.7,7
15,0.348277270309059,0.0108786354304281,0.000939522167306139,0.347337748141752,0.120484337298907,1.91906154819011,0.5,0.7,7
20,0.25810211568023,0.00728241242234225,0.000689261110187346,0.257412854570043,0.133720627892883,1.93570005409093,0.5,0.7,7
25,0.234046915845209,0.0055377733992227,0.000436242222988787,0.23361067362222,0.146947380642076,1.94412664242188,0.5,0.7,7
30,0.207112802886459,0.00454340627835608,0.000315206990847263,0.206797595895612,0.175722354686394,1.9540073765421,0.5,0.7,7
50,0.11920798208384,0.00291839502696881,0.000140122177456952,0.119067859906383,0.194965980634414,1.97028447696375,0.5,0.7,7
100,0.08075063471978,0.00201726693945348,1.85210622707996e-05,0.0807321136575092,0.159817330919756,1.97938398909249,0.5,0.7,7
1,0.442648985935273,0.144076121033515,0.00982305535461313,0.43282593058066,0.0213230490733506,1.18874123133996,0.5,1,7
3,0.522702531110171,0.333508442469567,0.00360432840230755,0.519098202707864,0.0260437091030963,0.57684027042577,0.5,1,7
5,0.533869425977149,0.35494852951035,0.00219611994786579,0.531673306029284,0.032775451654343,0.527559584305303,0.5,1,7
9,0.477768703360842,0.222852366710374,0.000878812078554149,0.476889891282288,0.0449244615703804,0.8939613133033,0.5,1,7
15,0.377185430993254,0.0362635953518568,0.000896874823777265,0.376288556169477,0.0801862237399079,1.73531337023845,0.5,1,7
20,0.350178488794488,0.0167340684486712,0.000473607716250223,0.349704881078238,0.0842711905966581,1.85747148586254,0.5,1,7
25,0.28889804832461,0.0125033118457216,0.000426748350397638,0.288471299974213,0.129126260352702,1.87956334857094,0.5,1,7
30,0.241639481243431,0.0125911527151715,0.000355993370337258,0.241283487873093,0.138486285716461,1.86541075127893,0.5,1,7
50,0.157805057064512,0.0132986331496213,0.000170340822884854,0.157634716241627,0.213163349978677,1.79835847560904,0.5,1,7
100,0.0747442624473592,0.0375751309943969,7.20429974122148e-05,0.074672219449947,0.30524642885304,1.05970349429091,0.5,1,7
1,0.292234695074356,0.209267818530273,0.012135849633925,0.280098845440431,0.0273405818321519,0.516463386501149,0.5,1.3,7
3,0.337678271730889,0.153713004787303,0.00781211024547851,0.32986616148541,0.0545974037264898,0.953425418762507,0.5,1.3,7
5,0.350238792420978,0.118693781494086,0.00534557967793698,0.344893212743041,0.069400920859252,1.19936036824736,0.5,1.3,7
9,0.35184233252516,0.0760588349189167,0.00265202728744796,0.349190305237712,0.0807595462925665,1.45667394319807,0.5,1.3,7
15,0.34512646416164,0.0460269882111786,0.00117720044409236,0.343949263717547,0.0869646053720092,1.63767479359698,0.5,1.3,7
20,0.326588341002677,0.0399597234011534,0.000659212363188559,0.325929128639489,0.0877853891120947,1.65648547391996,0.5,1.3,7
25,0.280608055083612,0.025030816938245,0.000412896876088533,0.280195158207523,0.11459833896924,1.75849771203069,0.5,1.3,7
30,0.247733450903284,0.0207264623283224,0.00046133463282894,0.247272116270455,0.132829237017974,1.78048737731218,0.5,1.3,7
50,0.198018951726201,0.0186251385670089,0.000141778142712647,0.197877173583488,0.169010434275742,1.73865562374437,0.5,1.3,7
100,0.0997326400089022,0.0598333515479093,8.91236814955623e-05,0.0996435163274066,0.38218128784079,0.766408215155917,0.5,1.3,7
1,0.341944608528522,0.33628183048427,0.00643679033350247,0.335507818195019,0.0205798787224175,0.0371747452186926,0.5,2,5
3,0.269277265283499,0.247324323150412,0.00331072301777151,0.265966542265728,0.057340300233308,0.125800147343332,0.5,2,5
5,0.242559893615305,0.19282129146582,0.00206757670304611,0.240492316912259,0.0853003203492991,0.363265140630248,0.5,2,5
9,0.298872063590323,0.0958733163257858,0.00139900025069119,0.297473063339632,0.0949774262854456,1.20343691316477,0.5,2,5
15,0.307607049347831,0.0604563499669575,0.000625575048045524,0.306981474299786,0.0996391964989318,1.47791169669522,0.5,2,5
20,0.281859828577144,0.0243374739831437,0.00037264985345747,0.281487178723686,0.103609305611161,1.74703823830799,0.5,2,5
25,0.248649020881441,0.0153908566355268,0.000196357875176564,0.248452663006264,0.101337669615429,1.81337860919549,0.5,2,5
30,0.198887891788987,0.0101907944999957,0.000194383884827452,0.198693507904159,0.14468422348712,1.85587992110832,0.5,2,5
50,0.100302059253322,0.00691525969050831,0.00012210609274677,0.100179953160575,0.297514881136946,1.8455478716956,0.5,2,5
100,0.0322913842855658,0.032232127568167,4.72328913175953e-05,0.0322441513942483,0.337214388663865,0.00583248167681688,0.5,2,5
1,0.353631039308155,0.34904717974136,0.00721074207280138,0.346420297235353,0.0131125421322754,0.0302801050086488,0.5,2,7
3,0.294891623104525,0.285142718871901,0.00441035448224203,0.290481268622283,0.0326227729361853,0.0573301241277848,0.5,2,7
5,0.258156271882696,0.239870608987914,0.00302062687989107,0.255135645002805,0.0499771904153388,0.108456031730291,0.5,2,7
9,0.226644738096499,0.195421510534437,0.00164253827056399,0.225002199825935,0.0752968252697724,0.253403306419388,0.5,2,7
15,0.23730217820621,0.129982384895068,0.000886450483906648,0.236415727722304,0.0853025444472709,0.753580574991586,0.5,2,7
20,0.252695298155688,0.1005612861564,0.000652165531592075,0.252043132624096,0.0913039638355309,1.01677341701964,0.5,2,7
25,0.25485278939761,0.0773706320542396,0.000474763941932001,0.254378025455678,0.0945608697557825,1.20486312137669,0.5,2,7
30,0.249093727594401,0.0794473376827095,0.000328660084117211,0.248765067510284,0.0966078658343207,1.17451790603689,0.5,2,7
50,0.195930363472091,0.0418669648928181,0.000183265106942657,0.195747098365149,0.144001435447178,1.45483302714873,0.5,2,7
100,0.142295660002598,0.034057166620635,5.37516139911115e-05,0.142241908388607,0.215550773810009,1.39075674550823,0.5,2,7
1,0.367100427490479,0.362908144802823,0.00810688750603444,0.358993539984444,0.00810688750603444,0.0270427167021517,0.5,2,10
3,0.331346332408509,0.325064864494405,0.00613021229547689,0.325216120113032,0.0183906368864307,0.0387399266763548,0.5,2,10
5,0.30799652915682,0.29906304357181,0.00500013315473197,0.302996396002088,0.0250006657736598,0.0495314639944402,0.5,2,10
9,0.281275890942157,0.267589508383328,0.0037292283031393,0.277546662639018,0.0335630547282537,0.0713030496800137,0.5,2,10
15,0.261686373235726,0.247152134960352,0.00274586836236516,0.258940504873361,0.0411880254354774,0.0860594178434734,0.5,2,10
20,0.253017348117324,0.241729538588055,0.00226056869134767,0.250756779425977,0.0452113738269533,0.081428077242212,0.5,2,10
25,0.247579579050482,0.239954705110318,0.00191975922595891,0.245659819824523,0.0479939806489728,0.0724550754463801,0.5,2,10
30,0.243854002403635,0.234581140267262,0.00166666939706813,0.242187333006567,0.050000081912044,0.0847362556757618,0.5,2,10
50,0.235827563270882,0.222468794357085,0.00108998019881022,0.234737583072072,0.054499009940511,0.118918568898903,0.5,2,10
100,0.228657928741763,0.211875084135974,0.000588124452357985,0.228069804289405,0.0588124452357985,0.156023584302589,0.5,2,10
1,0.791574786342627,0.77366059754263,0.00995435375055953,0.781620432592068,0.023056406556739,0.0349666596652844,0.5,3,3
3,0.72052393874017,0.683244859913421,0.00527958341973799,0.715244355320432,0.047482432771054,0.0871918780502996,0.5,3,3
5,0.638098350006566,0.572865958880985,0.0027869227224806,0.635311427284086,0.0571712329664358,0.180935278192882,0.5,3,3
9,0.485447143975522,0.356737679112981,0.000750693490228618,0.484696450485293,0.0616096280600664,0.491020641275003,0.5,3,3
15,0.343339947743619,0.0293742280227394,0.000256604520295723,0.343083343223323,0.101369345897187,1.78373639932282,0.5,3,3
20,0.312224871307347,0.0170326150435832,0.000202459856164397,0.312022411451182,0.109213585473179,1.86570565144984,0.5,3,3
25,0.299476577407711,0.021726372129621,5.92340820531424e-05,0.299417343325658,0.108749041699691,1.82691380837158,0.5,3,3
30,0.290255975269598,0.00427386459773809,6.49457515204326e-05,0.290191029518078,0.109800231163457,1.96439465917102,0.5,3,3
50,0.27090550699754,0.00379173596186704,2.37246882075528e-05,0.270881782309332,0.137172321339169,1.96803340099626,0.5,3,3
100,0.250605781676692,9.36400071391393e-05,3.58648735579495e-07,0.250605423027957,0.0786331019550797,1.99920037519713,0.5,3,3
1,0.794836152183643,0.777451671857879,0.0107130853967045,0.784123066786939,0.0179750595621644,0.0335222598049234,0.5,3,5
3,0.740544486932372,0.709386190428201,0.00667961230333518,0.733864874629037,0.0395806331180856,0.0701204599368403,0.5,3,5
5,0.682709708987058,0.633546277835755,0.00427991293008353,0.678429796056974,0.0504574117284579,0.124279887130449,0.5,3,5
9,0.575272805574315,0.490323253261663,0.00185675200778922,0.573416053566525,0.0582583234991469,0.272196469558488,0.5,3,5
15,0.459402692079433,0.325412608999267,0.000596224356081305,0.458806467723352,0.0594610041565171,0.5511122115776,0.5,3,5
20,0.401311634553292,0.234935031940264,0.00025860828397389,0.401053026269318,0.0597008343685002,0.786735296171133,0.5,3,5
25,0.366301992239553,0.17365739679118,0.000124304631846854,0.366177687607706,0.0620476464769421,1.00030121567428,0.5,3,5
30,0.344517486381449,0.118837651670199,6.57778113206715e-05,0.344451708570129,0.0709207614373507,1.2441811819063,0.5,3,5
50,0.310353601663896,0.00815114538441446,5.09990471974533e-05,0.310302602616699,0.0905895369503924,1.93510232767746,0.5,3,5
100,0.297721439983735,0.00839306368800096,7.92931057347833e-06,0.297713510673162,0.0969077473185857,1.9324873602726,0.5,3,5
1,0.798360962311116,0.781852701635094,0.0112420244162955,0.787118937894821,0.0150267228316594,0.0315669713658844,0.5,3,7
3,0.75519525511128,0.727588347744335,0.007755138815862,0.747440116295418,0.0340855658940767,0.05902841605119,0.5,3,7
5,0.711644874341555,0.67167479815054,0.00554685570323643,0.706098018638318,0.0447119522180038,0.0947246203043681,0.5,3,7
9,0.63264778215503,0.569040363663124,0.00306778567505079,0.62957999647998,0.054329305806156,0.180871289954421,0.5,3,7
15,0.542813456203532,0.449116911910838,0.00144872338386826,0.541364732819664,0.0581016535971231,0.323752279926729,0.5,3,7
20,0.490780438546369,0.376752312594756,0.000849671993649188,0.48993076655272,0.0584697171331034,0.442106332018184,0.5,3,7
25,0.453573232367943,0.323053504142675,0.000531088748309284,0.453042143619634,0.0582650494640731,0.549904021097941,0.5,3,7
30,0.426770155609258,0.283147138717396,0.000349483961208394,0.426420671648049,0.0580007603125504,0.644519071150892,0.5,3,7
50,0.373017536713361,0.198728100002775,9.37533949209405e-05,0.37292378331844,0.0579870516663951,0.899434210454435,0.5,3,7
100,0.340900308905335,0.139272043023664,1.20042612051885e-05,0.34088830464413,0.0617470531135225,1.13771305138326,0.5,3,7
1,0.803191946228225,0.788069423572929,0.0118708033834777,0.791321142844748,0.0118708033834777,0.0286669867664254,0.5,3,10
3,0.772890504976177,0.750984428402544,0.00916671824834779,0.76372378672783,0.0275001547450434,0.0446672450528763,0.5,3,10
5,0.744821600649242,0.715069569606692,0.00737401392423232,0.73744758672501,0.0368700696211616,0.0664772031750605,0.5,3,10
9,0.697310793745429,0.654305243702512,0.00519614454886556,0.692114649196564,0.04676530093979,0.106047918083965,0.5,3,10
15,0.645147602342664,0.586982027082756,0.00352000295729003,0.641627599385374,0.0528000443593505,0.162030470655073,0.5,3,10
20,0.614320062902401,0.547585804369307,0.00274642229697667,0.611573640605424,0.0549284459395335,0.199250429340678,0.5,3,10
25,0.591084617707265,0.517883402140623,0.00224103988021626,0.588843577827049,0.0560259970054065,0.23150804006937,0.5,3,10
30,0.573097883734308,0.494438289249516,0.00188767217900039,0.571210211555307,0.0566301653700118,0.258546296380654,0.5,3,10
50,0.530020694520113,0.438598382894621,0.00114745448637135,0.528873240033742,0.0573727243185674,0.330393083443205,0.5,3,10
100,0.490825300228633,0.386840099514518,0.00057363975586501,0.490251660472768,0.057363975586501,0.412056418391393,0.5,3,10
1,0.588168409909906,0.0767781948145226,0.00641185647093958,0.581756553438967,0.00641185647093958,1.66397740224203,0.3,0.3,10
3,0.400273991390056,0.023611673560343,0.00990452767682134,0.390369463713235,0.029713583030464,1.86860102297233,0.3,0.3,10
5,0.308395246635674,0.0197480815845847,0.00789832958052311,0.300496917055151,0.0394916479026156,1.86790689047159,0.3,0.3,10
9,0.256902975102836,0.0177242430736227,0.00534098468399763,0.251561990418838,0.0480688621559786,1.88574737461998,0.3,0.3,10
15,0.218977786343005,0.0178616427687943,0.00341027115424191,0.215567515188763,0.0511540673136287,1.86484676278848,0.3,0.3,10
20,0.19448763869655,0.0195623526005751,0.00270045892057044,0.191787179775979,0.0540091784114088,1.82629323230159,0.3,0.3,10
25,0.17528464018916,0.0213814388782622,0.00230953350837471,0.172975106680785,0.0577383377093676,1.78309931311985,0.3,0.3,10
30,0.160498454871178,0.0230166063909569,0.00204106871999266,0.158457386151185,0.0612320615997798,1.73926763842993,0.3,0.3,10
50,0.12796428852723,0.0276784369647624,0.00135153042283914,0.126612758104391,0.0675765211419572,1.59859507459793,0.3,0.3,10
100,0.104451620952044,0.0314221752448482,0.000674857310263762,0.103776763641781,0.0674857310263762,1.43831889255218,0.3,0.3,10
1,0.400780477752861,0.215448198519893,0.0129653707810912,0.38781510697177,0.0268452224220429,0.803957609956801,0.3,1,7
3,0.461496973686538,0.153567356280578,0.00841738387743392,0.453079589809104,0.0573984940698346,1.15332306862041,0.3,1,7
5,0.484762883723608,0.120357440247453,0.00555508682642045,0.479207796897188,0.0718005409315159,1.32593687531167,0.3,1,7
9,0.4797129102959,0.068592096444029,0.00246416749639938,0.4772487427995,0.0718454720109626,1.57746222713633,0.3,1,7
15,0.412086960068228,0.133396527066415,0.000541340392860351,0.411545619675368,0.0740244880522415,1.18165892641909,0.3,1,7
20,0.355684477203889,0.0377747628257959,0.000546578194809015,0.35513789900908,0.0908514799990051,1.69884678290609,0.3,1,7
25,0.329682964482324,0.0247063498419551,0.000317505516617791,0.329365458965706,0.0934553923877675,1.77580412570548,0.3,1,7
30,0.256226497711362,0.0247805601659833,0.000378475873303349,0.255848021838058,0.141702161514473,1.75278043121608,0.3,1,7
50,0.182866052007398,0.0282379596274264,0.000170250268852958,0.182695801738545,0.210094040288627,1.62006104147717,0.3,1,7
100,0.0987673008009191,0.0925954716040721,6.67601396334338e-05,0.0987005406612857,0.35441339889826,0.114950055212238,0.3,1,7
1,0.340211178131526,0.310080321832534,0.00799218475164707,0.332218993379879,0.0186370141671159,0.152533466298262,0.3,1.3,7
3,0.317086422696476,0.252075612620261,0.00515005253224753,0.311936370164229,0.0475467550529813,0.379865542770915,0.3,1.3,7
5,0.328988811354343,0.196242732365906,0.00379322388679072,0.325195587467552,0.064953698073441,0.706571593991246,0.3,1.3,7
9,0.355067928295281,0.131265173622269,0.00228880901905134,0.35277911927623,0.0797926304538498,1.12547441096487,0.3,1.3,7
15,0.347555361400287,0.0832244301653482,0.00115434371369541,0.346401017686591,0.0901322181356879,1.39457644503823,0.3,1.3,7
20,0.335390765829792,0.0635067382246799,0.00067275529408479,0.334718010535707,0.0945358635414555,1.49342481130258,0.3,1.3,7
25,0.319853378986112,0.0483031249206939,0.000436635904397713,0.319416743081715,0.0950591791626397,1.57443410233147,0.3,1.3,7
30,0.292791401712444,0.0502289527973251,0.000271433936038954,0.292519967776405,0.0974285257359345,1.52821512360318,0.3,1.3,7
50,0.209038893532895,0.0325826642755595,0.000163505111680803,0.208875388421214,0.170532794155223,1.59361199849365,0.3,1.3,7
100,0.124565224190067,0.0755166912548826,6.09982343098677e-05,0.124504225955757,0.364180482198447,0.724883792873669,0.3,1.3,7
1,0.707287682985162,0.653213246785397,0.00737475850795307,0.699912924477209,0.0236723283422076,0.151302527117826,0.3,2,3
3,0.555077239624136,0.454789670674616,0.00262023252228898,0.552457007101847,0.0447928266581689,0.355094770606641,0.3,2,3
5,0.413062409387459,0.220121496205346,0.000893284845979318,0.412169124541479,0.0688151336463289,0.877767487575103,0.3,2,3
9,0.331594355011984,0.0517516093052608,0.00113555468487001,0.330458800327114,0.126500174578791,1.60526530746152,0.3,2,3
15,0.309193244238548,0.0230440225073663,0.000240575283342962,0.308952668955205,0.119684407258113,1.7986002779922,0.3,2,3
20,0.267791673221845,0.0095655919540675,6.95859667883727e-05,0.267722087255057,0.120977536184135,1.91229122853708,0.3,2,3
25,0.215577484435187,0.00509233149226604,7.44924420459068e-05,0.215502991993141,0.175607800204118,1.95247543482931,0.3,2,3
30,0.205891337723655,0.00369130926510804,9.72808247618285e-05,0.205794056898893,0.22790809219338,1.96530461246904,0.3,2,3
50,0.150982479705743,0.00016848867466512,5.18780907228397e-05,0.15093060161502,0.221077982480482,1.99839295824169,0.3,2,3
100,0.135534760310174,6.29024424813221e-10,3.83608343229139e-09,0.135534756474091,0.0752672127200324,1.99999999397196,0.3,2,3
1,0.722886957746751,0.672696943286981,0.00845847751464305,0.714428480232108,0.0170409474335959,0.137553516967313,0.3,2,5
3,0.615782164333454,0.53879435451918,0.0042352484409378,0.611546915892516,0.0342570221830127,0.248889555307989,0.3,2,5
5,0.520923090997344,0.413133473373182,0.00216948192704434,0.5187536090703,0.0411637304946663,0.409751621370755,0.3,2,5
9,0.378345815350873,0.186739536286606,0.000635830230404493,0.377709985120468,0.0569916349029558,0.971341054978665,0.3,2,5
15,0.313913235860884,0.0593183390950944,0.00062724636482361,0.313285989496061,0.103175162524351,1.56135952435208,0.3,2,5
20,0.30589261015255,0.0301896636843593,0.000363682102412076,0.305528928050138,0.103448350700078,1.75490516225942,0.3,2,5
25,0.293431171054769,0.018460030803698,0.000192942727579424,0.293238228327189,0.101420068444401,1.8435036113193,0.3,2,5
30,0.277989928567364,0.0268776728714446,9.35263937249742e-05,0.277896402173639,0.101089328531892,1.77388796995096,0.3,2,5
50,0.218332061967675,0.00538507928565495,6.25963455606982e-05,0.218269465622114,0.190333201064274,1.95188783339088,0.3,2,5
100,0.186513499359436,0.00336538342305669,1.55467573129702e-05,0.186497952602123,0.166389697382169,1.9696276102244,0.3,2,5
1,0.733782139666236,0.686283178849675,0.00918452504925809,0.724597614616977,0.0135436652911254,0.128288821701647,0.3,2,7
3,0.652561555689858,0.586622698921113,0.00553595188104945,0.647025603808809,0.0284363798388829,0.202157141835491,0.3,2,7
5,0.582821476107778,0.498752657857502,0.00350362043506591,0.579317855672712,0.0352335627426847,0.289139190463142,0.3,2,7
9,0.476703245907775,0.358060746020242,0.00156907435754325,0.475134171550231,0.0401827289881989,0.496908182288236,0.3,2,7
15,0.378520923335044,0.215295460062,0.000596404096634135,0.37792451923841,0.0458102239311098,0.851487922169519,0.3,2,7
20,0.329350177962177,0.139820308609188,0.000420776775497571,0.32892940118668,0.0715624987336684,1.13632250374969,0.3,2,7
25,0.307739410707469,0.11727066429526,0.000338405516943851,0.307401005190525,0.085074646616356,1.2298264043282,0.3,2,7
30,0.299275834890102,0.0956152376906197,0.000263175755609099,0.299012659134493,0.0904126763820027,1.33750993905857,0.3,2,7
50,0.283584993303718,0.0642637841792859,0.000102402254912409,0.283482591048805,0.0985004657831598,1.51361039468157,0.3,2,7
100,0.258871433695365,0.0378431178100947,1.99342876247984e-05,0.258851499407741,0.110340299016386,1.69297025671076,0.3,2,7
1,0.746381455889796,0.701918296490514,0.0100282333214056,0.73635322256839,0.0100282333214056,0.117954225532121,0.3,2,10
3,0.692771223569171,0.637068002077029,0.00728844203072759,0.685482781538444,0.0218653260921828,0.160283073109133,0.3,2,10
5,0.649677843667692,0.584812425155345,0.00561468721001223,0.64406315645768,0.0280734360500612,0.200928713783939,0.3,2,10
9,0.586961377720337,0.508119316101871,0.00374585311626297,0.583215524604074,0.0337126780463667,0.272275217533459,0.3,2,10
15,0.528596535397366,0.435929308903094,0.00243574488432221,0.526160790513044,0.0365361732648331,0.357397912147903,0.3,2,10
20,0.497874348907883,0.397690037724289,0.00186922131560011,0.496005127592283,0.0373844263120022,0.412011437397318,0.3,2,10
25,0.476262665059583,0.37079256063169,0.00151183795935587,0.474750827100227,0.0377959489838967,0.454722835661389,0.3,2,10
30,0.460363449555292,0.351069693261246,0.00126765201163099,0.459095797543661,0.0380295603489298,0.488473384138716,0.3,2,10
50,0.424829905047883,0.307599992889337,0.000769385753648059,0.424060519294235,0.038469287682403,0.571862369507587,0.3,2,10
100,0.395241891950459,0.273033607574003,0.000390196189776388,0.394851695760682,0.0390196189776388,0.647443063508788,0.3,2,10
1,0.785652790350714,0.752300049809296,0.0116244951241084,0.774028295226605,0.0269594622210763,0.0813372947796031,0.3,3,3
3,0.811568920239989,0.766196135918233,0.00691804305623538,0.804650877183754,0.0587651136209106,0.104840955109187,0.3,3,3
5,0.780036872648577,0.732836762035146,0.00417282808861416,0.775864044559962,0.07415964915741,0.114656393729723,0.3,3,3
9,0.669412246405799,0.638716958523028,0.00149967882133302,0.667912567584466,0.0820426153749441,0.0832335503720169,0.3,3,3
15,0.52865015932297,0.479174264750591,0.00032609705755939,0.52832406226541,0.0778705963631526,0.133694038115002,0.3,3,3
20,0.466156862471231,0.3734356781224,0.000102529958237446,0.466054332512993,0.0748690080192928,0.320460326332954,0.3,3,3
25,0.437883854210206,0.326216120915964,3.69015933423579e-05,0.437846952616863,0.0735086879584741,0.423664089220393,0.3,3,3
30,0.425269878421018,0.305678704287537,1.48003043623593e-05,0.425255078116656,0.0728897902210369,0.472923412398171,0.3,3,3
50,0.413314577515115,0.286976071294305,7.42826576439981e-07,0.413313834688538,0.0720872563301205,0.519062820994875,0.3,3,3
100,0.410158855394272,0.282523079396737,4.21123448945717e-09,0.410158851183038,0.0716573034774502,0.528860028299754,0.3,3,3
1,0.79152037662517,0.755303627268031,0.012300622559693,0.779219754065477,0.020825258594297,0.0858441410892827,0.3,3,5
3,0.820353504256743,0.774385269764704,0.00816014308339384,0.812193361173349,0.0479235846137665,0.105126425029059,0.3,3,5
5,0.802777545900591,0.756197620183722,0.00556928822268632,0.797208257677905,0.0633788005605327,0.111187193325875,0.3,3,5
9,0.730313747461985,0.690238978496624,0.00273528348703693,0.727578463974948,0.0768916650745384,0.106823687660148,0.3,3,5
