"time","biomass","method"
1622.4,26330.6302598139,"project()"
1622.6,26330.6302572229,"project()"
1622.8,26330.6302546325,"project()"
1623,26330.6302520428,"project()"
1623.2,26330.6302494536,"project()"
1623.4,26330.6302468651,"project()"
1623.6,26330.6302442772,"project()"
1623.8,26330.6302416899,"project()"
1624,26330.6302391032,"project()"
1624.2,26330.6302365172,"project()"
1624.4,26330.6302339317,"project()"
1624.6,26330.6302313469,"project()"
1624.8,26330.6302287626,"project()"
1625,26330.630226179,"project()"
1625.2,26330.630223596,"project()"
1625.4,26330.6302210137,"project()"
1625.6,26330.6302184319,"project()"
1625.8,26330.6302158507,"project()"
1626,26330.6302132702,"project()"
1626.2,26330.6302106903,"project()"
1626.4,26330.630208111,"project()"
1626.6,26330.6302055323,"project()"
1626.8,26330.6302029542,"project()"
1627,26330.6302003767,"project()"
1627.2,26330.6301977999,"project()"
1627.4,26330.6301952237,"project()"
1627.6,26330.630192648,"project()"
1627.8,26330.630190073,"project()"
1628,26330.6301874986,"project()"
1628.2,26330.6301849248,"project()"
1628.4,26330.6301823516,"project()"
1628.6,26330.6301797791,"project()"
1628.8,26330.6301772071,"project()"
1629,26330.6301746357,"project()"
1629.2,26330.630172065,"project()"
1629.4,26330.6301694949,"project()"
1629.6,26330.6301669253,"project()"
1629.8,26330.6301643564,"project()"
1630,26330.6301617881,"project()"
1630.2,26330.6301592204,"project()"
1630.4,26330.6301566534,"project()"
1630.6,26330.6301540869,"project()"
1630.8,26330.630151521,"project()"
1631,26330.6301489558,"project()"
1631.2,26330.6301463911,"project()"
1631.4,26330.6301438271,"project()"
1631.6,26330.6301412637,"project()"
1631.8,26330.6301387008,"project()"
1632,26330.6301361386,"project()"
1632.2,26330.630133577,"project()"
1632.4,26330.630131016,"project()"
1632.6,26330.6301284557,"project()"
1632.8,26330.6301258959,"project()"
1633,26330.6301233367,"project()"
1633.2,26330.6301207781,"project()"
1633.4,26330.6301182202,"project()"
1633.6,26330.6301156628,"project()"
1633.8,26330.630113106,"project()"
1634,26330.6301105499,"project()"
1634.2,26330.6301079944,"project()"
1634.4,26330.6301054394,"project()"
1634.6,26330.6301028851,"project()"
1634.8,26330.6301003314,"project()"
1635,26330.6300977782,"project()"
1635.2,26330.6300952257,"project()"
1635.4,26330.6300926738,"project()"
1635.6,26330.6300901225,"project()"
1635.8,26330.6300875718,"project()"
1636,26330.6300850218,"project()"
1636.2,26330.6300824723,"project()"
1636.4,26330.6300799234,"project()"
1636.6,26330.6300773751,"project()"
1636.8,26330.6300748275,"project()"
1637,26330.6300722804,"project()"
1637.2,26330.6300697339,"project()"
1637.4,26330.6300671881,"project()"
1637.6,26330.6300646428,"project()"
1637.8,26330.6300620981,"project()"
1638,26330.6300595541,"project()"
1638.2,26330.6300570106,"project()"
1638.4,26330.6300544677,"project()"
1638.6,26330.6300519255,"project()"
1638.8,26330.6300493838,"project()"
1639,26330.6300468428,"project()"
1639.2,26330.6300443023,"project()"
1639.4,26330.6300417624,"project()"
1639.6,26330.6300392232,"project()"
1639.8,26330.6300366845,"project()"
1640,26330.6300341465,"project()"
1640.2,26330.630031609,"project()"
1640.4,26330.6300290722,"project()"
1640.6,26330.6300265359,"project()"
1640.8,26330.6300240003,"project()"
1641,26330.6300214652,"project()"
1641.2,26330.6300189308,"project()"
1641.4,26330.6300163969,"project()"
1641.6,26330.6300138637,"project()"
1641.8,26330.630011331,"project()"
1642,26330.6300087989,"project()"
1642.2,26330.6300062675,"project()"
1642.4,26330.6300037366,"project()"
1642.6,26330.6300012063,"project()"
1642.8,26330.6299986767,"project()"
1643,26330.6299961476,"project()"
1643.2,26330.6299936191,"project()"
1643.4,26330.6299910912,"project()"
1643.6,26330.6299885639,"project()"
1643.8,26330.6299860373,"project()"
1644,26330.6299835112,"project()"
1644.2,26330.6299809857,"project()"
1644.4,26330.6299784608,"project()"
1644.6,26330.6299759365,"project()"
1644.8,26330.6299734128,"project()"
1645,26330.6299708897,"project()"
1645.2,26330.6299683671,"project()"
1645.4,26330.6299658452,"project()"
1645.6,26330.6299633239,"project()"
1645.8,26330.6299608032,"project()"
1646,26330.6299582831,"project()"
1646.2,26330.6299557635,"project()"
1646.4,26330.6299532446,"project()"
1646.6,26330.6299507263,"project()"
1646.8,26330.6299482085,"project()"
1647,26330.6299456914,"project()"
1647.2,26330.6299431748,"project()"
1647.4,26330.6299406589,"project()"
1647.6,26330.6299381435,"project()"
1647.8,26330.6299356287,"project()"
1648,26330.6299331146,"project()"
1648.2,26330.629930601,"project()"
1648.4,26330.629928088,"project()"
1648.6,26330.6299255756,"project()"
1648.8,26330.6299230637,"project()"
1649,26330.6299205525,"project()"
1649.2,26330.6299180419,"project()"
1649.4,26330.6299155318,"project()"
1649.6,26330.6299130224,"project()"
1649.8,26330.6299105135,"project()"
1650,26330.6299080053,"project()"
1650.2,26330.6299054976,"project()"
1650.4,26330.6299029905,"project()"
1650.6,26330.629900484,"project()"
1650.8,26330.6298979781,"project()"
1651,26330.6298954728,"project()"
1651.2,26330.6298929681,"project()"
1651.4,26330.629890464,"project()"
1651.6,26330.6298879604,"project()"
1651.8,26330.6298854575,"project()"
1652,26330.6298829551,"project()"
1652.2,26330.6298804533,"project()"
1652.4,26330.6298779521,"project()"
1652.6,26330.6298754515,"project()"
1652.8,26330.6298729515,"project()"
1653,26330.6298704521,"project()"
1653.2,26330.6298679532,"project()"
1653.4,26330.629865455,"project()"
1653.6,26330.6298629573,"project()"
1653.8,26330.6298604603,"project()"
1654,26330.6298579638,"project()"
1654.2,26330.6298554679,"project()"
1654.4,26330.6298529725,"project()"
1654.6,26330.6298504778,"project()"
1654.8,26330.6298479837,"project()"
1655,26330.6298454901,"project()"
1655.2,26330.6298429971,"project()"
1655.4,26330.6298405047,"project()"
1655.6,26330.6298380129,"project()"
1655.8,26330.6298355217,"project()"
1656,26330.6298330311,"project()"
1656.2,26330.629830541,"project()"
1656.4,26330.6298280516,"project()"
1656.6,26330.6298255627,"project()"
1656.8,26330.6298230744,"project()"
1657,26330.6298205867,"project()"
1657.2,26330.6298180996,"project()"
1657.4,26330.6298156131,"project()"
1657.6,26330.6298131271,"project()"
1657.8,26330.6298106417,"project()"
1658,26330.629808157,"project()"
1658.2,26330.6298056728,"project()"
1658.4,26330.6298031891,"project()"
1658.6,26330.6298007061,"project()"
1658.8,26330.6297982237,"project()"
1659,26330.6297957418,"project()"
1659.2,26330.6297932605,"project()"
1659.4,26330.6297907798,"project()"
1659.6,26330.6297882997,"project()"
1659.8,26330.6297858202,"project()"
1660,26330.6297833413,"project()"
1660.2,26330.6297808629,"project()"
1660.4,26330.6297783851,"project()"
1660.6,26330.6297759079,"project()"
1660.8,26330.6297734313,"project()"
1661,26330.6297709553,"project()"
1661.2,26330.6297684798,"project()"
1661.4,26330.6297660049,"project()"
1661.6,26330.6297635306,"project()"
1661.8,26330.6297610569,"project()"
1662,26330.6297585837,"project()"
1662.2,26330.6297561112,"project()"
1662.4,26330.6297536392,"project()"
1662.6,26330.6297511678,"project()"
1662.8,26330.629748697,"project()"
1663,26330.6297462267,"project()"
1663.2,26330.6297437571,"project()"
1663.4,26330.629741288,"project()"
1663.6,26330.6297388195,"project()"
1663.8,26330.6297363516,"project()"
1664,26330.6297338842,"project()"
1664.2,26330.6297314174,"project()"
1664.4,26330.6297289512,"project()"
1664.6,26330.6297264856,"project()"
1664.8,26330.6297240205,"project()"
1665,26330.6297215561,"project()"
1665.2,26330.6297190922,"project()"
1665.4,26330.6297166289,"project()"
1665.6,26330.6297141661,"project()"
1665.8,26330.629711704,"project()"
1666,26330.6297092424,"project()"
1666.2,26330.6297067814,"project()"
1666.4,26330.629704321,"project()"
1666.6,26330.6297018611,"project()"
1666.8,26330.6296994019,"project()"
1667,26330.6296969432,"project()"
1667.2,26330.6296944851,"project()"
1667.4,26330.6296920275,"project()"
1667.6,26330.6296895705,"project()"
1667.8,26330.6296871141,"project()"
1668,26330.6296846583,"project()"
1668.2,26330.6296822031,"project()"
1668.4,26330.6296797484,"project()"
1668.6,26330.6296772943,"project()"
1668.8,26330.6296748407,"project()"
1669,26330.6296723878,"project()"
1669.2,26330.6296699354,"project()"
1669.4,26330.6296674836,"project()"
1669.6,26330.6296650324,"project()"
1669.8,26330.6296625817,"project()"
1670,26330.6296601316,"project()"
1670.2,26330.6296576821,"project()"
1670.4,26330.6296552332,"project()"
1670.6,26330.6296527848,"project()"
1670.8,26330.629650337,"project()"
1671,26330.6296478898,"project()"
1671.2,26330.6296454431,"project()"
1671.4,26330.6296429971,"project()"
1671.6,26330.6296405516,"project()"
1671.8,26330.6296381066,"project()"
1672,26330.6296356623,"project()"
1672.2,26330.6296332185,"project()"
1672.4,26330.6296307752,"project()"
1672.6,26330.6296283326,"project()"
1672.8,26330.6296258905,"project()"
1673,26330.629623449,"project()"
1673.2,26330.629621008,"project()"
1673.4,26330.6296185676,"project()"
1673.6,26330.6296161278,"project()"
1673.8,26330.6296136886,"project()"
1674,26330.6296112499,"project()"
1674.2,26330.6296088118,"project()"
1674.4,26330.6296063743,"project()"
1674.6,26330.6296039374,"project()"
1674.8,26330.629601501,"project()"
1675,26330.6295990652,"project()"
1675.2,26330.6295966299,"project()"
1675.4,26330.6295941952,"project()"
1675.6,26330.6295917611,"project()"
1675.8,26330.6295893276,"project()"
1676,26330.6295868946,"project()"
1676.2,26330.6295844622,"project()"
1676.4,26330.6295820303,"project()"
1676.6,26330.6295795991,"project()"
1676.8,26330.6295771684,"project()"
1677,26330.6295747382,"project()"
1677.2,26330.6295723086,"project()"
1677.4,26330.6295698796,"project()"
1677.6,26330.6295674512,"project()"
1677.8,26330.6295650233,"project()"
1678,26330.629562596,"project()"
1678.2,26330.6295601693,"project()"
1678.4,26330.6295577431,"project()"
1678.6,26330.6295553175,"project()"
1678.8,26330.6295528924,"project()"
1679,26330.6295504679,"project()"
1679.2,26330.629548044,"project()"
1679.4,26330.6295456207,"project()"
1679.6,26330.6295431979,"project()"
1679.8,26330.6295407757,"project()"
1680,26330.629538354,"project()"
1680.2,26330.6295359329,"project()"
1680.4,26330.6295335124,"project()"
1680.6,26330.6295310924,"project()"
1680.8,26330.629528673,"project()"
1681,26330.6295262542,"project()"
1681.2,26330.6295238359,"project()"
1681.4,26330.6295214182,"project()"
1681.6,26330.629519001,"project()"
1681.8,26330.6295165844,"project()"
1682,26330.6295141684,"project()"
1682.2,26330.6295117529,"project()"
1682.4,26330.629509338,"project()"
1682.6,26330.6295069237,"project()"
1682.8,26330.6295045099,"project()"
1683,26330.6295020967,"project()"
1683.2,26330.629499684,"project()"
1683.4,26330.6294972719,"project()"
1683.6,26330.6294948603,"project()"
1683.8,26330.6294924494,"project()"
1684,26330.6294900389,"project()"
1684.2,26330.6294876291,"project()"
1684.4,26330.6294852198,"project()"
1684.6,26330.629482811,"project()"
1684.8,26330.6294804029,"project()"
1685,26330.6294779952,"project()"
1685.2,26330.6294755882,"project()"
1685.4,26330.6294731817,"project()"
1685.6,26330.6294707758,"project()"
1685.8,26330.6294683704,"project()"
1686,26330.6294659656,"project()"
1686.2,26330.6294635613,"project()"
1686.4,26330.6294611576,"project()"
1686.6,26330.6294587545,"project()"
1686.8,26330.6294563519,"project()"
1687,26330.6294539499,"project()"
1687.2,26330.6294515484,"project()"
1687.4,26330.6294491475,"project()"
1687.6,26330.6294467472,"project()"
1687.8,26330.6294443474,"project()"
1688,26330.6294419481,"project()"
1688.2,26330.6294395495,"project()"
1688.4,26330.6294371513,"project()"
1688.6,26330.6294347538,"project()"
1688.8,26330.6294323568,"project()"
1689,26330.6294299603,"project()"
1689.2,26330.6294275644,"project()"
1689.4,26330.6294251691,"project()"
1689.6,26330.6294227743,"project()"
1689.8,26330.6294203801,"project()"
1690,26330.6294179864,"project()"
1690.2,26330.6294155933,"project()"
1690.4,26330.6294132008,"project()"
1690.6,26330.6294108088,"project()"
1690.8,26330.6294084173,"project()"
1691,26330.6294060264,"project()"
1691.2,26330.6294036361,"project()"
1691.4,26330.6294012463,"project()"
1691.6,26330.6293988571,"project()"
1691.8,26330.6293964684,"project()"
1692,26330.6293940802,"project()"
1692.2,26330.6293916927,"project()"
1692.4,26330.6293893057,"project()"
1692.6,26330.6293869192,"project()"
1692.8,26330.6293845333,"project()"
1693,26330.6293821479,"project()"
1693.2,26330.6293797631,"project()"
1693.4,26330.6293773789,"project()"
1693.6,26330.6293749952,"project()"
1693.8,26330.6293726121,"project()"
1694,26330.6293702295,"project()"
1694.2,26330.6293678474,"project()"
1694.4,26330.6293654659,"project()"
1694.6,26330.629363085,"project()"
1694.8,26330.6293607046,"project()"
1695,26330.6293583248,"project()"
1695.2,26330.6293559455,"project()"
1695.4,26330.6293535668,"project()"
1695.6,26330.6293511886,"project()"
1695.8,26330.629348811,"project()"
1696,26330.6293464339,"project()"
1696.2,26330.6293440574,"project()"
1696.4,26330.6293416814,"project()"
1696.6,26330.629339306,"project()"
1696.8,26330.6293369311,"project()"
1697,26330.6293345568,"project()"
1697.2,26330.629332183,"project()"
1697.4,26330.6293298098,"project()"
1697.6,26330.6293274371,"project()"
1697.8,26330.6293250649,"project()"
1698,26330.6293226933,"project()"
1698.2,26330.6293203223,"project()"
1698.4,26330.6293179518,"project()"
1698.6,26330.6293155819,"project()"
1698.8,26330.6293132125,"project()"
1699,26330.6293108436,"project()"
1699.2,26330.6293084753,"project()"
1699.4,26330.6293061076,"project()"
1699.6,26330.6293037404,"project()"
1699.8,26330.6293013737,"project()"
1700,26330.6292990076,"project()"
1700.2,26330.6292966421,"project()"
1700.4,26330.629294277,"project()"
1700.6,26330.6292919126,"project()"
1700.8,26330.6292895487,"project()"
1701,26330.6292871853,"project()"
1701.2,26330.6292848224,"project()"
1701.4,26330.6292824602,"project()"
1701.6,26330.6292800984,"project()"
1701.8,26330.6292777372,"project()"
1702,26330.6292753766,"project()"
1702.2,26330.6292730165,"project()"
1702.4,26330.6292706569,"project()"
1702.6,26330.6292682979,"project()"
1702.8,26330.6292659394,"project()"
1703,26330.6292635815,"project()"
1703.2,26330.6292612242,"project()"
1703.4,26330.6292588673,"project()"
1703.6,26330.629256511,"project()"
1703.8,26330.6292541553,"project()"
1704,26330.6292518001,"project()"
1704.2,26330.6292494455,"project()"
1704.4,26330.6292470913,"project()"
1704.6,26330.6292447378,"project()"
1704.8,26330.6292423847,"project()"
1705,26330.6292400322,"project()"
1705.2,26330.6292376803,"project()"
1705.4,26330.6292353289,"project()"
1705.6,26330.629232978,"project()"
1705.8,26330.6292306277,"project()"
1706,26330.6292282779,"project()"
1706.2,26330.6292259287,"project()"
1706.4,26330.62922358,"project()"
1706.6,26330.6292212318,"project()"
1706.8,26330.6292188842,"project()"
1707,26330.6292165372,"project()"
1707.2,26330.6292141906,"project()"
1707.4,26330.6292118446,"project()"
1707.6,26330.6292094992,"project()"
1707.8,26330.6292071543,"project()"
1708,26330.6292048099,"project()"
1708.2,26330.6292024661,"project()"
1708.4,26330.6292001228,"project()"
1708.6,26330.6291977801,"project()"
1708.8,26330.6291954379,"project()"
1709,26330.6291930962,"project()"
1709.2,26330.6291907551,"project()"
1709.4,26330.6291884145,"project()"
1709.6,26330.6291860744,"project()"
1709.8,26330.6291837349,"project()"
1710,26330.629181396,"project()"
1710.2,26330.6291790575,"project()"
1710.4,26330.6291767196,"project()"
1710.6,26330.6291743823,"project()"
1710.8,26330.6291720455,"project()"
1711,26330.6291697092,"project()"
1711.2,26330.6291673734,"project()"
1711.4,26330.6291650382,"project()"
1711.6,26330.6291627036,"project()"
1711.8,26330.6291603694,"project()"
1712,26330.6291580358,"project()"
1712.2,26330.6291557028,"project()"
1712.4,26330.6291533703,"project()"
1712.6,26330.6291510383,"project()"
1712.8,26330.6291487069,"project()"
1713,26330.6291463759,"project()"
1713.2,26330.6291440456,"project()"
1713.4,26330.6291417157,"project()"
1713.6,26330.6291393864,"project()"
1713.8,26330.6291370577,"project()"
1714,26330.6291347294,"project()"
1714.2,26330.6291324017,"project()"
1714.4,26330.6291300746,"project()"
1714.6,26330.629127748,"project()"
1714.8,26330.6291254219,"project()"
1715,26330.6291230963,"project()"
1715.2,26330.6291207713,"project()"
1715.4,26330.6291184468,"project()"
1715.6,26330.6291161229,"project()"
1715.8,26330.6291137995,"project()"
1716,26330.6291114766,"project()"
1716.2,26330.6291091542,"project()"
1716.4,26330.6291068324,"project()"
1716.6,26330.6291045111,"project()"
1716.8,26330.6291021904,"project()"
1717,26330.6290998702,"project()"
1717.2,26330.6290975505,"project()"
1717.4,26330.6290952313,"project()"
1717.6,26330.6290929127,"project()"
1717.8,26330.6290905946,"project()"
1718,26330.6290882771,"project()"
1718.2,26330.6290859601,"project()"
1718.4,26330.6290836436,"project()"
1718.6,26330.6290813276,"project()"
1718.8,26330.6290790122,"project()"
1719,26330.6290766973,"project()"
1719.2,26330.629074383,"project()"
1719.4,26330.6290720691,"project()"
1719.6,26330.6290697558,"project()"
1719.8,26330.6290674431,"project()"
1720,26330.6290651308,"project()"
1720.2,26330.6290628191,"project()"
1720.4,26330.6290605079,"project()"
1720.6,26330.6290581973,"project()"
1720.8,26330.6290558871,"project()"
1721,26330.6290535776,"project()"
1721.2,26330.6290512685,"project()"
1721.4,26330.62904896,"project()"
1721.6,26330.629046652,"project()"
1721.8,26330.6290443445,"project()"
1722,26330.6290420375,"project()"
1722.2,26330.6290397311,"project()"
1722.4,26330.6290374252,"project()"
1722.6,26330.6290351199,"project()"
1722.8,26330.629032815,"project()"
1723,26330.6290305108,"project()"
1723.2,26330.629028207,"project()"
1723.4,26330.6290259037,"project()"
1723.6,26330.629023601,"project()"
1723.8,26330.6290212988,"project()"
1724,26330.6290189972,"project()"
1724.2,26330.629016696,"project()"
1724.4,26330.6290143954,"project()"
1724.6,26330.6290120954,"project()"
1724.8,26330.6290097958,"project()"
1725,26330.6290074968,"project()"
1725.2,26330.6290051983,"project()"
1725.4,26330.6290029003,"project()"
1725.6,26330.6290006029,"project()"
1725.8,26330.628998306,"project()"
1726,26330.6289960096,"project()"
1726.2,26330.6289937137,"project()"
1726.4,26330.6289914183,"project()"
1726.6,26330.6289891235,"project()"
1726.8,26330.6289868292,"project()"
1727,26330.6289845354,"project()"
1727.2,26330.6289822422,"project()"
1727.4,26330.6289799495,"project()"
1727.6,26330.6289776573,"project()"
1727.8,26330.6289753656,"project()"
1728,26330.6289730745,"project()"
1728.2,26330.6289707838,"project()"
1728.4,26330.6289684937,"project()"
1728.6,26330.6289662042,"project()"
1728.8,26330.6289639151,"project()"
1729,26330.6289616266,"project()"
1729.2,26330.6289593386,"project()"
1729.4,26330.6289570511,"project()"
1729.6,26330.6289547641,"project()"
1729.8,26330.6289524777,"project()"
1730,26330.6289501918,"project()"
1730.2,26330.6289479064,"project()"
1730.4,26330.6289456215,"project()"
1730.6,26330.6289433372,"project()"
1730.8,26330.6289410534,"project()"
1731,26330.6289387701,"project()"
1731.2,26330.6289364873,"project()"
1731.4,26330.628934205,"project()"
1731.6,26330.6289319233,"project()"
1731.8,26330.6289296421,"project()"
1732,26330.6289273614,"project()"
1732.2,26330.6289250812,"project()"
1732.4,26330.6289228015,"project()"
1732.6,26330.6289205224,"project()"
1732.8,26330.6289182438,"project()"
1733,26330.6289159657,"project()"
1733.2,26330.6289136881,"project()"
1733.4,26330.6289114111,"project()"
1733.6,26330.6289091346,"project()"
1733.8,26330.6289068586,"project()"
1734,26330.6289045831,"project()"
1734.2,26330.6289023081,"project()"
1734.4,26330.6289000336,"project()"
1734.6,26330.6288977597,"project()"
1734.8,26330.6288954863,"project()"
1735,26330.6288932134,"project()"
1735.2,26330.628890941,"project()"
1735.4,26330.6288886691,"project()"
1735.6,26330.6288863978,"project()"
1735.8,26330.628884127,"project()"
1736,26330.6288818567,"project()"
1736.2,26330.6288795869,"project()"
1736.4,26330.6288773176,"project()"
1736.6,26330.6288750488,"project()"
1736.8,26330.6288727806,"project()"
1737,26330.6288705129,"project()"
1737.2,26330.6288682457,"project()"
1737.4,26330.628865979,"project()"
1737.6,26330.6288637128,"project()"
1737.8,26330.6288614471,"project()"
1738,26330.628859182,"project()"
1738.2,26330.6288569173,"project()"
1738.4,26330.6288546532,"project()"
1738.6,26330.6288523897,"project()"
1738.8,26330.6288501266,"project()"
1739,26330.628847864,"project()"
1739.2,26330.628845602,"project()"
1739.4,26330.6288433405,"project()"
1739.6,26330.6288410794,"project()"
1739.8,26330.6288388189,"project()"
1740,26330.628836559,"project()"
1740.2,26330.6288342995,"project()"
1740.4,26330.6288320405,"project()"
1740.6,26330.6288297821,"project()"
1740.8,26330.6288275242,"project()"
1741,26330.6288252668,"project()"
1741.2,26330.6288230099,"project()"
1741.4,26330.6288207535,"project()"
1741.6,26330.6288184976,"project()"
1741.8,26330.6288162423,"project()"
1742,26330.6288139874,"project()"
1742.2,26330.6288117331,"project()"
1742.4,26330.6288094793,"project()"
1742.6,26330.628807226,"project()"
1742.8,26330.6288049732,"project()"
1743,26330.628802721,"project()"
1743.2,26330.6288004692,"project()"
1743.4,26330.628798218,"project()"
1743.6,26330.6287959672,"project()"
1743.8,26330.628793717,"project()"
1744,26330.6287914673,"project()"
1744.2,26330.6287892181,"project()"
1744.4,26330.6287869694,"project()"
1744.6,26330.6287847213,"project()"
1744.8,26330.6287824736,"project()"
1745,26330.6287802264,"project()"
1745.2,26330.6287779798,"project()"
1745.4,26330.6287757336,"project()"
1745.6,26330.628773488,"project()"
1745.8,26330.6287712429,"project()"
1746,26330.6287689983,"project()"
1746.2,26330.6287667542,"project()"
1746.4,26330.6287645106,"project()"
1746.6,26330.6287622675,"project()"
1746.8,26330.6287600249,"project()"
1747,26330.6287577829,"project()"
1747.2,26330.6287555413,"project()"
1747.4,26330.6287533003,"project()"
1747.6,26330.6287510597,"project()"
1747.8,26330.6287488197,"project()"
1748,26330.6287465802,"project()"
1748.2,26330.6287443412,"project()"
1748.4,26330.6287421027,"project()"
1748.6,26330.6287398647,"project()"
1748.8,26330.6287376272,"project()"
1749,26330.6287353902,"project()"
1749.2,26330.6287331537,"project()"
1749.4,26330.6287309178,"project()"
1749.6,26330.6287286823,"project()"
1749.8,26330.6287264474,"project()"
1750,26330.6287242129,"project()"
1750.2,26330.628721979,"project()"
1750.4,26330.6287197456,"project()"
1750.6,26330.6287175126,"project()"
1750.8,26330.6287152802,"project()"
1751,26330.6287130483,"project()"
1751.2,26330.6287108169,"project()"
1751.4,26330.628708586,"project()"
1751.6,26330.6287063556,"project()"
1751.8,26330.6287041257,"project()"
1752,26330.6287018963,"project()"
1752.2,26330.6286996675,"project()"
1752.4,26330.6286974391,"project()"
1752.6,26330.6286952112,"project()"
1752.8,26330.6286929839,"project()"
1753,26330.628690757,"project()"
1753.2,26330.6286885307,"project()"
1753.4,26330.6286863048,"project()"
1753.6,26330.6286840795,"project()"
1753.8,26330.6286818547,"project()"
1754,26330.6286796303,"project()"
1754.2,26330.6286774065,"project()"
1754.4,26330.6286751832,"project()"
1754.6,26330.6286729604,"project()"
1754.8,26330.6286707381,"project()"
1755,26330.6286685163,"project()"
1755.2,26330.6286662949,"project()"
1755.4,26330.6286640741,"project()"
1755.6,26330.6286618538,"project()"
1755.8,26330.628659634,"project()"
1756,26330.6286574147,"project()"
1756.2,26330.6286551959,"project()"
1756.4,26330.6286529776,"project()"
1756.6,26330.6286507598,"project()"
1756.8,26330.6286485425,"project()"
1757,26330.6286463257,"project()"
1757.2,26330.6286441094,"project()"
1757.4,26330.6286418936,"project()"
1757.6,26330.6286396783,"project()"
1757.8,26330.6286374635,"project()"
1758,26330.6286352492,"project()"
1758.2,26330.6286330354,"project()"
1758.4,26330.6286308221,"project()"
1758.6,26330.6286286093,"project()"
1758.8,26330.6286263971,"project()"
1759,26330.6286241853,"project()"
1759.2,26330.628621974,"project()"
1759.4,26330.6286197632,"project()"
1759.6,26330.6286175529,"project()"
1759.8,26330.6286153431,"project()"
1760,26330.6286131339,"project()"
1760.2,26330.6286109251,"project()"
1760.4,26330.6286087168,"project()"
1760.6,26330.628606509,"project()"
1760.8,26330.6286043017,"project()"
1761,26330.6286020949,"project()"
1761.2,26330.6285998886,"project()"
1761.4,26330.6285976828,"project()"
1761.6,26330.6285954776,"project()"
1761.8,26330.6285932727,"project()"
1762,26330.6285910684,"project()"
1762.2,26330.6285888646,"project()"
1762.4,26330.6285866613,"project()"
1762.6,26330.6285844585,"project()"
1762.8,26330.6285822562,"project()"
1763,26330.6285800544,"project()"
1763.2,26330.628577853,"project()"
1763.4,26330.6285756522,"project()"
1763.6,26330.6285734519,"project()"
1763.8,26330.628571252,"project()"
1764,26330.6285690527,"project()"
1764.2,26330.6285668538,"project()"
1764.4,26330.6285646555,"project()"
1764.6,26330.6285624576,"project()"
1764.8,26330.6285602602,"project()"
1765,26330.6285580634,"project()"
1765.2,26330.628555867,"project()"
1765.4,26330.6285536711,"project()"
1765.6,26330.6285514758,"project()"
1765.8,26330.6285492809,"project()"
1766,26330.6285470865,"project()"
1766.2,26330.6285448926,"project()"
1766.4,26330.6285426992,"project()"
1766.6,26330.6285405063,"project()"
1766.8,26330.6285383139,"project()"
1767,26330.628536122,"project()"
1767.2,26330.6285339306,"project()"
1767.4,26330.6285317396,"project()"
1767.6,26330.6285295492,"project()"
1767.8,26330.6285273593,"project()"
1768,26330.6285251699,"project()"
1768.2,26330.6285229809,"project()"
1768.4,26330.6285207925,"project()"
1768.6,26330.6285186045,"project()"
1768.8,26330.628516417,"project()"
1769,26330.6285142301,"project()"
1769.2,26330.6285120436,"project()"
1769.4,26330.6285098576,"project()"
1769.6,26330.6285076721,"project()"
1769.8,26330.6285054871,"project()"
1770,26330.6285033026,"project()"
1770.2,26330.6285011186,"project()"
1770.4,26330.6284989351,"project()"
1770.6,26330.628496752,"project()"
1770.8,26330.6284945695,"project()"
1771,26330.6284923874,"project()"
1771.2,26330.6284902059,"project()"
1771.4,26330.6284880248,"project()"
1771.6,26330.6284858442,"project()"
1771.8,26330.6284836641,"project()"
1772,26330.6284814845,"project()"
1772.2,26330.6284793054,"project()"
1772.4,26330.6284771268,"project()"
1772.6,26330.6284749487,"project()"
1772.8,26330.628472771,"project()"
1773,26330.6284705939,"project()"
1773.2,26330.6284684172,"project()"
1773.4,26330.628466241,"project()"
1773.6,26330.6284640653,"project()"
1773.8,26330.6284618901,"project()"
1774,26330.6284597154,"project()"
1774.2,26330.6284575412,"project()"
1774.4,26330.6284553675,"project()"
1774.6,26330.6284531942,"project()"
1774.8,26330.6284510215,"project()"
1775,26330.6284488492,"project()"
1775.2,26330.6284466774,"project()"
1775.4,26330.6284445061,"project()"
1775.6,26330.6284423353,"project()"
1775.8,26330.628440165,"project()"
1776,26330.6284379952,"project()"
1776.2,26330.6284358259,"project()"
1776.4,26330.628433657,"project()"
1776.6,26330.6284314887,"project()"
1776.8,26330.6284293208,"project()"
1777,26330.6284271534,"project()"
1777.2,26330.6284249865,"project()"
1777.4,26330.6284228201,"project()"
1777.6,26330.6284206542,"project()"
1777.8,26330.6284184887,"project()"
1778,26330.6284163238,"project()"
1778.2,26330.6284141593,"project()"
1778.4,26330.6284119953,"project()"
1778.6,26330.6284098318,"project()"
1778.8,26330.6284076688,"project()"
1779,26330.6284055062,"project()"
1779.2,26330.6284033442,"project()"
1779.4,26330.6284011826,"project()"
1779.6,26330.6283990215,"project()"
1779.8,26330.6283968609,"project()"
1780,26330.6283947008,"project()"
1780.2,26330.6283925412,"project()"
1780.4,26330.628390382,"project()"
1780.6,26330.6283882234,"project()"
1780.8,26330.6283860652,"project()"
1781,26330.6283839075,"project()"
1781.2,26330.6283817502,"project()"
1781.4,26330.6283795935,"project()"
1781.6,26330.6283774372,"project()"
1781.8,26330.6283752815,"project()"
1782,26330.6283731262,"project()"
