"t","selected_biomass","on_frac","schedule"
26,0.00229941307926856,0.982896511113526,"Threshold (troughs)"
26.2,0.00243214292597163,0.981316542851331,"Threshold (troughs)"
26.4,0.00258707600224643,0.979290633740626,"Threshold (troughs)"
26.6,0.00268108375705527,0.977958142161274,"Threshold (troughs)"
26.8,0.00272936948164607,0.977241505581609,"Threshold (troughs)"
27,0.00274965205171632,0.976933737071147,"Threshold (troughs)"
27.2,0.00275275150518415,0.976886349270179,"Threshold (troughs)"
27.4,0.00274510786177959,0.977003042118041,"Threshold (troughs)"
27.6,0.00273059084671073,0.977223086566444,"Threshold (troughs)"
27.8,0.00271156116877729,0.977508420134306,"Threshold (troughs)"
28,0.00268946423666876,0.977835364106333,"Threshold (troughs)"
28.2,0.00266518618065957,0.978189225229981,"Threshold (troughs)"
28.4,0.00263923302415734,0.978561393185178,"Threshold (troughs)"
28.6,0.00261187529691337,0.978946977410184,"Threshold (troughs)"
28.8,0.00258319586958761,0.979343903597599,"Threshold (troughs)"
29,0.00255315058023581,0.979751875240955,"Threshold (troughs)"
29.2,0.00252161532349851,0.980171589753315,"Threshold (troughs)"
29.4,0.00248836852122778,0.980604852672929,"Threshold (troughs)"
29.6,0.00245320439877436,0.981053003228214,"Threshold (troughs)"
29.8,0.00241587377205075,0.981517652017786,"Threshold (troughs)"
30,0.00237620440668566,0.981999158145455,"Threshold (troughs)"
30.2,0.00233412889257357,0.982496412985583,"Threshold (troughs)"
30.4,0.0022896761824524,0.983007105607011,"Threshold (troughs)"
30.6,0.00224311558106401,0.983526313034156,"Threshold (troughs)"
30.8,0.00219485446337435,0.984048017437132,"Threshold (troughs)"
31,0.00214546742361248,0.98456506120232,"Threshold (troughs)"
31.2,0.00209569356355801,0.985069457275604,"Threshold (troughs)"
31.4,0.00204624258110959,0.985554496686206,"Threshold (troughs)"
31.6,0.0019978272261929,0.986014325807801,"Threshold (troughs)"
31.8,0.00195107150887595,0.986444685189834,"Threshold (troughs)"
32,0.00190637662490172,0.986843855309155,"Threshold (troughs)"
32.2,0.00186403602255765,0.987211292197934,"Threshold (troughs)"
32.4,0.00182418123415194,0.987547894032355,"Threshold (troughs)"
32.6,0.00178675417365534,0.987856020551588,"Threshold (troughs)"
32.8,0.00175167496447195,0.98813797532841,"Threshold (troughs)"
33,0.00171879734160945,0.988396358491575,"Threshold (troughs)"
33.2,0.00168790090865519,0.988634098689404,"Threshold (troughs)"
33.4,0.00165883735765228,0.988853337624994,"Threshold (troughs)"
33.6,0.00163146128188805,0.989056020825291,"Threshold (troughs)"
33.8,0.00160560198482962,0.989244125178779,"Threshold (troughs)"
34,0.00158118064479633,0.989418831990458,"Threshold (troughs)"
34.2,0.00155813647900226,0.989581111089524,"Threshold (troughs)"
34.4,0.00153638128385435,0.989732052307534,"Threshold (troughs)"
34.6,0.00151590124191083,0.989872167962264,"Threshold (troughs)"
34.8,0.00149670557095323,0.9900017776408,"Threshold (troughs)"
35,0.00147876545214527,0.990121424869707,"Threshold (troughs)"
35.2,0.00146210081713429,0.990231295142854,"Threshold (troughs)"
35.4,0.00144677216766302,0.990331288489614,"Threshold (troughs)"
35.6,0.00143280005598282,0.990421549415314,"Threshold (troughs)"
35.8,0.00142022212996855,0.990502089788878,"Threshold (troughs)"
36,0.00140914960372684,0.990572435274926,"Threshold (troughs)"
36.2,0.00139966694549068,0.990632269688711,"Threshold (troughs)"
36.4,0.00139183012665643,0.99068143504178,"Threshold (troughs)"
36.6,0.0013858158575978,0.990718992947636,"Threshold (troughs)"
36.8,0.00138181307540628,0.990743906367721,"Threshold (troughs)"
37,0.00137991376809151,0.990755704518283,"Threshold (troughs)"
