"t","total","selected","juvenile","knife_edge_size","fish_level"
43.6,0.165443435236236,0.000139243986158435,0.165304191250078,5,30
43.8,0.13911438843889,0.000156008221341755,0.138958380217548,5,30
44,0.0691559284364938,0.000471770166976666,0.0686841582695172,5,30
20,0.431021786219296,0.00714306441787082,0.423878721801426,5,100
20.2,0.395638347173025,1.00484175791731e-09,0.395638346168183,5,100
20.4,0.378636435860276,9.28026267569523e-10,0.37863643493225,5,100
20.6,0.359292018971772,8.82980218308808e-10,0.359292018088792,5,100
20.8,0.33692716665544,9.37487869480842e-10,0.336927165717952,5,100
21,0.309869057973593,1.23742024183971e-09,0.309869056736173,5,100
21.2,0.273202894664081,2.54426695594222e-09,0.273202892119814,5,100
21.4,0.210448653900625,1.3987698827501e-08,0.210448639912926,5,100
21.6,0.0791273235797779,6.68148302319761e-07,0.0791266554314756,5,100
21.8,0.000732264647625004,2.40215238609722e-06,0.000729862495238907,5,100
22,0.000410813775798698,1.79859839540199e-09,0.000410811977200303,5,100
22.2,0.00230595245293023,2.32405279200059e-08,0.00230592921240231,5,100
22.4,0.00547529557780101,5.47248102115557e-07,0.00547474832969889,5,100
22.6,0.00265256071711302,1.16305387759181e-06,0.00265139766323542,5,100
22.8,0.000258929760090209,2.20750507337227e-07,0.000258709009582872,5,100
23,0.000455894995245292,1.26082931138939e-08,0.000455882386952178,5,100
23.2,0.00117832338663355,1.02953547997245e-07,0.00117822043308555,5,100
23.4,0.00108404067584476,2.80622012908391e-07,0.00108376005383185,5,100
23.6,0.000310500736531606,1.67644584627502e-07,0.000310333091946979,5,100
23.8,0.000124053030800639,2.61773666122642e-08,0.000124026853434027,5,100
24,0.000277059523856942,2.28791217783217e-08,0.000277036644735164,5,100
24.2,0.000341887628924916,6.59923232286831e-08,0.000341821636601687,5,100
24.4,0.000176803919311851,6.48969585102344e-08,0.000176739022353341,5,100
24.6,5.80855458361194e-05,2.26461342859483e-08,5.80628997018335e-05,5,100
24.8,6.95891340583951e-05,7.69970093650123e-09,6.95814343574586e-05,5,100
25,9.88795223182285e-05,1.57575936651975e-08,9.88637647245633e-05,5,100
25.2,7.27373767808681e-05,2.0392612760526e-08,7.27169841681076e-05,5,100
25.4,3.05462816034215e-05,1.1547603591597e-08,3.05347339998299e-05,5,100
25.6,2.0504140891508e-05,3.98328422702045e-09,2.05001576072809e-05,5,100
25.8,2.76521254367036e-05,4.05680359269302e-09,2.76480686331109e-05,5,100
26,2.55142730060748e-05,5.86372631099955e-09,2.55084092797638e-05,5,100
26.2,1.40134448221957e-05,4.55897375107391e-09,1.40088858484446e-05,5,100
26.4,7.46329535312537e-06,2.04301752523709e-09,7.46125233560013e-06,5,100
26.6,7.86835219720389e-06,1.2598706866247e-09,7.86709232651726e-06,5,100
26.8,8.19947728281549e-06,1.63702583169406e-09,8.1978402569838e-06,5,100
27,5.60579953622051e-06,1.5655049735464e-09,5.60423403124697e-06,5,100
27.2,3.02567664864038e-06,9.05972435546136e-10,3.02477067620484e-06,5,100
27.4,2.41385172116552e-06,4.76557832157781e-10,2.41337516333336e-06,5,100
27.6,2.52661073088899e-06,4.70999397652728e-10,2.52613973149133e-06,5,100
27.8,2.02922223577428e-06,4.97029703146274e-10,2.02872520607114e-06,5,100
28,1.21985345243576e-06,3.53570660908202e-10,1.21949988177485e-06,5,100
28.2,8.18857822632975e-07,1.94495378302996e-10,8.18663327254672e-07,5,100
28.4,7.77387318312347e-07,1.47674135134422e-10,7.77239644177213e-07,5,100
28.6,6.87394787944515e-07,1.52551197847136e-10,6.87242236746668e-07,5,100
28.8,4.67482771285554e-07,1.25850016995995e-10,4.67356921268558e-07,5,100
29,2.98436134322569e-07,7.77109323912722e-11,2.98358423390178e-07,5,100
29.2,2.47266002700597e-07,5.1099386858478e-11,2.47214903313738e-07,5,100
29.4,2.24444727625671e-07,4.71430709940094e-11,2.24397584554677e-07,5,100
29.6,1.69564503141408e-07,4.21899081149411e-11,1.69522313233293e-07,5,100
29.8,1.11241260326257e-07,2.94186004525826e-11,1.11211841725804e-07,5,100
30,8.26876440000475e-08,1.87943954837467e-11,8.26688496045637e-08,5,100
30.2,7.25715436146473e-08,1.51480948365372e-11,7.25563955198108e-08,5,100
30.4,5.88512644463493e-08,1.37145753297858e-11,5.88375498710195e-08,5,100
30.6,4.09757192540393e-08,1.05570057712386e-11,4.0965162248268e-08,5,100
30.8,2.88717824619493e-08,7.00376402564561e-12,2.88647786979237e-08,5,100
31,2.37530644275222e-08,5.12014024220464e-12,2.374794428728e-08,5,100
31.2,1.98561554745999e-08,4.43845361998885e-12,1.98517170209799e-08,5,100
31.4,1.47108924517128e-08,3.63638324879198e-12,1.4707256068464e-08,5,100
31.6,1.03097899963543e-08,2.5672799496054e-12,1.03072227164047e-08,5,100
31.8,7.96642720066274e-09,1.80014217171589e-12,7.96462705849103e-09,5,100
32,6.62057452657839e-09,1.45940349947397e-12,6.61911512307891e-09,5,100
32.2,5.14601373488681e-09,1.22200271272558e-12,5.14479173217408e-09,5,100
32.4,3.69041423298334e-09,9.16284546777512e-13,3.68949794843657e-09,5,100
32.6,2.73857570155678e-09,6.44159243109622e-13,2.73793154231367e-09,5,100
32.8,2.21220253281642e-09,4.92254453292359e-13,2.21171027836313e-09,5,100
33,1.76540837751419e-09,4.07180104204547e-13,1.76500119740999e-09,5,100
33.2,1.30834815025005e-09,3.18951790054822e-13,1.30802919846e-09,5,100
33.4,9.57060316131539e-10,2.30279524449153e-13,9.5683003660709e-10,5,100
33.6,7.47306186654316e-10,1.69978081387392e-13,7.47136208572929e-10,5,100
33.8,5.99316520955843e-10,1.36298102113826e-13,5.99180222853729e-10,5,100
34,4.57576232667238e-10,1.09082142900413e-13,4.57467150524337e-10,5,100
34.2,3.36477419341997e-10,8.14113932727599e-14,3.36396007948725e-10,5,100
34.4,2.55846077485951e-10,5.95340332915532e-14,2.5578654345266e-10,5,100
34.6,2.03049122896797e-10,4.61756857081278e-14,2.03002947211089e-10,5,100
34.8,1.58100873371954e-10,3.69887832691713e-14,1.58063884588684e-10,5,100
35,1.18047233830704e-10,2.83905547541297e-14,1.1801884327595e-10,5,100
35.2,8.85320646443902e-11,2.0933621698115e-14,8.85111310226921e-11,5,100
35.4,6.90733301756269e-11,1.58509944087405e-14,6.90574791812181e-11,5,100
35.6,5.41963832686661e-11,1.25373671912636e-14,5.41838459014748e-11,5,100
35.8,4.1157070684054e-11,9.7885147873933e-15,4.11472821692666e-11,5,100
36,3.08082839365068e-11,7.33604894643806e-15,3.08009478875604e-11,5,100
36.2,2.36565198465106e-11,5.49433588436715e-15,2.36510255106262e-11,5,100
36.4,1.85211017417166e-11,4.27065378074166e-15,1.85168310879359e-11,5,100
36.6,1.42509088198513e-11,3.35181617032723e-15,1.42475570036809e-11,5,100
36.8,1.07296263177669e-11,2.55381033251327e-15,1.07270725074344e-11,5,100
37,8.15392241527434e-12,1.91305364194196e-15,8.15200936163239e-12,5,100
37.2,6.33470222416359e-12,1.4648226194566e-15,6.33323740154413e-12,5,100
37.4,4.90835235582796e-12,1.14531158260875e-15,4.90720704424535e-12,5,100
37.6,3.7280706995312e-12,8.83091869118377e-16,3.72718760766208e-12,5,100
37.8,2.82231845229822e-12,6.66067145926656e-16,2.8216523851523e-12,5,100
38,2.17328508392002e-12,5.05470039370613e-16,2.17277961388065e-12,5,100
38.2,1.6857941997076e-12,3.91932016385868e-16,1.68540226769122e-12,5,100
38.4,1.29074953636251e-12,3.03901940938649e-16,1.29044563442157e-12,5,100
38.6,9.78422475589882e-13,2.31262680801311e-16,9.7819121290908e-13,5,100
38.8,7.48251882362405e-13,1.75057810114247e-16,7.48076824552291e-13,5,100
39,5.78728198491683e-13,1.3456683456153e-16,5.78593631657122e-13,5,100
39.2,4.45440138740874e-13,1.04345870506507e-16,4.45335792870368e-13,5,100
39.4,3.39019768575908e-13,8.00074046297504e-17,3.38939761171279e-13,5,100
39.6,2.5833582202489e-13,6.06906987010726e-17,2.58275131326189e-13,5,100
39.8,1.98904453791336e-13,4.63631039057954e-17,1.98858090687431e-13,5,100
40,1.53396982205691e-13,3.58264905182682e-17,1.53361155715173e-13,5,100
40.2,1.17278356124681e-13,2.75948596798175e-17,1.17250761265001e-13,5,100
40.4,8.93215248195837e-14,2.1023116815988e-17,8.93005017027677e-14,5,100
40.6,6.84859434553433e-14,1.60140128334479e-17,6.84699294425098e-14,5,100
40.8,5.27832123364356e-14,1.23177603114408e-17,5.27708945761242e-14,5,100
41,4.04964965745516e-14,9.5001520040285e-18,4.04869964225475e-14,5,100
41.2,3.08902164174169e-14,7.26967725198893e-18,3.08829467401649e-14,5,100
41.4,2.36204769747174e-14,5.53778192252373e-18,2.36149391927949e-14,5,100
41.6,1.81669957549037e-14,4.24287947472254e-18,1.8162752875429e-14,5,100
41.8,1.39637801114302e-14,3.26887345366368e-18,1.39605112379765e-14,5,100
42,1.06762682949595e-14,2.50934226388396e-18,1.06737589526956e-14,5,100
42.2,8.15553262857066e-15,1.91499665695443e-18,8.15361763191371e-15,5,100
42.4,6.25792200414691e-15,1.46378506095392e-18,6.25645821908596e-15,5,100
42.6,4.81133175494304e-15,1.12524709739317e-18,4.81020650784565e-15,5,100
42.8,3.68646490310543e-15,8.65064272001739e-19,3.68559983883343e-15,5,100
43,2.81704370997139e-15,6.61735228627773e-19,2.81638197474276e-15,5,100
43.2,2.15767378673549e-15,5.05481598219714e-19,2.15716830513727e-15,5,100
43.4,1.65759829956706e-15,3.87690125915422e-19,1.65721060944114e-15,5,100
43.6,1.27182175725162e-15,2.98042237291141e-19,1.27152371501433e-15,5,100
43.8,9.72916871894591e-16,2.28447511871983e-19,9.72688424382719e-16,5,100
44,7.44489355308767e-16,1.74603028362918e-19,7.44314752280404e-16,5,100
20,0.431021786219296,0.00714306441787082,0.423878721801426,1,0
20.2,0.414734019128812,0.00679990885102853,0.407934110277784,1,0
20.4,0.397401853714709,0.00652083994178047,0.390881013772928,1,0
20.6,0.378969210982218,0.00632900251348855,0.372640208468729,1,0
20.8,0.35933923576998,0.00626222523199211,0.353077010537987,1,0
21,0.338354776473743,0.00639315388941096,0.331961622584332,1,0
21.2,0.315763735977663,0.00688223861020817,0.308881497367455,1,0
21.4,0.291155715518995,0.00813793214602812,0.283017783372967,1,0
21.6,0.26383742321778,0.0113759122114088,0.252461511006371,1,0
21.8,0.232565420689864,0.0206659296062633,0.211899491083601,1,0
22,0.195083733660047,0.0474819931981956,0.147601740461851,1,0
22.2,0.149142920111288,0.0922279179799478,0.05691500213134,1,0
22.4,0.103585816788925,0.0884234378513458,0.0151623789375794,1,0
22.6,0.100313378603557,0.0476925672271305,0.0526208113764266,1,0
22.8,0.196732071753644,0.0218175031517793,0.174914568601864,1,0
23,0.322459017757047,0.0134139490308986,0.309045068726149,1,0
23.2,0.401119033895543,0.012021305809743,0.389097728085801,1,0
23.4,0.45157881122006,0.0123147954494907,0.43926401577057,1,0
23.6,0.485341558109096,0.0127923474110061,0.47254921069809,1,0
23.8,0.508119631855249,0.0130252282633131,0.495094403591936,1,0
24,0.523499434217452,0.0130075007613638,0.510491933456088,1,0
24.2,0.533613619749128,0.0128230336719302,0.520790586077197,1,0
24.4,0.539726559916101,0.0125424092970206,0.52718415061908,1,0
24.6,0.542635749976226,0.0122087937222568,0.530426956253969,1,0
24.8,0.542894415090762,0.0118448915745246,0.531049523516237,1,0
25,0.540912458219724,0.0114612862064824,0.529451172013241,1,0
25.2,0.537000873782617,0.0110622972651027,0.525938576517514,1,0
25.4,0.531397905774906,0.0106495202553741,0.520748385519532,1,0
25.6,0.524289479562313,0.0102238568545536,0.514065622707759,1,0
25.8,0.515821939409858,0.00978671611621927,0.506035223293639,1,0
26,0.506113388872793,0.00934074790766839,0.496772640965125,1,0
26.2,0.495256979232402,0.00889032968139698,0.486366649551005,1,0
26.4,0.483325645281487,0.00844172741375682,0.47488391786773,1,0
26.6,0.470373758528267,0.00800305540330457,0.462370703124963,1,0
26.8,0.456436643111489,0.00758384307238435,0.448852800039104,1,0
27,0.441532955903039,0.00719467396314286,0.434338281939896,1,0
27.2,0.425662755676881,0.00684694954329003,0.418815806133591,1,0
27.4,0.408806799685548,0.00655354832074759,0.4022532513648,1,0
27.6,0.390922437225423,0.00633104826127528,0.384591388964148,1,0
27.8,0.371935520519825,0.00620498514936847,0.365730535370456,1,0
28,0.351726192109135,0.00622174662933428,0.345504445479801,1,0
28.2,0.330103736182886,0.00647731329931663,0.323626422883569,1,0
28.4,0.306762570162067,0.00719636948225866,0.299566200679808,1,0
28.6,0.281201008067107,0.00898568833553446,0.272215319731572,1,0
28.8,0.252556060462342,0.0137550997042409,0.238800960758101,1,0
29,0.219251049816116,0.0278693841201448,0.191381665695971,1,0
29.2,0.178644544389712,0.0644970456312952,0.114147498758416,1,0
29.4,0.130467440849983,0.0998713005174443,0.0305961403325389,1,0
29.6,0.0937230936241119,0.0728464241093535,0.0208766695147584,1,0
29.8,0.124616977257445,0.0354782627673507,0.0891387144900939,1,0
30,0.248827811860333,0.0170945754499104,0.231733236410423,1,0
30.2,0.357053285366393,0.0125025848060989,0.344550700560294,1,0
30.4,0.422734218979418,0.012046713032405,0.410687505947013,1,0
30.6,0.46601179211289,0.0125115917755522,0.453500200337338,1,0
30.8,0.495068845706751,0.0129138489372396,0.482154996769512,1,0
31,0.514713997690805,0.0130439222466474,0.501670075444158,1,0
31.2,0.52790615848877,0.0129533001961636,0.514952858292607,1,0
31.4,0.536388789439481,0.0127258241946152,0.523662965244866,1,0
31.6,0.541212528055526,0.0124214836705299,0.528791044384996,1,0
31.8,0.543063997706949,0.0120746422553947,0.530989355451555,1,0
32,0.542434404177826,0.0117025600214833,0.530731844156342,1,0
32.2,0.539692226668858,0.0113129064993666,0.528379320169491,1,0
32.4,0.535118316596724,0.0109086532520179,0.524209663344706,1,0
32.6,0.528928769044091,0.0104909537137755,0.518437815330316,1,0
32.8,0.521293373601521,0.0100607844643359,0.511232589137185,1,0
33,0.512346876587014,0.00961996114548915,0.502726915441524,1,0
33.2,0.50219695629768,0.00917172862296394,0.493025227674717,1,0
33.4,0.490929756703516,0.00872118596861232,0.482208570734904,1,0
33.6,0.478610004644575,0.00827530227004523,0.47033470237453,1,0
33.8,0.465285460509761,0.00784278737482282,0.457442673134938,1,0
34,0.450985016885196,0.00743360877316994,0.443551408112026,1,0
34.2,0.435720235291563,0.00705862950297543,0.428661605788588,1,0
34.4,0.419484456172242,0.00672967416479981,0.412754782007442,1,0
34.6,0.402250110352719,0.00646060770243562,0.395789502650283,1,0
34.8,0.383964014672447,0.00627048873703612,0.377693525935411,1,0
35,0.3645371240332,0.00619069042370488,0.358346433609495,1,0
35.2,0.343826781445604,0.00628122478545823,0.337545556660145,1,0
35.4,0.321605909491219,0.00667199377045125,0.314933915720768,1,0
35.6,0.297508157623699,0.00768283960938475,0.289825318014315,1,0
35.8,0.270923316882241,0.0102295731983821,0.260693743683859,1,0
36,0.240776859980418,0.0173247468533906,0.223452113127028,1,0
36.2,0.205094412049925,0.0383584129335006,0.166735999116424,1,0
36.4,0.16119800173289,0.0823645687805672,0.078833432952323,1,0
36.6,0.113243763293458,0.0960631913317652,0.0171805719616927,1,0
36.8,0.0933645558992031,0.0570933537644623,0.0362712021347408,1,0
37,0.164399735746378,0.0263101934381171,0.138089542308261,1,0
37.2,0.295752617271013,0.0144427630988655,0.281309854172147,1,0
37.4,0.385086060684218,0.0121081040537871,0.372977956630431,1,0
37.6,0.440968626887947,0.0121896630813101,0.428778963806637,1,0
37.8,0.478227316525511,0.012690735114513,0.465536581410998,1,0
38,0.503317805916008,0.0129936738390178,0.49032413207699,1,0
38.2,0.520284442762457,0.0130310923543101,0.507253350408147,1,0
38.4,0.531559497651494,0.0128804762123438,0.51867902143915,1,0
38.6,0.538576927528837,0.0126187969747344,0.525958130554103,1,0
38.8,0.542222669718265,0.0122956662273404,0.529927003490925,1,0
39,0.54309726498499,0.0119380245650079,0.531159240419982,1,0
39.2,0.541640564250132,0.0115588136590765,0.530081750591055,1,0
39.4,0.538185067361489,0.011163502428824,0.527021564932665,1,0
39.6,0.532985033981187,0.0107541268829552,0.522230907098231,1,0
39.8,0.526237643201894,0.0103316274242809,0.515906015777613,1,0
40,0.518097988002547,0.00989719850823133,0.508200789494316,1,0
40.2,0.508690797262255,0.00945313438458238,0.499237662877672,1,0
40.4,0.498114366701414,0.00900334109887955,0.489111025602535,1,0
40.6,0.486447271039201,0.00855362046225341,0.477893650576947,1,0
40.8,0.473747732689518,0.00811164014063497,0.465636092548883,1,0
41,0.460055960472795,0.00768661625608835,0.452369344216707,1,0
41.2,0.445394924334754,0.00728890660237001,0.438106017732384,1,0
41.4,0.42976916207368,0.00692966832813658,0.422839493745543,1,0
41.6,0.413164743983616,0.00662128086486515,0.40654346311875,1,0
41.8,0.395545372592735,0.0063790366050567,0.389166335987679,1,0
42,0.376845876209266,0.00622543250328975,0.370620443705976,1,0
42.2,0.356959838874931,0.00619982782944031,0.350760011045491,1,0
42.4,0.335717650515214,0.00638118743856642,0.329336463076647,1,0
42.6,0.312848467204766,0.00694847753841759,0.305899989666348,1,0
42.8,0.287911181432423,0.00836679712209874,0.279544384310325,1,0
43,0.260157730036169,0.0120474809560986,0.24811024908007,1,0
43.2,0.228239199022871,0.0227322974809833,0.205506901541888,1,0
43.4,0.189752441233687,0.0528007167954466,0.13695172443824,1,0
43.6,0.14288975968987,0.095985459352448,0.046904300337422,1,0
43.8,0.0994883520556822,0.0835332366053848,0.0159551154502975,1,0
44,0.106509915701223,0.0433001509016942,0.0632097647995289,1,0
20,0.431021786219296,0.00714306441787082,0.423878721801426,1,10
20.2,0.0674566826549017,0.00121740491303344,0.0662392777418683,1,10
20.4,0.0188238406162862,0.00243095281660333,0.0163928877996829,1,10
20.6,0.0120531591811928,0.00250307623851618,0.00955008294267657,1,10
20.8,0.0494619598177164,0.000243179323138271,0.0492187804945782,1,10
21,0.131974150051235,0.000281172646330692,0.131692977404905,1,10
21.2,0.178507058283063,0.000338185631187134,0.178168872651876,1,10
21.4,0.160794239146013,0.000249037942344152,0.160545201203668,1,10
21.6,0.0984391119608973,0.000257298306493725,0.0981818136544036,1,10
21.8,0.0385229401683427,0.00103916425954281,0.0374837759087999,1,10
22,0.0124883459015131,0.00391084541829736,0.00857750048321575,1,10
22.2,0.0191592032294023,0.00122757647652723,0.0179316267528751,1,10
22.4,0.0847815814214884,0.000182674299923512,0.0845989071215649,1,10
22.6,0.165381017883778,0.000201679329629949,0.165179338554148,1,10
22.8,0.182857419212707,0.000238260918477051,0.18261915829423,1,10
23,0.150355215556067,0.000210823701245756,0.150144391854821,1,10
23.2,0.0811761014966022,0.000281934699406885,0.0808941667971953,1,10
23.4,0.0293123444391196,0.00166357269586054,0.027648771743259,1,10
23.6,0.0100869568888645,0.00365399193802759,0.00643296495083696,1,10
23.8,0.0281620413334348,0.000711613457122732,0.0274504278763121,1,10
24,0.107690165235676,0.000144154421944905,0.107546010813731,1,10
24.2,0.176286175876275,0.000210462707673426,0.176075713168602,1,10
24.4,0.180348817896248,0.000226342878587603,0.18012247501766,1,10
24.6,0.137557833703726,0.000202478561524609,0.137355355142201,1,10
24.8,0.0661176588125054,0.000355354722520671,0.0657623040899847,1,10
25,0.0226267172096621,0.00249159029334606,0.0201351269163161,1,10
25.2,0.00985052406093418,0.00297045576282694,0.00688006829810724,1,10
25.4,0.0404325397378451,0.000429395275447327,0.0400031444623978,1,10
25.6,0.128192640796646,0.000144061774364647,0.128048579022281,1,10
25.8,0.182231774553493,0.000220365429496663,0.182011409123996,1,10
26,0.174976042368029,0.000218373342896835,0.174757669025132,1,10
26.2,0.122813278152372,0.000204786466636913,0.122608491685735,1,10
26.4,0.0532854783888292,0.000504502452892097,0.0527809759359371,1,10
26.6,0.0174225711540588,0.00332399844573883,0.0140985727083199,1,10
26.8,0.0116037028157506,0.00217550524679998,0.00942819756895064,1,10
27,0.0561169233342399,0.000270187904600015,0.0558467354296399,1,10
27.2,0.146036552741022,0.000158383491445716,0.145878169249576,1,10
27.4,0.184966338856539,0.000226899270181755,0.184739439586357,1,10
27.6,0.16741227203833,0.000211279247625654,0.167200992790705,1,10
27.8,0.106874415120237,0.000217024257767516,0.10665739086247,1,10
28,0.0425741428845074,0.000780732224166297,0.0417934106603411,1,10
28.2,0.0134860158210099,0.00386170341743104,0.0096243124035789,1,10
28.4,0.0156411041875858,0.00146955364053737,0.0141715505470485,1,10
28.6,0.0747439547634876,0.000185705133180091,0.0745582496303075,1,10
28.8,0.16060139167755,0.000177826050464944,0.160423565627085,1,10
29,0.185113020492587,0.000228825400699708,0.184884195091887,1,10
29.2,0.15774438416593,0.000205163480148341,0.157539220685782,1,10
29.4,0.0906200392812509,0.000244231475982956,0.090375807805268,1,10
29.6,0.0337342848009085,0.00125394530106164,0.0324803394998469,1,10
29.8,0.0108619987998489,0.00388832859597601,0.00697367020387293,1,10
30,0.0224142093132655,0.000937589315593619,0.0214766199976719,1,10
30.2,0.0951940197125094,0.00014795350290014,0.0950460662096092,1,10
30.4,0.171612754404123,0.000196943277109126,0.171415811127014,1,10
30.6,0.182985964952969,0.000226762442857082,0.182759202510112,1,10
30.8,0.145998292301519,0.000201249007320342,0.145797043294198,1,10
31,0.075067211089092,0.000297448808828031,0.074769762280264,1,10
31.2,0.0264627454354108,0.00196065943609503,0.0245020859993157,1,10
31.4,0.00970429632823057,0.0034209258359475,0.00628337049228306,1,10
31.6,0.0323880945041794,0.000579642014871293,0.0318084524893081,1,10
31.8,0.115885465165971,0.000139258941997933,0.115746206223974,1,10
32,0.179175511377059,0.000212486858692896,0.178963024518366,1,10
32.2,0.178748621472424,0.000221863745740535,0.178526757726683,1,10
32.4,0.1323092629725,0.00020127297219842,0.132107990000302,1,10
32.6,0.0610796308340495,0.00039842151916442,0.0606812093148851,1,10
32.8,0.0205280502947625,0.00281542981308252,0.0177126204816799,1,10
33,0.010244198899502,0.00267416705444788,0.00757003184505417,1,10
33.2,0.0458528567443176,0.000358392280881547,0.0454944644634361,1,10
33.4,0.135183933055779,0.000147827027762492,0.135036106028017,1,10
33.6,0.183614384555797,0.000222934276181022,0.183391450279616,1,10
33.8,0.172458269875224,0.000215433709090487,0.172242836166134,1,10
34,0.117043931519978,0.000207754855663733,0.116836176664314,1,10
34.2,0.049099035798182,0.000587522339078072,0.048511513459104,1,10
34.4,0.0158227552686281,0.00357200104777656,0.0122507542208515,1,10
34.6,0.0127998532345419,0.00189792191268128,0.0109019313218607,1,10
34.8,0.0626801180440764,0.000232013498587454,0.0624481045454889,1,10
35,0.151813079649098,0.000165189778652662,0.151647889870446,1,10
35.2,0.18530889937265,0.000228055403018509,0.185080843969631,1,10
35.4,0.16410484017478,0.000208810272378348,0.163896029902401,1,10
35.6,0.100880160889036,0.000224815166636919,0.100655345722399,1,10
35.8,0.0391211744149401,0.000928299251692503,0.0381928751632476,1,10
36,0.0123613718824499,0.00393567201864022,0.00842569986380964,1,10
36.2,0.0177872950795168,0.00125229386420229,0.0165350012153145,1,10
36.4,0.0821302233928051,0.000167467231131103,0.081962756161674,1,10
36.6,0.165066926093001,0.000185086737581893,0.164881839355419,1,10
36.8,0.184585556377164,0.000228460459596498,0.184357095917568,1,10
37,0.153664878896174,0.000203377216789517,0.153461501679384,1,10
37.2,0.0847680448322505,0.000259911168714453,0.084508133663536,1,10
37.4,0.0308932084957148,0.00148758142290038,0.0294056270728145,1,10
37.6,0.010255212713576,0.00376534855024635,0.00648986416332968,1,10
37.8,0.0256872120578249,0.000787360841511897,0.024899851216313,1,10
38,0.102863173688858,0.000142093010904821,0.102721080677953,1,10
38.2,0.174779972846401,0.000203182470965802,0.174576790375435,1,10
38.4,0.181668886506783,0.000225220489229944,0.181443666017554,1,10
38.6,0.141178740618767,0.000200686785145401,0.140978053833622,1,10
38.8,0.069709156231671,0.000327366872106167,0.0693817893595648,1,10
39,0.0241341991104616,0.00226761538098508,0.0218665837294765,1,10
39.2,0.00969063506537662,0.00316465934791703,0.00652597571745959,1,10
39.4,0.0369272739964124,0.000484746795743707,0.0364425272006686,1,10
39.6,0.123220414092245,0.000140904718678015,0.123079509373567,1,10
39.8,0.181150142657758,0.000216954269363337,0.180933188388395,1,10
40,0.176674499222143,0.000219606925170353,0.176454892296973,1,10
40.2,0.126852080573725,0.00020273318355245,0.126649347390172,1,10
40.4,0.056434239684979,0.000454796923605933,0.0559794427613731,1,10
40.6,0.018657120900717,0.0031215996891802,0.0155355212115368,1,10
40.8,0.0109293885929816,0.00238117057198576,0.00854821802099586,1,10
41,0.0516726191871166,0.000302897468489209,0.0513697217186274,1,10
41.2,0.14165753653797,0.000153561582322294,0.141503974955647,1,10
41.4,0.18453712079682,0.000225417206826582,0.184311703589993,1,10
41.6,0.169628977044759,0.000212949683116942,0.169416027361642,1,10
41.8,0.111160666645357,0.000212499121026403,0.110948167524331,1,10
42,0.0452089753620609,0.000691235525184948,0.0445177398368759,1,10
42.2,0.0144016604174674,0.00376400422402783,0.0106376561934396,1,10
42.4,0.0143257477964314,0.00164067353588285,0.0126850742605486,1,10
42.6,0.0695848882500094,0.000202504055078543,0.0693823841949308,1,10
42.8,0.157096555552449,0.000172479900606999,0.156924075651842,1,10
43,0.185309719258257,0.000228702423547525,0.185081016834709,1,10
43.2,0.160509815379598,0.000206598042715716,0.160303217336883,1,10
43.4,0.0948961079932353,0.000235060421456692,0.0946610475717786,1,10
43.6,0.0359092014910699,0.001106003375952,0.0348031981151179,1,10
43.8,0.0114212535212015,0.00393463300536281,0.00748662051583872,1,10
44,0.0203271920430257,0.00106040941062297,0.0192667826324027,1,10
20,0.431021786219296,0.00714306441787082,0.423878721801426,1,30
20.2,0.00194824590793946,3.94351517235459e-05,0.00190881075621592,1,30
20.4,0.00286182596873997,4.58315158662771e-06,0.00285724281715335,1,30
20.6,0.0109264099086146,3.652332175111e-08,0.0109263733852928,1,30
20.8,0.00430040895174818,1.46269907266504e-06,0.00429894625267551,1,30
21,0.000468783933729603,2.53419473868153e-06,0.000466249738990921,1,30
21.2,6.12233013195206e-05,4.42584635710259e-07,6.07807166838103e-05,1,30
21.4,0.000154734530014665,3.29813488281296e-08,0.000154701548665837,1,30
21.6,0.00014482153222158,2.38120684542206e-08,0.000144797720153125,1,30
21.8,3.74783909345375e-05,5.54138862188626e-08,3.74229770483186e-05,1,30
22,4.84807993386605e-06,2.56201343440021e-08,4.82245979952205e-06,1,30
22.2,3.09137518601344e-06,3.99069454679168e-09,3.08738449146665e-06,1,30
22.4,3.69813264681674e-06,6.99950704608988e-10,3.69743269611213e-06,1,30
22.6,1.72608588312687e-06,1.12132354989412e-09,1.72496455957698e-06,1,30
22.8,3.64049463656092e-07,8.72028218122761e-10,3.63177435437969e-07,1,30
23,9.16803549538663e-08,2.56919547688318e-10,9.1423435406178e-08,1,30
23.2,8.73113510399867e-08,4.32263923971272e-11,8.72681246475896e-08,1,30
23.4,5.79952551096913e-08,2.46334025096342e-11,5.79706217071817e-08,1,30
23.6,1.91427619331064e-08,2.37036260016738e-11,1.91190583071048e-08,1,30
23.8,4.35284087984722e-09,1.09755309386435e-11,4.34186534890858e-09,1,30
24,2.21106172747777e-09,2.67108127946834e-12,2.2083906461983e-09,1,30
24.2,1.66770409863432e-09,7.58797533050582e-13,1.66694530110126e-09,1,30
24.4,7.66923984688897e-10,5.97851206131644e-13,7.66326133482765e-10,1,30
24.6,2.18849611991995e-10,3.69303108858903e-13,2.18480308883136e-10,1,30
24.8,7.14000822564825e-11,1.28293251295304e-13,7.12717890051872e-11,1,30
25,4.56865468919497e-11,3.33180905330377e-14,4.56532288014166e-11,1,30
25.2,2.58668949977722e-11,1.6136834406774e-14,2.58507581633654e-11,1,30
