"t","total","selected","juvenile","fish_level"
32.6,7.9841737806544e-12,2.11799813859902e-20,7.98417375947442e-12,10
32.8,7.69360753251471e-12,1.9893910663581e-20,7.6936075126208e-12,10
33,7.41382025943129e-12,1.86912326988065e-20,7.41382024074006e-12,10
33.2,7.14440338836105e-12,1.75661976854649e-20,7.14440337079485e-12,10
33.4,6.88496420860058e-12,1.65134758216561e-20,6.88496419208711e-12,10
33.6,6.63512523954414e-12,1.55281249089635e-20,6.63512522401601e-12,10
33.8,6.3945236243712e-12,1.46055605840317e-20,6.39452360976564e-12,10
34,6.16281054856685e-12,1.37415289578629e-20,6.16281053482532e-12,10
34.2,5.9396506822263e-12,1.29320814582516e-20,5.93965066929422e-12,10
34.4,5.72472164514051e-12,1.21735516890021e-20,5.72472163296696e-12,10
34.6,5.5177134937038e-12,1.14625341360907e-20,5.51771348224127e-12,10
34.8,5.31832822872572e-12,1.0795864565928e-20,5.31832821792985e-12,10
35,5.12627932326976e-12,1.01706019744831e-20,5.12627931309916e-12,10
35.2,4.9412912696791e-12,9.58401195838442e-21,4.94129126009509e-12,10
35.4,4.76309914498624e-12,9.03355139033975e-21,4.76309913595269e-12,10
35.6,4.59144819393792e-12,8.51685429142026e-21,4.59144818542107e-12,10
35.8,4.42609342890007e-12,8.03171880202984e-21,4.42609342086836e-12,10
36,4.26679924593901e-12,7.57609516182104e-21,4.26679923836291e-12,10
36.2,4.11333905640547e-12,7.14807461650048e-21,4.1133390492574e-12,10
36.4,3.96549493337717e-12,6.74587917645933e-21,3.96549492663129e-12,10
36.6,3.82305727234278e-12,6.36785215853448e-21,3.82305726597493e-12,10
36.8,3.68582446553718e-12,6.01244944801159e-21,3.68582445952473e-12,10
37,3.55360258936261e-12,5.67823142327221e-21,3.55360258368438e-12,10
37.2,3.42620510435479e-12,5.36385549031383e-21,3.42620509899094e-12,10
37.4,3.30345256717597e-12,5.06806917877512e-21,3.3034525621079e-12,10
37.6,3.18517235413899e-12,4.78970375511742e-21,3.18517234934928e-12,10
37.8,3.07119839578752e-12,4.52766831228394e-21,3.07119839125986e-12,10
38,2.96137092207779e-12,4.28094429851017e-21,2.96137091779685e-12,10
38.2,2.85553621772627e-12,4.04858045102268e-21,2.85553621367769e-12,10
38.4,2.7535463873065e-12,3.82968810316418e-21,2.75354638347681e-12,10
38.6,2.65525912969546e-12,3.62343683604395e-21,2.65525912607202e-12,10
38.8,2.56053752148715e-12,3.42905044815593e-21,2.5605375180581e-12,10
39,2.46924980900682e-12,3.24580321855165e-21,2.46924980576102e-12,10
39.2,2.38126920857494e-12,3.0730164411186e-21,2.38126920550192e-12,10
39.4,2.29647371468466e-12,2.91005520931312e-21,2.2964737117746e-12,10
39.6,2.21474591577057e-12,2.75632543234484e-21,2.21474591301424e-12,10
39.8,2.13597281726019e-12,2.61127106531999e-21,2.13597281464891e-12,10
40,2.0600456716124e-12,2.47437153723575e-21,2.06004566913803e-12,10
40.2,1.98685981505954e-12,2.34513936198829e-21,1.9868598127144e-12,10
40.4,1.91631451078148e-12,2.22311791872247e-21,1.91631450855837e-12,10
40.6,1.84831279825164e-12,2.10787938892108e-21,1.84831279614376e-12,10
40.8,1.78276134850537e-12,1.99902283861401e-21,1.78276134650635e-12,10
41,1.7195703250918e-12,1.89617243498965e-21,1.71957032319563e-12,10
41.2,1.65865325047996e-12,1.79897578752034e-21,1.65865324868099e-12,10
41.4,1.59992687769967e-12,1.7071024044753e-21,1.59992687599257e-12,10
41.6,1.54331106700653e-12,1.62024225639537e-21,1.54331106538628e-12,10
41.8,1.48872866736929e-12,1.53810443874816e-21,1.48872866583119e-12,10
42,1.43610540258622e-12,1.46041592657523e-21,1.43610540112581e-12,10
42.2,1.38536976184467e-12,1.38692041448847e-21,1.38536976045775e-12,10
42.4,1.33645289454633e-12,1.31737723587537e-21,1.33645289322895e-12,10
42.6,1.28928850922736e-12,1.25156035563541e-21,1.2892885079758e-12,10
42.8,1.24381277641003e-12,1.18925743119619e-21,1.24381277522078e-12,10
43,1.19996423522892e-12,1.13026893695059e-21,1.19996423409865e-12,10
43.2,1.15768370368134e-12,1.07440734761832e-21,1.15768370260693e-12,10
43.4,1.11691419235774e-12,1.02149637636935e-21,1.11691419133625e-12,10
43.6,1.07760082151375e-12,9.71370263854293e-22,1.07760082054238e-12,10
43.8,1.03969074135106e-12,9.23873114571314e-22,1.03969074042719e-12,10
44,1.00313305537999e-12,8.78858277261238e-22,1.00313305450113e-12,10
0,0.0123393149976886,0.00509146475862765,0.0072478502390609,20
1,0.065266774236009,0.00237076876721817,0.0628960054687909,20
2,0.0439402658805124,0.000305832769301429,0.0436344331112109,20
3,0.0329561009213695,4.9945610025085e-05,0.0329061553113444,20
4,0.0256246023923193,1.10444761314285e-05,0.0256135579161879,20
5,0.0202266724094332,3.03533075077127e-06,0.0202236370786825,20
6,0.016098038404821,9.76762649358749e-07,0.0160970616421716,20
7,0.0128814987292268,3.56073022214204e-07,0.0128811426562046,20
8,0.0103486326478962,1.43583828820747e-07,0.0103484890640674,20
9,0.00833997994341448,6.27286301461883e-08,0.00833991721478433,20
10,6.73885572245956e-10,2.92086993366683e-15,6.73882651376022e-10,20
10.2,6.45941475602208e-10,2.49920246187438e-15,6.45938976399746e-10,20
10.4,6.19211453323727e-10,2.14845550322468e-15,6.19209304868224e-10,20
10.6,5.93639244101586e-10,1.8549836893926e-15,5.93637389117897e-10,20
10.8,5.69171464281382e-10,1.60796552097418e-15,5.69169856315861e-10,20
11,5.45757437252984e-10,1.39871952234884e-15,5.45756038533462e-10,20
11.2,5.23349033749773e-10,1.22032023816394e-15,5.23347813429534e-10,20
11.4,5.01900523413289e-10,1.06730729877976e-15,5.0189945610599e-10,20
11.6,4.81368437120563e-10,9.35401610335347e-16,4.81367501718952e-10,20
11.8,4.61711439194675e-10,8.21234947745477e-16,4.61710617959728e-10,20
12,4.42890208574016e-10,7.22119573995374e-16,4.42889486454442e-10,20
12.2,4.24867328090082e-10,6.35871016377807e-16,4.24866692219066e-10,20
12.4,4.07607181105493e-10,5.60681192911389e-16,4.076066204243e-10,20
12.6,3.91075854861009e-10,4.950310256649e-16,3.91075359829983e-10,20
12.8,3.75241049963727e-10,4.37630560134816e-16,3.75240612333167e-10,20
13,3.6007199551756e-10,3.8737688377078e-16,3.60071608140676e-10,20
13.2,3.45539369453796e-10,3.43323161398226e-16,3.45539026130634e-10,20
13.4,3.31615223666516e-10,3.04654643534187e-16,3.31614919011872e-10,20
13.6,3.18272913597201e-10,2.7066924647085e-16,3.18272642927955e-10,20
13.8,3.05487031946799e-10,2.40761358041154e-16,3.05486791185441e-10,20
14,2.93233346222994e-10,2.14408105455135e-16,2.93233131814889e-10,20
14.2,2.8148873985639e-10,1.91157621630943e-16,2.81488548698768e-10,20
14.4,2.70231156642352e-10,1.70618994660085e-16,2.70230986023358e-10,20
14.6,2.59439548285765e-10,1.52453658941472e-16,2.59439395832106e-10,20
14.8,2.49093824844401e-10,1.36368027179101e-16,2.49093688476374e-10,20
15,2.391748078831e-10,1.22107189462031e-16,2.3917468577591e-10,20
15.2,2.29664186165859e-10,1.09449527323173e-16,2.29664076716331e-10,20
15.4,2.20544473726364e-10,9.82021099647914e-17,2.20544375524254e-10,20
15.6,2.11798970169644e-10,8.81967575013031e-17,2.11798881972887e-10,20
15.8,2.03411723068546e-10,7.92866721293289e-17,2.03411643781874e-10,20
16,1.95367492328727e-10,7.13435524858827e-17,1.95367420985174e-10,20
16.2,1.87651716404967e-10,6.42551190592005e-17,1.87651652149848e-10,20
16.4,1.80250480259888e-10,5.79229894297494e-17,1.80250422336898e-10,20
16.6,1.73150484963766e-10,5.22608514692688e-17,1.73150432702915e-10,20
16.8,1.66339018841041e-10,4.71928905787843e-17,1.6633897164815e-10,20
17,1.59803930075498e-10,4.26524337792364e-17,1.59803887423064e-10,20
17.2,1.53533600691944e-10,3.85807791519925e-17,1.53533562111164e-10,20
17.4,1.47516921837555e-10,3.4926183917809e-17,1.47516886911371e-10,20
17.6,1.41743270291047e-10,3.16429884801847e-17,1.41743238648059e-10,20
17.8,1.36202486132382e-10,2.86908571620222e-17,1.36202457441524e-10,20
18,1.30884851509927e-10,2.60341192348176e-17,1.30884825475808e-10,20
18.2,1.25781070445945e-10,2.36411962630645e-17,1.25781046804749e-10,20
18.4,1.20882249624849e-10,2.14841038351935e-17,1.20882228140745e-10,20
18.6,1.16179880112076e-10,1.95380174864238e-17,1.16179860574059e-10,20
18.8,1.11665819954512e-10,1.77808940887017e-17,1.11665802173618e-10,20
19,1.07332277616343e-10,1.61931412304715e-17,1.07332261423202e-10,20
19.2,1.03171796206881e-10,1.47573281694602e-17,1.03171781449553e-10,20
19.4,9.9177238459449e-11,1.34579328443196e-17,9.91772250015161e-11,20
19.6,9.53417724227596e-11,1.22811202003936e-17,9.53417601416394e-11,20
19.8,9.16588578284207e-11,1.12145477416578e-17,9.16588466138729e-11,20
20,8.81222331002436e-11,1.02471947822574e-17,8.81222228530489e-11,20
20.2,8.47258947569541e-11,1.24587394800002e-18,8.47258935110802e-11,20
20.4,8.14641186768337e-11,1.06090516475641e-18,8.14641176159286e-11,20
20.6,7.83313985816254e-11,9.71319619859858e-19,7.83313976103057e-11,20
20.8,7.53224695023395e-11,8.90507044223755e-19,7.53224686118325e-11,20
21,7.24322888856494e-11,8.16897363147474e-19,7.2432288068752e-11,20
21.2,6.96560266924696e-11,7.49800007012884e-19,6.96560259426696e-11,20
21.4,6.69890560726632e-11,6.88600649384606e-19,6.69890553840626e-11,20
21.6,6.44269444838394e-11,6.32746590834038e-19,6.44269438510928e-11,20
21.8,6.19654452199305e-11,5.81740159326688e-19,6.19654446381903e-11,20
22,5.96004893257736e-11,5.35132907005674e-19,5.96004887906406e-11,20
22.2,5.73281778782462e-11,4.92520453812163e-19,5.73281773857258e-11,20
22.4,5.51447746164547e-11,4.53537901569758e-19,5.51447741629168e-11,20
22.6,5.304669890456e-11,4.17855752047586e-19,5.30466984867043e-11,20
22.8,5.10305190116455e-11,3.85176270662945e-19,5.10305186264693e-11,20
23,4.90929456937558e-11,3.55230244580592e-19,4.90929453385255e-11,20
23.2,4.72308260639337e-11,3.27774090157044e-19,4.72308257361596e-11,20
23.4,4.54411377367544e-11,3.02587270085221e-19,4.54411374341671e-11,20
23.6,4.37209832345034e-11,2.79469985321492e-19,4.37209829550334e-11,20
23.8,4.20675846427701e-11,2.58241111013134e-19,4.2067584384529e-11,20
24,4.04782785038235e-11,2.3873634926662e-19,4.04782782650871e-11,20
24.2,3.89505109367061e-11,2.20806574772752e-19,3.89505107158996e-11,20
24.4,3.74818329735221e-11,2.04316352091104e-19,3.74818327692057e-11,20
24.6,3.60698961019081e-11,1.89142605843336e-19,3.60698959127655e-11,20
24.8,3.47124480041671e-11,1.7517342721602e-19,3.47124478289937e-11,20
25,3.34073284840027e-11,1.62307002066081e-19,3.34073283216957e-11,20
25.2,3.21524655722358e-11,1.50450647588267e-19,3.21524654217852e-11,20
25.4,3.09458718032982e-11,1.39519945972616e-19,3.09458716637782e-11,20
25.6,2.97856406546955e-11,1.29437964775094e-19,2.97856405252576e-11,20
25.8,2.86699431420065e-11,1.20134554867899e-19,2.8669943021872e-11,20
26,2.75970245623396e-11,1.11545717846018e-19,2.75970244507938e-11,20
26.2,2.65652013795088e-11,1.03613035659609e-19,2.65652012758957e-11,20
26.4,2.55728582445098e-11,9.6283156032017e-20,2.55728581482266e-11,20
26.6,2.46184451451817e-11,8.95073279228937e-20,2.46184450556743e-11,20
26.8,2.37004746792294e-11,8.32409819160137e-20,2.37004745959885e-11,20
27,2.2817519445058e-11,7.74433509612746e-20,2.28175193676146e-11,20
27.2,2.19682095451278e-11,7.20771273884317e-20,2.19682094730507e-11,20
27.4,2.11512301967922e-11,6.71081525435884e-20,2.11512301296841e-11,20
27.6,2.03653194458107e-11,6.25051357847291e-20,2.03653193833056e-11,20
27.8,1.96092659779582e-11,5.82393999152401e-20,1.96092659197188e-11,20
28,1.88819070243626e-11,5.42846504393573e-20,1.88819069700779e-11,20
28.2,1.81821263564058e-11,5.06167662951127e-20,1.81821263057891e-11,20
28.4,1.75088523662165e-11,4.72136099624597e-20,1.75088523190029e-11,20
28.6,1.68610562289663e-11,4.40548550601754e-20,1.68610561849115e-11,20
28.8,1.62377501433559e-11,4.11218297378466e-20,1.62377501022341e-11,20
29,1.56379856468434e-11,3.83973743413299e-20,1.56379856084461e-11,20
29.2,1.50608520023253e-11,3.58657119838676e-20,1.50608519664595e-11,20
29.4,1.45054746531315e-11,3.35123307925453e-20,1.45054746196192e-11,20
29.6,1.39710137433396e-11,3.1323876722821e-20,1.39710137120157e-11,20
29.8,1.3456662700548e-11,2.92880559440097e-20,1.34566626712599e-11,20
30,1.29616468783799e-11,2.73935458972917e-20,1.29616468509864e-11,20
30.2,1.24852222561136e-11,2.56299142162772e-20,1.24852222304837e-11,20
30.4,1.20266741929505e-11,2.39875447794983e-20,1.2026674168963e-11,20
30.6,1.15853162345472e-11,2.24575702354129e-20,1.15853162120897e-11,20
30.8,1.1160488969544e-11,2.10318104044456e-20,1.11604889485122e-11,20
31,1.07515589339234e-11,1.9702716020046e-20,1.07515589142207e-11,20
31.2,1.03579175611314e-11,1.84633173223982e-20,1.03579175426681e-11,20
31.4,9.97898017598553e-12,1.73071770648765e-20,9.97898015867835e-12,20
31.6,9.614185030482e-12,1.62283475351615e-20,9.61418501425365e-12,20
31.8,9.26299237970023e-12,1.5221331230586e-20,9.2629923644789e-12,20
32,8.92488359608128e-12,1.42810448612134e-20,8.92488358180023e-12,20
32.2,8.59936032043471e-12,1.3402786384736e-20,8.59936030703192e-12,20
32.4,8.28594364810129e-12,1.25822048048694e-20,8.28594363551909e-12,20
32.6,7.98417334876832e-12,1.18152724898209e-20,7.98417333695305e-12,20
32.8,7.69360711850113e-12,1.10982597898844e-20,7.69360710740287e-12,20
33,7.41381986261783e-12,1.04277117535264e-20,7.41381985219012e-12,20
33.2,7.14440300809476e-12,9.80042675968347e-21,7.14440299829433e-12,20
33.4,6.88496384424791e-12,9.21343690058549e-21,6.88496383503447e-12,20
33.6,6.63512489049089e-12,8.66398996444204e-21,6.6351248818269e-12,20
33.8,6.39452329002239e-12,8.14953288091784e-21,6.39452328187286e-12,20
34,6.16281022834653e-12,7.6676965046359e-21,6.16281022067884e-12,20
34.2,5.93965037557731e-12,7.21628162310013e-21,5.93965036836103e-12,20
34.4,5.72472135152423e-12,6.79324608553966e-21,5.72472134473098e-12,20
34.6,5.51771321259981e-12,6.39669295834694e-21,5.51771320620312e-12,20
34.8,5.31832795963151e-12,6.02485962110102e-21,5.31832795360665e-12,20
35,5.12627906570035e-12,5.67610772472007e-21,5.12627906002424e-12,20
35.2,4.94129102316667e-12,5.34891394014519e-21,4.94129101781775e-12,20
35.4,4.76309890907972e-12,5.04186143218968e-21,4.76309890403786e-12,20
35.6,4.59144796820262e-12,4.75363199885161e-21,4.59144796344899e-12,20
35.8,4.42609321291724e-12,4.48299882153893e-21,4.42609320843424e-12,20
36,4.26679903930541e-12,4.22881977634201e-21,4.26679903507659e-12,20
36.2,4.11333885873298e-12,3.99003126075407e-21,4.11333885474295e-12,20
36.4,3.96549474429232e-12,3.76564249412339e-21,3.96549474052668e-12,20
36.6,3.82305709148635e-12,3.55473025365877e-21,3.82305708793162e-12,20
36.8,3.68582429256375e-12,3.35643401103406e-21,3.68582428920731e-12,20
37,3.55360242394015e-12,3.16995143757661e-21,3.5536024207702e-12,20
37.2,3.42620494616423e-12,2.99453424870534e-21,3.4262049431697e-12,20
37.4,3.30345241591078e-12,2.82948436073051e-21,3.30345241308129e-12,20
37.6,3.18517220950477e-12,2.67415033535965e-21,3.18517220683061e-12,20
37.8,3.0711982575016e-12,2.52792408929352e-21,3.07119825497367e-12,20
38,2.96137078986881e-12,2.39023784815835e-21,2.96137078747857e-12,20
38.2,2.85553609133382e-12,2.26056132572294e-21,2.85553608907325e-12,20
38.4,2.7535462664807e-12,2.13839911090546e-21,2.7535462643423e-12,20
38.6,2.65525901419662e-12,2.02328824649808e-21,2.65525901217333e-12,20
38.8,2.56053741108537e-12,1.91479598484015e-21,2.56053740917058e-12,20
39,2.46924970348167e-12,1.81251770686212e-21,2.46924970166916e-12,20
39.2,2.38126910771509e-12,1.71607499201427e-21,2.38126910599901e-12,20
39.4,2.29647361828752e-12,1.62511382759362e-21,2.29647361666241e-12,20
39.6,2.21474582364202e-12,1.53930294689871e-21,2.21474582210271e-12,20
39.8,2.13597272921419e-12,1.45833228648137e-21,2.13597272775585e-12,20
40,2.06004558747073e-12,1.38191155353457e-21,2.06004558608882e-12,20
40.2,1.98685973465148e-12,1.30976889516172e-21,1.98685973334172e-12,20
40.4,1.91631443394353e-12,1.24164966192091e-21,1.91631443270188e-12,20
40.6,1.84831272482722e-12,1.17731525863216e-21,1.8483127236499e-12,20
40.8,1.78276127834455e-12,1.11654207598247e-21,1.78276127722801e-12,20
41,1.71957025805104e-12,1.05912049696463e-21,1.71957025699192e-12,20
41.2,1.65865318642188e-12,1.00485397264749e-21,1.65865318541703e-12,20
41.4,1.59992681649276e-12,9.53558162198458e-22,1.5999268155392e-12,20
41.6,1.54331100852492e-12,9.05060132469329e-22,1.54331100761986e-12,20
41.8,1.48872861149257e-12,8.59197612814509e-22,1.48872861063337e-12,20
42,1.43610534919914e-12,8.15818301140786e-22,1.43610534838332e-12,20
42.2,1.38536971083699e-12,7.74779217491184e-22,1.38536971006221e-12,20
42.4,1.33645284581258e-12,7.35946101744972e-22,1.33645284507664e-12,20
42.6,1.28928846266667e-12,6.99192852273312e-22,1.28928846196748e-12,20
42.8,1.24381273192591e-12,6.64401002627112e-22,1.24381273126151e-12,20
43,1.19996419272909e-12,6.31459233552245e-22,1.19996419209763e-12,20
43.2,1.15768366307755e-12,6.00262917828735e-22,1.15768366247729e-12,20
43.4,1.11691415356563e-12,5.70713695616312e-22,1.11691415299491e-12,20
43.6,1.07760078445262e-12,5.42719078160075e-22,1.0776007839099e-12,20
43.8,1.03969070594377e-12,5.16192077868186e-22,1.03969070542758e-12,20
44,1.00313302155281e-12,4.91050862919439e-22,1.00313302106176e-12,20
0,0.0123393149976886,0.00509146475862765,0.0072478502390609,50
1,0.065266774236009,0.00237076876721817,0.0628960054687909,50
2,0.0439402658805124,0.000305832769301429,0.0436344331112109,50
3,0.0329561009213695,4.9945610025085e-05,0.0329061553113444,50
4,0.0256246023923193,1.10444761314285e-05,0.0256135579161879,50
5,0.0202266724094332,3.03533075077127e-06,0.0202236370786825,50
6,0.016098038404821,9.76762649358749e-07,0.0160970616421716,50
7,0.0128814987292268,3.56073022214204e-07,0.0128811426562046,50
8,0.0103486326478962,1.43583828820747e-07,0.0103484890640674,50
9,0.00833997994341448,6.27286301461883e-08,0.00833991721478433,50
10,6.73885572245956e-10,2.92086993366683e-15,6.73882651376022e-10,50
10.2,6.45941475602208e-10,2.49920246187438e-15,6.45938976399746e-10,50
10.4,6.19211453323727e-10,2.14845550322468e-15,6.19209304868224e-10,50
10.6,5.93639244101586e-10,1.8549836893926e-15,5.93637389117897e-10,50
10.8,5.69171464281382e-10,1.60796552097418e-15,5.69169856315861e-10,50
11,5.45757437252984e-10,1.39871952234884e-15,5.45756038533462e-10,50
11.2,5.23349033749773e-10,1.22032023816394e-15,5.23347813429534e-10,50
11.4,5.01900523413289e-10,1.06730729877976e-15,5.0189945610599e-10,50
11.6,4.81368437120563e-10,9.35401610335347e-16,4.81367501718952e-10,50
11.8,4.61711439194675e-10,8.21234947745477e-16,4.61710617959728e-10,50
12,4.42890208574016e-10,7.22119573995374e-16,4.42889486454442e-10,50
12.2,4.24867328090082e-10,6.35871016377807e-16,4.24866692219066e-10,50
12.4,4.07607181105493e-10,5.60681192911389e-16,4.076066204243e-10,50
12.6,3.91075854861009e-10,4.950310256649e-16,3.91075359829983e-10,50
12.8,3.75241049963727e-10,4.37630560134816e-16,3.75240612333167e-10,50
13,3.6007199551756e-10,3.8737688377078e-16,3.60071608140676e-10,50
13.2,3.45539369453796e-10,3.43323161398226e-16,3.45539026130634e-10,50
13.4,3.31615223666516e-10,3.04654643534187e-16,3.31614919011872e-10,50
13.6,3.18272913597201e-10,2.7066924647085e-16,3.18272642927955e-10,50
13.8,3.05487031946799e-10,2.40761358041154e-16,3.05486791185441e-10,50
14,2.93233346222994e-10,2.14408105455135e-16,2.93233131814889e-10,50
14.2,2.8148873985639e-10,1.91157621630943e-16,2.81488548698768e-10,50
14.4,2.70231156642352e-10,1.70618994660085e-16,2.70230986023358e-10,50
14.6,2.59439548285765e-10,1.52453658941472e-16,2.59439395832106e-10,50
14.8,2.49093824844401e-10,1.36368027179101e-16,2.49093688476374e-10,50
15,2.391748078831e-10,1.22107189462031e-16,2.3917468577591e-10,50
15.2,2.29664186165859e-10,1.09449527323173e-16,2.29664076716331e-10,50
15.4,2.20544473726364e-10,9.82021099647914e-17,2.20544375524254e-10,50
15.6,2.11798970169644e-10,8.81967575013031e-17,2.11798881972887e-10,50
15.8,2.03411723068546e-10,7.92866721293289e-17,2.03411643781874e-10,50
16,1.95367492328727e-10,7.13435524858827e-17,1.95367420985174e-10,50
16.2,1.87651716404967e-10,6.42551190592005e-17,1.87651652149848e-10,50
16.4,1.80250480259888e-10,5.79229894297494e-17,1.80250422336898e-10,50
16.6,1.73150484963766e-10,5.22608514692688e-17,1.73150432702915e-10,50
16.8,1.66339018841041e-10,4.71928905787843e-17,1.6633897164815e-10,50
17,1.59803930075498e-10,4.26524337792364e-17,1.59803887423064e-10,50
17.2,1.53533600691944e-10,3.85807791519925e-17,1.53533562111164e-10,50
17.4,1.47516921837555e-10,3.4926183917809e-17,1.47516886911371e-10,50
17.6,1.41743270291047e-10,3.16429884801847e-17,1.41743238648059e-10,50
17.8,1.36202486132382e-10,2.86908571620222e-17,1.36202457441524e-10,50
18,1.30884851509927e-10,2.60341192348176e-17,1.30884825475808e-10,50
18.2,1.25781070445945e-10,2.36411962630645e-17,1.25781046804749e-10,50
18.4,1.20882249624849e-10,2.14841038351935e-17,1.20882228140745e-10,50
18.6,1.16179880112076e-10,1.95380174864238e-17,1.16179860574059e-10,50
18.8,1.11665819954512e-10,1.77808940887017e-17,1.11665802173618e-10,50
19,1.07332277616343e-10,1.61931412304715e-17,1.07332261423202e-10,50
19.2,1.03171796206881e-10,1.47573281694602e-17,1.03171781449553e-10,50
19.4,9.9177238459449e-11,1.34579328443196e-17,9.91772250015161e-11,50
19.6,9.53417724227596e-11,1.22811202003936e-17,9.53417601416394e-11,50
19.8,9.16588578284207e-11,1.12145477416578e-17,9.16588466138729e-11,50
20,8.81222331002436e-11,1.02471947822574e-17,8.81222228530489e-11,50
20.2,8.47258939734793e-11,4.95267457506796e-19,8.47258934782119e-11,50
20.4,8.1464117955043e-11,4.53284354262443e-19,8.14641175017587e-11,50
20.6,7.83313978034823e-11,4.15356435079672e-19,7.83313973881259e-11,50
20.8,7.53224686558705e-11,3.80825656160225e-19,7.53224682750449e-11,50
21,7.2432287970288e-11,3.49367550809121e-19,7.24322876209204e-11,50
21.2,6.96560257124243e-11,3.20690592666862e-19,6.96560253917337e-11,50
21.4,6.69890550342134e-11,2.94532645913701e-19,6.69890547396807e-11,50
21.6,6.44269433941054e-11,2.70657826441495e-19,6.44269431234476e-11,50
21.8,6.19654440862738e-11,2.48853717131451e-19,6.19654438374201e-11,50
22,5.9600488155474e-11,2.28928895148414e-19,5.96004879265451e-11,50
22.2,5.73281766783157e-11,2.1071073442057e-19,5.73281764676049e-11,50
22.4,5.5144773393527e-11,1.94043451042622e-19,5.51447731994836e-11,50
22.6,5.30466976648275e-11,1.7878636331534e-19,5.30466974860411e-11,50
22.8,5.10305177608261e-11,1.64812341595713e-19,5.10305175960138e-11,50
23,4.90929444370819e-11,1.52006426149198e-19,4.90929442850755e-11,50
23.2,4.72308248061551e-11,1.40264593828382e-19,4.72308246658906e-11,50
23.4,4.54411364821515e-11,1.29492656701916e-19,4.54411363526588e-11,50
23.6,4.37209819869064e-11,1.19605277768117e-19,4.37209818673011e-11,50
23.8,4.20675834055829e-11,1.10525090647009e-19,4.20675832950578e-11,50
24,4.04782772800499e-11,1.0218191168574e-19,4.0478277177868e-11,50
24.2,3.89505097289771e-11,9.45120342634801e-20,3.89505096344651e-11,50
24.4,3.74818317841232e-11,8.74575962676521e-20,3.74818316966656e-11,50
24.6,3.6069894932807e-11,8.09660127548012e-20,3.6069894851841e-11,50
24.8,3.47124468570398e-11,7.49894667249585e-20,3.47124467820503e-11,50
25,3.34073273602589e-11,6.94844517439294e-20,3.34073272907745e-11,50
25.2,3.2152464473043e-11,6.4411360857319e-20,3.21524644086316e-11,50
25.4,3.0945870729604e-11,5.97341168653496e-20,3.09458706698699e-11,50
25.6,2.97856396072495e-11,5.54198395790329e-20,2.97856395518296e-11,50
25.8,2.86699421213792e-11,5.14385461651354e-20,2.86699420699406e-11,50
26,2.75970235689412e-11,4.77628811175503e-20,2.75970235211783e-11,50
26.2,2.65652004136061e-11,4.43678727730486e-20,2.65652003692382e-11,50
26.4,2.55728573062417e-11,4.12307136259725e-20,2.5572857265011e-11,50
26.6,2.46184442345734e-11,3.83305619945169e-20,2.46184441962429e-11,50
26.8,2.37004737962058e-11,3.56483628554212e-20,2.37004737605575e-11,50
27,2.28175185894554e-11,3.31666858982066e-20,2.28175185562887e-11,50
27.2,2.19682087167049e-11,3.08695790580575e-20,2.19682086858354e-11,50
27.4,2.11512293952403e-11,2.87424359711751e-20,2.11512293664978e-11,50
27.6,2.03653186707624e-11,2.67718759606238e-20,2.03653186439905e-11,50
27.8,1.96092652289959e-11,2.49456353067434e-20,1.96092652040503e-11,50
28,1.88819063010259e-11,2.32524686862036e-20,1.88819062777735e-11,50
28.2,1.81821256581981e-11,2.16820597795746e-20,1.81821256365161e-11,50
28.4,1.75088516926111e-11,2.02249401505047e-20,1.75088516723862e-11,50
28.6,1.68610555794119e-11,1.88724155916535e-20,1.68610555605395e-11,50
28.8,1.62377495172816e-11,1.76164992147014e-20,1.62377494996651e-11,50
29,1.56379850436627e-11,1.64498506351348e-20,1.56379850272129e-11,50
29.2,1.50608514214405e-11,1.53657206680933e-20,1.50608514060747e-11,50
29.4,1.4505474093937e-11,1.43579010102092e-20,1.45054740795791e-11,50
29.6,1.3971013205225e-11,1.34206784348502e-20,1.39710131918043e-11,50
29.8,1.34566621829007e-11,1.25487930751617e-20,1.34566621703519e-11,50
30,1.2961646380588e-11,1.17374004114048e-20,1.29616463688506e-11,50
30.2,1.24852217775676e-11,1.09820366168224e-20,1.24852217665856e-11,50
30.4,1.20266737330454e-11,1.02785869501177e-20,1.20266737227668e-11,50
30.6,1.1585315792684e-11,9.62325691301241e-21,1.15853157830607e-11,50
30.8,1.11604885451312e-11,9.01254591863556e-21,1.11604885361186e-11,50
31,1.07515585263781e-11,8.44322324101305e-21,1.07515585179349e-11,50
31.2,1.03579171698808e-11,7.91230603796856e-21,1.03579171619684e-11,50
31.4,9.97897980046703e-12,7.41703925957785e-21,9.97897979304999e-12,50
31.6,9.61418467014467e-12,6.95487727216552e-21,9.61418466318979e-12,50
31.8,9.26299203400503e-12,6.52346704390747e-21,9.26299202748156e-12,50
32,8.92488326450162e-12,6.12063275258518e-21,8.92488325838099e-12,50
32.2,8.5993600024569e-12,5.74436168909592e-21,8.59935999671253e-12,50
32.4,8.28594334322475e-12,5.39279134210038e-21,8.28594333783196e-12,50
32.6,7.98417305650584e-12,5.06419755981981e-21,7.98417305144165e-12,50
32.8,7.69360683837902e-12,4.75698369459253e-21,7.69360683362204e-12,50
33,7.41381959417595e-12,4.4696706444711e-21,7.41381958970628e-12,50
