"fish_level","mean_total","min_total","mean_selected","mean_juvenile","mean_yield","rel_amplitude","knife_edge_size","theta","interaction_resource","total_unfished_ref","fraction_of_unfished"
20,0.209513461517932,0.00606665777405243,0.000193434122475916,0.209320027395456,0.166655295079197,1.9164855784254,3,0.5,2,0.391240560138032,0.535510585722539
50,0.0320753539349291,0.0318798237554874,0.000121229875212983,0.0319541240597161,0.363429539509594,0.00950492583472707,3,0.5,2,0.391240560138032,0.0819837133542921
70,0.000122612404948687,3.84560816612239e-05,3.29688694917344e-07,0.00012228271625377,0.00185422331051191,1.58013645188075,3,0.5,2,0.391240560138032,0.000313393899920368
85,2.65843187647694e-08,2.10772915424979e-13,3.34257335333642e-11,2.6550893031236e-08,4.65901334217269e-07,1.99999753225814,3,0.5,2,0.391240560138032,6.79487800431282e-08
100,3.47932192958083e-11,6.74300632220625e-21,2.14161803671754e-14,3.47718031154411e-11,6.87890430639623e-10,1.99999999995832,3,0.5,2,0.391240560138032,8.89305016932117e-11
1,0.341944608528522,0.33628183048427,0.00643679033350247,0.335507818195019,0.0205798787224175,0.0371747452186926,5,0.5,2,0.391240560138032,0.874000917511931
5,0.242559893615305,0.19282129146582,0.00206757670304611,0.240492316912259,0.0853003203492991,0.363265140630248,5,0.5,2,0.391240560138032,0.619976347875917
9,0.298872063590323,0.0958733163257858,0.00139900025069119,0.297473063339632,0.0949774262854456,1.20343691316477,5,0.5,2,0.391240560138032,0.763908689540979
20,0.281859828577144,0.0243374739831437,0.00037264985345747,0.281487178723686,0.103609305611161,1.74703823830799,5,0.5,2,0.391240560138032,0.720425889579807
50,0.100302059253322,0.00691525969050831,0.00012210609274677,0.100179953160575,0.297514881136946,1.8455478716956,5,0.5,2,0.391240560138032,0.256369276278345
70,0.0619233854827558,0.0253851721077021,0.000100128358934642,0.0618232571238211,0.422607333468984,1.11482867592483,5,0.5,2,0.391240560138032,0.15827445257953
85,0.0452851067099415,0.0442531638746315,7.65060870231583e-05,0.0452086006229184,0.413633152171973,0.0578196896852266,5,0.5,2,0.391240560138032,0.115747474377311
100,0.0322913842855658,0.032232127568167,4.72328913175953e-05,0.0322441513942483,0.337214388663865,0.00583248167681688,5,0.5,2,0.391240560138032,0.0825358809275124
1,0.353631039308155,0.34904717974136,0.00721074207280138,0.346420297235353,0.0131125421322754,0.0302801050086488,7,0.5,2,0.391240560138032,0.90387110984452
5,0.258156271882696,0.239870608987914,0.00302062687989107,0.255135645002805,0.0499771904153388,0.108456031730291,7,0.5,2,0.391240560138032,0.659840257338393
9,0.226644738096499,0.195421510534437,0.00164253827056399,0.225002199825935,0.0752968252697724,0.253403306419388,7,0.5,2,0.391240560138032,0.579297652616941
20,0.252695298155688,0.1005612861564,0.000652165531592075,0.252043132624096,0.0913039638355309,1.01677341701964,7,0.5,2,0.391240560138032,0.645882160240584
50,0.195930363472091,0.0418669648928181,0.000183265106942657,0.195747098365149,0.144001435447178,1.45483302714873,7,0.5,2,0.391240560138032,0.500792564561726
70,0.164342790006861,0.0335400438311015,0.000105735447260092,0.164237054559601,0.183173846850845,1.48906731717871,7,0.5,2,0.391240560138032,0.42005560453364
85,0.150518456047421,0.0342754660631862,8.06661339568854e-05,0.150437789913464,0.208113830365582,1.43323077794519,7,0.5,2,0.391240560138032,0.384720991081082
100,0.142295660002598,0.034057166620635,5.37516139911115e-05,0.142241908388607,0.215550773810009,1.39075674550823,7,0.5,2,0.391240560138032,0.363703752883891
1,0.367100427490479,0.362908144802823,0.00810688750603444,0.358993539984444,0.00810688750603444,0.0270427167021517,10,0.5,2,0.391240560138032,0.938298491753931
5,0.30799652915682,0.29906304357181,0.00500013315473197,0.302996396002088,0.0250006657736598,0.0495314639944402,10,0.5,2,0.391240560138032,0.78723056998016
9,0.281275890942157,0.267589508383328,0.0037292283031393,0.277546662639018,0.0335630547282537,0.0713030496800137,10,0.5,2,0.391240560138032,0.718933361211121
20,0.253017348117324,0.241729538588055,0.00226056869134767,0.250756779425977,0.0452113738269533,0.081428077242212,10,0.5,2,0.391240560138032,0.646705310993468
50,0.235827563270882,0.222468794357085,0.00108998019881022,0.234737583072072,0.054499009940511,0.118918568898903,10,0.5,2,0.391240560138032,0.602768698592193
70,0.231902492135783,0.216675761473951,0.000811403875516837,0.231091088260266,0.0567982712861786,0.138186929426339,10,0.5,2,0.391240560138032,0.592736325839956
85,0.230028565284502,0.2137917392362,0.000681698399296723,0.229346866885206,0.0579443639402214,0.149161992687372,10,0.5,2,0.391240560138032,0.587946620880379
100,0.228657928741763,0.211875084135974,0.000588124452357985,0.228069804289405,0.0588124452357985,0.156023584302589,10,0.5,2,0.391240560138032,0.584443311964106
1,0.387032637615391,0.383325263564219,0.00947162655944727,0.377561011055944,0.00175340841519039,0.0232506496541607,15,0.5,2,0.391240560138032,0.989244666961022
5,0.377886064315159,0.373504183458063,0.00893365263536704,0.368952411679792,0.00529515956081648,0.0267924710583169,15,0.5,2,0.391240560138032,0.96586627976874
9,0.373756409031656,0.369009198691596,0.00870347626904219,0.365052932762614,0.00678460023158844,0.0285639955429941,15,0.5,2,0.391240560138032,0.955310995618125
20,0.369163001036017,0.363915650999979,0.00845533828596511,0.360707662750052,0.0083685748187439,0.0307438367446344,15,0.5,2,0.391240560138032,0.943570372421955
50,0.365991037276087,0.360379503938808,0.0082881970994693,0.357702840176618,0.00942051863670088,0.0322429759241176,15,0.5,2,0.391240560138032,0.935462921193456
70,0.365292074526848,0.359598849149457,0.00825177504044918,0.357040299486399,0.0096479510217575,0.0325681350740215,15,0.5,2,0.391240560138032,0.933676391829036
85,0.364972679603543,0.359236465717159,0.00823517754154446,0.356737502061998,0.00975136611345291,0.0327311815404774,15,0.5,2,0.391240560138032,0.932860027280347
100,0.364744938549208,0.35897726159457,0.0082233600197158,0.356521578529493,0.00982491080396432,0.0328492028555334,15,0.5,2,0.391240560138032,0.932277927473891
1,0.791574786342627,0.77366059754263,0.00995435375055953,0.781620432592068,0.023056406556739,0.0349666596652844,3,0.5,3,0.81852269206448,0.967077387123032
5,0.638098350006566,0.572865958880985,0.0027869227224806,0.635311427284086,0.0571712329664358,0.180935278192882,3,0.5,3,0.81852269206448,0.77957319472372
9,0.485447143975522,0.356737679112981,0.000750693490228618,0.484696450485293,0.0616096280600664,0.491020641275003,3,0.5,3,0.81852269206448,0.593077197103877
20,0.312224871307347,0.0170326150435832,0.000202459856164397,0.312022411451182,0.109213585473179,1.86570565144984,3,0.5,3,0.81852269206448,0.381449255267257
50,0.27090550699754,0.00379173596186704,2.37246882075528e-05,0.270881782309332,0.137172321339169,1.96803340099626,3,0.5,3,0.81852269206448,0.330968841333233
70,0.255568599006712,0.00158318345680269,1.41945370950842e-05,0.255554404469617,0.131422051020216,1.98655064067879,3,0.5,3,0.81852269206448,0.312231537970092
85,0.251834575430502,0.000333889000805699,3.75464807923767e-06,0.251830820782423,0.0920796340311194,1.99715260774017,3,0.5,3,0.81852269206448,0.307669631974801
100,0.250605781676692,9.36400071391393e-05,3.58648735579495e-07,0.250605423027957,0.0786331019550797,1.99920037519713,3,0.5,3,0.81852269206448,0.306168398391758
1,0.794836152183643,0.777451671857879,0.0107130853967045,0.784123066786939,0.0179750595621644,0.0335222598049234,5,0.5,3,0.81852269206448,0.9710618409111
5,0.682709708987058,0.633546277835755,0.00427991293008353,0.678429796056974,0.0504574117284579,0.124279887130449,5,0.5,3,0.81852269206448,0.834075482092165
9,0.575272805574315,0.490323253261663,0.00185675200778922,0.573416053566525,0.0582583234991469,0.272196469558488,5,0.5,3,0.81852269206448,0.702818396058587
20,0.401311634553292,0.234935031940264,0.00025860828397389,0.401053026269318,0.0597008343685002,0.786735296171133,5,0.5,3,0.81852269206448,0.490287732330429
50,0.310353601663896,0.00815114538441446,5.09990471974533e-05,0.310302602616699,0.0905895369503924,1.93510232767746,5,0.5,3,0.81852269206448,0.379163100391415
70,0.302718844981884,0.0092478766242901,1.71537068238019e-05,0.30270169127506,0.107822305272354,1.92599555623114,5,0.5,3,0.81852269206448,0.369835617163362
85,0.299502590657133,0.00957514995790235,1.32734134075243e-05,0.299489317243726,0.105730156230723,1.9232579585405,5,0.5,3,0.81852269206448,0.365906276711434
100,0.297721439983735,0.00839306368800096,7.92931057347833e-06,0.297713510673162,0.0969077473185857,1.9324873602726,5,0.5,3,0.81852269206448,0.363730221373364
1,0.798360962311116,0.781852701635094,0.0112420244162955,0.787118937894821,0.0150267228316594,0.0315669713658844,7,0.5,3,0.81852269206448,0.975368148068673
5,0.711644874341555,0.67167479815054,0.00554685570323643,0.706098018638318,0.0447119522180038,0.0947246203043681,7,0.5,3,0.81852269206448,0.869425956349044
9,0.63264778215503,0.569040363663124,0.00306778567505079,0.62957999647998,0.054329305806156,0.180871289954421,7,0.5,3,0.81852269206448,0.772914163881473
20,0.490780438546369,0.376752312594756,0.000849671993649188,0.48993076655272,0.0584697171331034,0.442106332018184,7,0.5,3,0.81852269206448,0.59959295362786
50,0.373017536713361,0.198728100002775,9.37533949209405e-05,0.37292378331844,0.0579870516663951,0.899434210454435,7,0.5,3,0.81852269206448,0.45572045873589
70,0.353128095987507,0.164229085402125,3.57885242541111e-05,0.353092307463253,0.059210080597243,1.03009192120647,7,0.5,3,0.81852269206448,0.431421265911207
85,0.345610979795368,0.149555198614535,1.99186997044895e-05,0.345591061095664,0.0604442063696997,1.09186489440473,7,0.5,3,0.81852269206448,0.422237505625735
100,0.340900308905335,0.139272043023664,1.20042612051885e-05,0.34088830464413,0.0617470531135225,1.13771305138326,7,0.5,3,0.81852269206448,0.416482416688431
1,0.803191946228225,0.788069423572929,0.0118708033834777,0.791321142844748,0.0118708033834777,0.0286669867664254,10,0.5,3,0.81852269206448,0.981270225022611
5,0.744821600649242,0.715069569606692,0.00737401392423232,0.73744758672501,0.0368700696211616,0.0664772031750605,10,0.5,3,0.81852269206448,0.909958401728181
9,0.697310793745429,0.654305243702512,0.00519614454886556,0.692114649196564,0.04676530093979,0.106047918083965,10,0.5,3,0.81852269206448,0.851913820479027
20,0.614320062902401,0.547585804369307,0.00274642229697667,0.611573640605424,0.0549284459395335,0.199250429340678,10,0.5,3,0.81852269206448,0.750522946838482
50,0.530020694520113,0.438598382894621,0.00114745448637135,0.528873240033742,0.0573727243185674,0.330393083443205,10,0.5,3,0.81852269206448,0.647533293406068
70,0.508341826376129,0.41007419406189,0.000820522578675676,0.507521303797454,0.0574365805072973,0.373849709766834,10,0.5,3,0.81852269206448,0.621047933434793
85,0.498161717890084,0.396593406799591,0.000675374440692619,0.497486343449391,0.0574068274588726,0.395722241616604,10,0.5,3,0.81852269206448,0.608610760238814
100,0.490825300228633,0.386840099514518,0.00057363975586501,0.490251660472768,0.057363975586501,0.412056418391393,10,0.5,3,0.81852269206448,0.599647761738495
1,0.813904026394887,0.801706907446731,0.0131795018261835,0.800724524568704,0.00480995645313621,0.0228368886408007,15,0.5,3,0.81852269206448,0.994357315057517
5,0.800710611273931,0.784696051214178,0.0117566630983304,0.788953948175601,0.0155557150928648,0.0306040592175592,15,0.5,3,0.81852269206448,0.9782387452868
9,0.792861987606317,0.774916678148528,0.0110552750214741,0.781806712584843,0.0204903182013829,0.0348127384162664,15,0.5,3,0.81852269206448,0.968649977933487
20,0.782452149125524,0.762931957058611,0.0102292078210345,0.772222941304489,0.0259448825502633,0.0390379125681425,15,0.5,3,0.81852269206448,0.955932140564143
50,0.774060755446683,0.752687732474378,0.00963249105089766,0.764428264395785,0.0296204226132407,0.0435766485783002,15,0.5,3,0.81852269206448,0.945680263908561
70,0.772055173207119,0.750101807400926,0.00949848935310281,0.762556683854016,0.0304134686395136,0.0449463335501912,15,0.5,3,0.81852269206448,0.943230017557411
85,0.771118263460611,0.748881387031162,0.00943698738703219,0.761681276073579,0.0307733763566347,0.0456185328623958,15,0.5,3,0.81852269206448,0.942085382527019
100,0.770442211079244,0.747996930199242,0.00939303529982541,0.761049175779419,0.0310290025772962,0.0461149750971252,15,0.5,3,0.81852269206448,0.941259440390141
1,0.505574513209376,0.497639644985629,0.0107040754692543,0.494870437740122,0.0222613143442359,0.0281672694356947,3,0.5,5,0.485290225245747,1.04179826196449
5,0.628475414067618,0.594943206595259,0.00538061437502478,0.623094799692593,0.0689320337546648,0.0905357401151757,3,0.5,5,0.485290225245747,1.29505063438969
9,0.689165820413639,0.614882852369181,0.0029193443509579,0.686246476062681,0.0875808501879975,0.189591756573106,3,0.5,5,0.485290225245747,1.42011065659658
20,0.539914436106332,0.485130179468449,0.000505538872316628,0.539408897234015,0.0876927412956442,0.164376307268346,3,0.5,5,0.485290225245747,1.11255988276484
50,0.345660482074601,0.244171989953944,8.21536094170233e-06,0.345652266713659,0.0743859543907311,0.455927501843041,3,0.5,5,0.485290225245747,0.712275797229506
70,0.335012419625345,0.226447141851654,1.1631232004553e-06,0.335011256502144,0.0736599636935029,0.514365139656553,3,0.5,5,0.485290225245747,0.690334159225436
85,0.332877078706049,0.223027272745811,3.311334970755e-07,0.332876747572552,0.0734114602551738,0.525512306110624,3,0.5,5,0.485290225245747,0.685934027493512
100,0.331879270561329,0.221480009040134,1.07128897242151e-07,0.331879163432432,0.0732500467275875,0.530361600201392,3,0.5,5,0.485290225245747,0.68387792149176
1,0.514474892286615,0.501199717302069,0.0110623700252988,0.503412522261316,0.0171582416552559,0.0477002772286761,5,0.5,5,0.485290225245747,1.06013858413507
5,0.639978178626127,0.59434937953008,0.00620153966888941,0.633776638957237,0.0578831039757183,0.123922312301037,5,0.5,5,0.485290225245747,1.31875349086631
9,0.697624694036142,0.624993764551692,0.0038035254382621,0.69382116859788,0.0772396610061564,0.188891683810307,5,0.5,5,0.485290225245747,1.43754120265429
20,0.612204393282585,0.539277514657243,0.00115177425038261,0.611052619032202,0.0903275078599667,0.21859618216284,5,0.5,5,0.485290225245747,1.26152220142611
50,0.416191240601085,0.365292488522492,8.44682943448752e-05,0.41610677230674,0.081729860079178,0.165821161560208,5,0.5,5,0.485290225245747,0.85761307141583
70,0.378982594636043,0.298842182089221,2.32435353527542e-05,0.37895935110069,0.0792192392730046,0.313393340977837,5,0.5,5,0.485290225245747,0.780940095061939
85,0.367845596324121,0.279168447801013,1.03410412524115e-05,0.367835255282869,0.0784032708648507,0.369480814004,5,0.5,5,0.485290225245747,0.757990944775052
100,0.362169490892479,0.26916982906351,5.05762358769629e-06,0.362164433268892,0.0779532947422201,0.399305170371146,5,0.5,5,0.485290225245747,0.746294633709302
1,0.515616516373012,0.500759324695901,0.0113856799341459,0.504230836438866,0.0144643799326745,0.0523645935081639,7,0.5,5,0.485290225245747,1.06249104051479
5,0.632289341319549,0.587294222891563,0.00703169496858589,0.625257646350963,0.0503178100876189,0.12572931712345,7,0.5,5,0.485290225245747,1.30290969903497
9,0.696611164993303,0.626952944998811,0.00475052208608495,0.691860642907218,0.0686878407751017,0.17804493603006,7,0.5,5,0.485290225245747,1.43545270181477
20,0.661608960861234,0.585779288569819,0.00197944287176471,0.659629517989469,0.0866350556665686,0.212646759051511,7,0.5,5,0.485290225245747,1.36332636934157
50,0.516467891186053,0.477456240005606,0.000363780888813842,0.516104110297239,0.0876572668887164,0.121076117146445,7,0.5,5,0.485290225245747,1.06424540268562
70,0.466649105977054,0.451145927803182,0.000159759780550365,0.466489346196504,0.0854012139372101,0.0558045941045577,7,0.5,5,0.485290225245747,0.961587688564605
85,0.443777342825925,0.412895000173031,9.51992949938511e-05,0.443682143530931,0.0841887863769918,0.0949107061970885,7,0.5,5,0.485290225245747,0.914457616782205
100,0.428368154028099,0.385540668908993,6.04092344958545e-05,0.428307744793603,0.0833183102929489,0.134050735552619,7,0.5,5,0.485290225245747,0.882705094278742
1,0.512732348537857,0.497794270007446,0.01177940672161,0.500952941816247,0.01177940672161,0.0529438888576786,10,0.5,5,0.485290225245747,1.05654785912536
5,0.60904299109385,0.573264306502972,0.00827091546327641,0.600772075630573,0.0413545773163821,0.108044673610882,10,0.5,5,0.485290225245747,1.25500774466544
9,0.679902159281903,0.618168646875261,0.00634211883358687,0.673560040448316,0.0570790695022818,0.15982862134915,10,0.5,5,0.485290225245747,1.4010217472186
20,0.710468881114523,0.636334607015139,0.00378607998550438,0.706682801129018,0.0757215997100877,0.188665626273925,10,0.5,5,0.485290225245747,1.46400822467576
50,0.654540715516182,0.583202843481681,0.00172918420640569,0.652811531309776,0.0864592103202843,0.200315148652493,10,0.5,5,0.485290225245747,1.34876138332423
70,0.631754473732668,0.564671664230717,0.00125594236953771,0.630498531363131,0.0879159658676398,0.196449715912961,10,0.5,5,0.485290225245747,1.30180753880372
85,0.619822573029788,0.554061305168001,0.0010398957478128,0.618782677281975,0.0883911385640883,0.195305834499929,10,0.5,5,0.485290225245747,1.27722039469457
100,0.61057199730559,0.546917116782892,0.000886447317388432,0.609685549988201,0.0886447317388432,0.192076852404512,10,0.5,5,0.485290225245747,1.25815844940294
1,0.499630602167249,0.487143063890214,0.012624725885269,0.48700587628198,0.00575861100536671,0.0465748761978944,15,0.5,5,0.485290225245747,1.02955010460852
5,0.541311375438905,0.520523909747439,0.0112437568147347,0.53006761862417,0.0200116718746716,0.0695387079091211,15,0.5,5,0.485290225245747,1.11543844750796
9,0.567579176121751,0.53898451235592,0.0105100838934364,0.557069092228315,0.0273583940542397,0.0944355190034739,15,0.5,5,0.485290225245747,1.16956647093877
20,0.605654480521189,0.567564318367127,0.00960888532151792,0.596045595199671,0.0361729539859569,0.114309364067009,15,0.5,5,0.485290225245747,1.24802530323888
50,0.638597704510357,0.588553895071836,0.00893828382843155,0.629659420681926,0.0424521107772326,0.144736050792844,15,0.5,5,0.485290225245747,1.31590885472086
70,0.646513653390121,0.593508450813121,0.00878642387549781,0.637727229514624,0.0438386716090132,0.14876472372998,15,0.5,5,0.485290225245747,1.33222063778996
85,0.650049596716232,0.595943228520671,0.00871649188247695,0.641333104833755,0.0444718294342709,0.150198387464024,15,0.5,5,0.485290225245747,1.33950688247853
100,0.652537142016112,0.597760254769884,0.00866642685878533,0.643870715157327,0.0449227882676311,0.151133213951566,15,0.5,5,0.485290225245747,1.34463277451276
1,0.372623217560246,0.367196929399904,0.00886648850050475,0.363756729059741,0.0179325786576904,0.0250880575280978,3,0.5,10,0.366562052151616,1.01653516880171
5,0.434454317796478,0.433742442533111,0.00533897744330142,0.429115340353176,0.0547437995864436,0.00342058085541776,3,0.5,10,0.366562052151616,1.18521356819767
9,0.501854459919097,0.495022786610298,0.00357747567754235,0.498276984241554,0.0733042669546154,0.0191582998504678,3,0.5,10,0.366562052151616,1.36908459829203
20,0.609299302405093,0.536060674989434,0.00141840423226094,0.607880898172832,0.0960289988945474,0.208034292808303,3,0.5,10,0.366562052151616,1.66219961621417
50,0.453476803300613,0.383697420192137,0.0001359761400426,0.453340827160571,0.0900161084170007,0.275675964808546,3,0.5,10,0.366562052151616,1.23710788020427
70,0.364416515264116,0.343888280554361,3.08494856330517e-05,0.364385665778483,0.0823270544513267,0.090189489068994,3,0.5,10,0.366562052151616,0.9941468657901
85,0.334660897260577,0.29882434535139,1.16784430871602e-05,0.33464921881749,0.0797051464745265,0.145786969877313,3,0.5,10,0.366562052151616,0.912972020142871
100,0.320984552199652,0.273932700678584,4.91898123540139e-06,0.320979633218417,0.0783919156927574,0.196906857689695,3,0.5,10,0.366562052151616,0.875662252313254
1,0.373777358478908,0.371814312857989,0.00897946153378588,0.364797896945122,0.013217286391423,0.00858349765667253,5,0.5,10,0.366562052151616,1.01968372417423
5,0.435687054003792,0.433453900920689,0.00573077530739654,0.429956278696395,0.0453851232881113,0.011314307193805,5,0.5,10,0.366562052151616,1.18857653553179
9,0.495983632571258,0.478641116525147,0.00402550271245949,0.491958129858798,0.0628772008922654,0.0509741605189997,5,0.5,10,0.366562052151616,1.35306868144145
20,0.599622134170354,0.53387756780886,0.00181780235875758,0.597804331811597,0.0859330173316654,0.19352440933509,5,0.5,10,0.366562052151616,1.63579980701969
50,0.530458543238053,0.435431982384569,0.000356795175454195,0.530101748062598,0.0954115543699577,0.342726032075452,5,0.5,10,0.366562052151616,1.44711799850642
70,0.455421012619449,0.388553960161524,0.000141485317595956,0.455279527301853,0.091927749931123,0.279504122542935,5,0.5,10,0.366562052151616,1.24241178252428
85,0.414811189904505,0.368999012957031,7.53936871650934e-05,0.41473579621734,0.0894149924702585,0.192181910585851,5,0.5,10,0.366562052151616,1.13162611205846
100,0.386460922088811,0.358329370394223,4.24001022298953e-05,0.386418521986581,0.0875169161299635,0.116138910796819,5,0.5,10,0.366562052151616,1.0542851335003
1,0.374211606218558,0.371069531464535,0.00915298391948359,0.365058622299074,0.011260042945815,0.0112222215698464,7,0.5,10,0.366562052151616,1.02086837418669
5,0.430706887584938,0.420684383017351,0.00616530905647379,0.424541578528465,0.0400231168195727,0.0397039594556008,7,0.5,10,0.366562052151616,1.17499038718495
9,0.478429033650184,0.459108846221983,0.0045443401588057,0.473884693491378,0.0563069050893018,0.0690737094567214,7,0.5,10,0.366562052151616,1.30517883900404
20,0.570985009742125,0.519786209261403,0.0023693362561822,0.568615673485943,0.0781432142522716,0.156633289353496,7,0.5,10,0.366562052151616,1.55767626897166
50,0.588259199839578,0.48767808726936,0.000699895554181419,0.587559304285396,0.0936416823075445,0.321505383929368,7,0.5,10,0.366562052151616,1.60480114181668
70,0.540286971791034,0.446919254132248,0.000381229787530605,0.539905742003503,0.0946394191414981,0.329745139969247,7,0.5,10,0.366562052151616,1.47393045357451
85,0.510045492655159,0.42501103275082,0.00025528631569442,0.509790206339464,0.0941693316891449,0.322888670647678,7,0.5,10,0.366562052151616,1.39143015394348
100,0.484734775565863,0.408510583233786,0.00017731750766225,0.484557458058201,0.0933853622732043,0.303111176764542,7,0.5,10,0.366562052151616,1.32238122500845
1,0.378705415471397,0.374180072230129,0.00939741912248681,0.36930799634891,0.00939741912248681,0.0156561543819538,10,0.5,10,0.366562052151616,1.03312771534452
5,0.418839882600834,0.409310494563457,0.00682855999758367,0.41201132260325,0.0341427999879183,0.0389627247587421,10,0.5,10,0.366562052151616,1.14261659149484
9,0.459455627282903,0.443530440540728,0.00539202283296513,0.454063604449938,0.0485282054966862,0.0571114649721844,10,0.5,10,0.366562052151616,1.25341841738944
20,0.532314651161077,0.494404922958244,0.00340619728126018,0.528908453879817,0.0681239456252036,0.123124707724555,10,0.5,10,0.366562052151616,1.45218155571898
50,0.614980380126299,0.533202596198368,0.00167461255531631,0.613305767570983,0.0837306277658153,0.235738173447101,10,0.5,10,0.366562052151616,1.67769788639205
70,0.614109113876104,0.528641585326074,0.00124791317755091,0.612861200698553,0.0873539224285635,0.249059265316291,10,0.5,10,0.366562052151616,1.67532102756261
85,0.611699390255625,0.523503373379053,0.00104728086866966,0.610652109386955,0.0890188738369215,0.259117456578009,10,0.5,10,0.366562052151616,1.66874717845211
100,0.608873641734643,0.515435914653579,0.000901756556008013,0.607971885178635,0.0901756556008013,0.276180838271227,10,0.5,10,0.366562052151616,1.66103839216506
1,0.373234330459756,0.370364139052389,0.00997949225155953,0.363254838208196,0.00483055184131634,0.010740557943819,15,0.5,10,0.366562052151616,1.01820231600346
5,0.392234825777144,0.387141048999979,0.00881068988988061,0.383424135887264,0.0176286165107038,0.0220665974897094,15,0.5,10,0.366562052151616,1.07003663765749
9,0.403710507604707,0.396107291281179,0.00813247362214826,0.395578033982559,0.0249105878535966,0.0318890213567156,15,0.5,10,0.366562052151616,1.10134288379018
20,0.41897560457101,0.407674723894315,0.0072125240799836,0.411763080491026,0.034574833707183,0.0455833699463701,15,0.5,10,0.366562052151616,1.14298684796132
50,0.432112754963989,0.418182471192961,0.0064477679314863,0.425664987032503,0.0424347516257745,0.0551851849147363,15,0.5,10,0.366562052151616,1.17882566519805
70,0.449091767485871,0.429972411171862,0.00623852015684716,0.442853247329024,0.044721789783512,0.0700467904664,15,0.5,10,0.366562052151616,1.22514527854105
85,0.452130216851413,0.434334849590316,0.00615379680305472,0.445976420048358,0.0456641646605711,0.0668646090265707,15,0.5,10,0.366562052151616,1.23343432359552
100,0.453643926644666,0.435820996604607,0.0060923116179613,0.447551615026705,0.0463185378300728,0.067289691461262,15,0.5,10,0.366562052151616,1.23756380122248
1,0.331623798801252,0.0265415881308225,0.00781220459646008,0.323811594204792,0.0939251066649778,1.83475545441899,3,0.3,0.3,0.676018413179755,0.490554387773862
5,0.0305949170383984,0.011494473627144,0.000399498945630461,0.030195418092768,0.0445011065937815,1.3446086700361,3,0.3,0.3,0.676018413179755,0.0452575202715124
9,0.00109289215109635,0.000342557591352625,3.49525053780137e-06,0.00108939690055855,0.00227095052948894,1.55744448131341,3,0.3,0.3,0.676018413179755,0.00161666033023533
20,1.00568180484592e-06,1.05686185447289e-09,1.77878795053965e-10,1.00550392605087e-06,4.23424882404719e-06,1.99960703177345,3,0.3,0.3,0.676018413179755,1.48765445620858e-06
50,2.30960184125742e-09,8.45170349863512e-16,4.94376964486129e-16,2.30960134688046e-09,1.59913439267981e-08,1.99999992495566,3,0.3,0.3,0.676018413179755,3.41647771159643e-09
70,9.0592973087989e-10,8.39959176705243e-17,7.60665276815184e-18,9.05929723273238e-10,6.56361954488389e-09,1.99999998170075,3,0.3,0.3,0.676018413179755,1.34009623586836e-09
85,6.5664333312813e-10,3.81142389444895e-17,7.60944502391377e-19,6.56643332367186e-10,4.82722655545047e-09,1.99999998868124,3,0.3,0.3,0.676018413179755,9.71339419646143e-10
100,5.39333728821225e-10,2.35725968498918e-17,1.13568123312624e-19,5.39333728707657e-10,3.9990529228197e-09,1.99999999153706,3,0.3,0.3,0.676018413179755,7.97809228722612e-10
1,0.427173541986911,0.0281560841899874,0.00930348684740766,0.417870055139504,0.0515842812031254,1.84989907522524,5,0.3,0.3,0.676018413179755,0.631896311784816
5,0.101012490224309,0.0204214543781197,0.00212379157802974,0.0988886986462797,0.0961991955867425,1.64659692567023,5,0.3,0.3,0.676018413179755,0.149422690647111
9,0.0268993044352946,0.0135078396916211,0.000222243436653505,0.0266770609986411,0.0337674945663357,1.07778126430297,5,0.3,0.3,0.676018413179755,0.0397907866277926
20,0.000842046089566552,0.000232777618076616,8.07598394864948e-07,0.000841238491171687,0.00155797244713785,1.65500875568694,5,0.3,0.3,0.676018413179755,0.00124559638191785
50,2.12282900542625e-05,2.96569901203391e-07,4.43468759746558e-10,2.12278465855027e-05,6.01054009960336e-05,1.99227732435881,5,0.3,0.3,0.676018413179755,3.14019405986472e-05
70,1.08337647951195e-05,7.85007311244738e-08,3.71846449613817e-11,1.08337276104745e-05,3.34285636536318e-05,1.99651425253131,5,0.3,0.3,0.676018413179755,1.60258427638994e-05
85,8.30537232718339e-06,4.61096305159577e-08,9.34648792641079e-12,8.30536298069547e-06,2.65206126881006e-05,1.99746639051727,5,0.3,0.3,0.676018413179755,1.22857190947179e-05
100,6.98684676091496e-06,3.25690935326961e-08,2.99162015962192e-12,6.9868437692948e-06,2.28140644025326e-05,1.99794287888157,5,0.3,0.3,0.676018413179755,1.03352906144246e-05
1,0.505316491526367,0.0529050825341268,0.00995115330017422,0.495365338226193,0.0280195434390942,1.74548773902421,7,0.3,0.3,0.676018413179755,0.747489242415061
5,0.21505821596583,0.0171220838128743,0.00327045516345867,0.211787760802371,0.0668344057315663,1.86401536384735,7,0.3,0.3,0.676018413179755,0.318124790350415
9,0.0842328033742471,0.0197784830329823,0.00153529007347746,0.0826975133007697,0.07412414379034,1.56557998899126,7,0.3,0.3,0.676018413179755,0.124601344774095
20,0.0270574037277026,0.0160479286139466,0.00011336378989662,0.026944039937806,0.0295051313999569,0.873159043170211,7,0.3,0.3,0.676018413179755,0.0400246549504975
50,0.00617645141699619,0.00334549730056103,2.30941661824783e-06,0.00617414200037795,0.00808380056119467,1.02629683148418,7,0.3,0.3,0.676018413179755,0.00913651358687748
