"value","metric","direction","branch"
0.15,0.255813467103038,"Forward","min"
0.175,0.255813471280236,"Forward","min"
0.2,0.255813494960902,"Forward","min"
0.225,0.255813544689892,"Forward","min"
0.25,0.255813617971155,"Forward","min"
0.275,0.255813712490418,"Forward","min"
0.3,0.255813826088458,"Forward","min"
0.325,0.255813956735354,"Forward","min"
0.35,0.255814102505042,"Forward","min"
0.375,0.255814261549467,"Forward","min"
0.4,0.255814432071721,"Forward","min"
0.425,0.255814612297121,"Forward","min"
0.45,0.255814800441199,"Forward","min"
0.475,0.255814994673257,"Forward","min"
0.5,0.255815193073703,"Forward","min"
0.525,0.255815393583099,"Forward","min"
0.55,0.255815593939931,"Forward","min"
0.575,0.255815791603547,"Forward","min"
0.6,0.255815983657369,"Forward","min"
0.625,0.255816166686018,"Forward","min"
0.65,0.255816336617953,"Forward","min"
0.675,0.255816488522391,"Forward","min"
0.7,0.255816616345592,"Forward","min"
0.725,0.255816712566353,"Forward","min"
0.75,0.25581676774393,"Forward","min"
0.775,0.255816761315804,"Forward","min"
0.8,0.255816665341066,"Forward","min"
0.825,0.255816472895019,"Forward","min"
0.85,0.255816156060747,"Forward","min"
0.875,0.255815678455132,"Forward","min"
0.9,0.255814992416568,"Forward","min"
0.925,0.25581403520578,"Forward","min"
0.95,0.255812723856451,"Forward","min"
0.975,0.255810948174666,"Forward","min"
1,0.255808561197076,"Forward","min"
1.025,0.255805366158376,"Forward","min"
1.05,0.255801098663993,"Forward","min"
1.075,0.255795402287568,"Forward","min"
1.1,0.255787795178565,"Forward","min"
1.125,0.255777624419389,"Forward","min"
1.15,0.255764003760215,"Forward","min"
1.175,0.255745728916413,"Forward","min"
1.2,0.255721162760657,"Forward","min"
1.225,0.255688080397543,"Forward","min"
1.25,0.255643461191758,"Forward","min"
1.275,0.255583211263179,"Forward","min"
1.3,0.255501795733034,"Forward","min"
1.325,0.255391755152293,"Forward","min"
1.35,0.255243075261775,"Forward","min"
1.375,0.255042373975892,"Forward","min"
1.4,0.254771865133061,"Forward","min"
1.425,0.254408056690875,"Forward","min"
1.45,0.253920144306324,"Forward","min"
1.475,0.253268073838371,"Forward","min"
1.5,0.25240027460747,"Forward","min"
1.525,0.251251118298651,"Forward","min"
1.55,0.249738248047792,"Forward","min"
1.575,0.247760062030422,"Forward","min"
1.6,0.245193837285703,"Forward","min"
