"t","selected_biomass","total_biomass","on_frac","schedule","trigger","panel"
22.8,0.0285043326916505,0.674513910225157,0.0532104729343977,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
23,0.0274891688341929,0.668004784478819,0.122276108230074,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
23.2,0.0236292011059663,0.657884417059104,0.3636282755793,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
23.4,0.0152161637358026,0.64220654185514,0.835731652427446,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
23.6,0.0112416418207521,0.62957702763927,0.967331652530858,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
23.8,0.0110360767262772,0.619156442271607,0.992165891307367,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
24,0.0118443226239464,0.60805497781172,0.998323933199859,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
24.2,0.0130542319746003,0.595333036817485,0.999715316118654,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
24.4,0.0146193255635683,0.580479818025119,0.999964120039899,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
24.6,0.0166365006364612,0.562960286324899,0.999996882863124,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
24.8,0.0192824876550167,0.542029754190295,0.999999831712506,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
25,0.0228012806912112,0.51669691909807,0.999999995082877,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
25.2,0.0275304477226694,0.485635894153987,0.999999999935371,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
25.4,0.0339882094671867,0.447044840679791,0.999999999999703,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
25.6,0.0429338235263252,0.398624953546896,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
25.8,0.0550326522596231,0.337994428541644,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
26,0.0682244881433459,0.266261570317734,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
26.2,0.067279961589783,0.204895571408526,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
26.4,0.0408304429558438,0.217482392870066,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
26.6,0.0235018590065866,0.311450521496407,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
26.8,0.0168268297002184,0.404175538274853,0.999999999999999,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
27,0.0141427052283816,0.474093567980768,0.999999999987078,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
27.2,0.0131262836890993,0.526906924632853,0.999999979577763,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
27.4,0.012688997285206,0.567015913566731,0.99999451226493,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
27.6,0.0124438774857546,0.597852612267853,0.999595503612314,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
27.8,0.0123028662105244,0.621942778534149,0.988488348031531,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
28,0.0127437129695785,0.641541118539723,0.848078211130908,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
28.2,0.0170571962739364,0.661172909154216,0.265364882476075,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
28.4,0.026639020835841,0.683129718796784,0.0166199236791673,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
28.6,0.033886142795127,0.700494333501587,0.00149805971739826,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
28.8,0.0379485418622219,0.712927738608896,0.000264854707907377,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
29,0.0400103069066302,0.721989346530742,7.48606026136239e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
29.2,0.0409345412493524,0.728820893189724,2.88738782774271e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
29.4,0.0412309875834856,0.734137932331155,1.37553964365125e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
29.6,0.0411860869206393,0.738379447315195,7.61340216539573e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
29.8,0.0409574641862769,0.741822568945847,4.71020202572548e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
30,0.0406306355710135,0.744639840948114,3.17984323010275e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
30.2,0.0402512715402572,0.746948558728498,2.30448212083931e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
30.4,0.0398431370338294,0.748836977601917,1.77091284536477e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
30.6,0.0394180438854882,0.750355297511233,1.43296912878686e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
30.8,0.0389813104257629,0.751555519057223,1.21211208384807e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
31,0.0385347280685832,0.752482530318738,1.06511450236262e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
31.2,0.0380783028621739,0.753151554527701,9.70231488630061e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
31.4,0.0376111916367906,0.753600983874252,9.11285961346727e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
31.6,0.0371322224662492,0.753863443064819,8.78533357161283e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
31.8,0.0366403590050194,0.753939289122052,8.69289574057244e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
32,0.0361349373979382,0.753861826770742,8.78731409936666e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
32.2,0.0356158008383805,0.753661990016054,9.03565639636649e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
32.4,0.0350835624493104,0.753330908612577,9.46264151608106e-07,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
32.6,0.0345396948996993,0.752894081575295,1.0057030919754e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
32.8,0.0339864798681683,0.75238525826073,1.07966194803932e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
33,0.0334270852829369,0.751789442831953,1.17320707135209e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
33.2,0.0328654862178086,0.751117404258022,1.28848144123029e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
33.4,0.032306171939995,0.750405035654238,1.4230636806056e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
33.6,0.0317539806108126,0.749636176970116,1.58413409288709e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
33.8,0.0312139073374678,0.748801049377923,1.77980842772902e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
34,0.0306907249714943,0.74793232080279,2.00904508336803e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
34.2,0.0301887465928895,0.747020566073454,2.28145582609848e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
34.4,0.0297117365031675,0.746036573280356,2.61703590697819e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
34.6,0.0292627283011469,0.745001924305853,3.02325914147834e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
34.8,0.0288439365487116,0.7439212790388,3.51501272059479e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
35,0.0284568636853469,0.742756161514372,4.13518197486944e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
35.2,0.0281023708463771,0.741510167479205,4.91995068417006e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
35.4,0.0277807598866527,0.740202708317799,5.90404367826913e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
35.6,0.0274919746505529,0.738801179824529,7.1785341532816e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
35.8,0.0272357434482973,0.737289091051501,8.86376302874851e-06,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
36,0.0270116949287432,0.735692003291294,1.10751197598895e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
36.2,0.0268195720276535,0.733995379285482,1.40315950052337e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
36.4,0.0266593202992754,0.732167726476245,1.81051123303271e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
36.6,0.0265310829881172,0.730227254280135,2.37316478143196e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
36.8,0.0264354205034889,0.728180126097205,3.15728267366131e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
37,0.0263734447699953,0.725990643780628,4.28469141236057e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
37.2,0.0263466252337268,0.723658966016356,5.93110713032072e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
37.4,0.0263569068534693,0.721203931551806,8.35256763246073e-05,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
37.6,0.0264071019847038,0.718596588420817,0.000120149996897579,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
37.8,0.026500666401322,0.715815920716832,0.000177058390817781,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
38,0.0266414120450695,0.712879212701054,0.000266652707725441,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
38.2,0.0268340706921432,0.709768753617129,0.000411410282924086,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
38.4,0.0270843601596906,0.706445143686871,0.000653840471850566,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
38.6,0.0273977825721881,0.702908391160063,0.001070291918659,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
38.8,0.0277789135609476,0.699144069402037,0.00180790729105142,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
39,0.0282301064849705,0.695091324706184,0.00317719376892008,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
39.2,0.0287448031929317,0.690704084430337,0.0058425722246821,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
39.4,0.0292915014511354,0.685917044262868,0.0113276365043459,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
39.6,0.0297723387847807,0.680542778557536,0.0236694635833438,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
39.8,0.0298832549689511,0.674178336680609,0.0556180945850739,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
40,0.0285499852008021,0.66564774647697,0.16214761604932,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
40.2,0.0218642380979224,0.650824479288546,0.604664121422736,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
40.4,0.0133034487109202,0.632740775321505,0.950117450692165,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
40.6,0.0116973260632823,0.61984808668857,0.9913794252979,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
40.8,0.012394577056429,0.607353273821858,0.998479946447601,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
41,0.013725779398603,0.593271880308975,0.999786422680018,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
41.2,0.0154827478030539,0.576891273057068,0.999978247474099,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
41.4,0.0177683591451463,0.557552251864708,0.999998533754556,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
41.6,0.0207853154834086,0.534383844755287,0.999999942062469,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
41.8,0.0248097389191969,0.506255430203011,0.999999998853699,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
42,0.0302479581395099,0.471629543643662,0.999999999990836,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
42.2,0.0377328788708661,0.428463700022433,0.999999999999978,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
42.4,0.0480881642832818,0.374268780245853,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
42.6,0.0614451690680491,0.307294540413129,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
42.8,0.0715868305340365,0.234134903449172,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
43,0.057087290335948,0.196071892372203,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
43.2,0.030811772896167,0.253774244023945,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
43.4,0.0197063866732619,0.3562154570832,1,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
43.6,0.015248522653536,0.438607571310736,0.999999999999908,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
43.8,0.0135449292299779,0.500436777613763,0.999999999490812,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
44,0.0128838787691086,0.547173560347677,0.999999655175519,"Threshold (troughs, total)","total-biomass trigger","Troughs
(total-biomass trigger)"
